Scenario,Year,Disease,AgeGroup,Incidence,95% CL
0,2018,low birth weight,06-17,1,0
0,2018,low birth weight,18-64,97,1
0,2018,low birth weight,65+,0,0
0,2018,low birth weight,total,98,1
0,2018,coronary heart disease,0-5,0,0
0,2018,coronary heart disease,06-17,0,0
0,2018,coronary heart disease,18-64,37,0
0,2018,coronary heart disease,65+,104,1
0,2018,coronary heart disease,total,141,1
0,2018,lung cancer,0-5,0,0
0,2018,lung cancer,06-17,0,0
0,2018,lung cancer,18-64,16,0
0,2018,lung cancer,65+,56,1
0,2018,lung cancer,total,72,1
0,2018,stroke,0-5,1,0
0,2018,stroke,06-17,1,0
0,2018,stroke,18-64,26,0
0,2018,stroke,65+,100,1
0,2018,stroke,total,128,1
0,2018,total,total,1177,3
0,2019,childhood asthma,0-5,89,1
0,2019,childhood asthma,06-17,103,1
0,2019,childhood asthma,18-64,0,0
0,2019,childhood asthma,65+,0,0
0,2019,childhood asthma,total,192,1
0,2019,chronic obstructive pulmonary disease,0-5,0,0
0,2019,chronic obstructive pulmonary disease,06-17,0,0
0,2019,chronic obstructive pulmonary disease,18-64,51,1
0,2019,chronic obstructive pulmonary disease,65+,28,0
0,2019,chronic obstructive pulmonary disease,total,79,1
0,2019,diabetes,0-5,6,0
0,2019,diabetes,06-17,11,0
0,2019,diabetes,18-64,276,1
0,2019,diabetes,65+,173,1
0,2019,diabetes,total,466,1
0,2019,low birth weight,0-5,0,0
0,2019,low birth weight,06-17,1,0
0,2019,low birth weight,18-64,96,1
0,2019,low birth weight,65+,0,0
0,2019,low birth weight,total,97,1
0,2019,coronary heart disease,0-5,0,0
0,2019,coronary heart disease,06-17,0,0
0,2019,coronary heart disease,18-64,37,0
0,2019,coronary heart disease,65+,104,1
0,2019,coronary heart disease,total,141,1
0,2019,lung cancer,0-5,0,0
0,2019,lung cancer,06-17,0,0
0,2019,lung cancer,18-64,16,0
0,2019,lung cancer,65+,56,1
0,2019,lung cancer,total,72,1
0,2019,stroke,0-5,1,0
0,2019,stroke,06-17,1,0
0,2019,stroke,18-64,27,0
0,2019,stroke,65+,99,1
0,2019,stroke,total,128,1
0,2019,total,total,1175,3
0,2020,childhood asthma,0-5,90,1
0,2020,childhood asthma,06-17,102,1
0,2020,childhood asthma,18-64,0,0
0,2020,childhood asthma,65+,0,0
0,2020,childhood asthma,total,192,1
0,2020,chronic obstructive pulmonary disease,0-5,0,0
0,2020,chronic obstructive pulmonary disease,06-17,0,0
0,2020,chronic obstructive pulmonary disease,18-64,50,1
0,2020,chronic obstructive pulmonary disease,65+,27,0
0,2020,chronic obstructive pulmonary disease,total,77,1
0,2020,diabetes,0-5,7,0
0,2020,diabetes,06-17,11,0
0,2020,diabetes,18-64,275,1
0,2020,diabetes,65+,173,1
0,2020,diabetes,total,466,1
0,2020,low birth weight,0-5,0,0
0,2020,low birth weight,06-17,1,0
0,2020,low birth weight,18-64,93,1
0,2020,low birth weight,65+,0,0
0,2020,low birth weight,total,94,1
0,2020,coronary heart disease,0-5,0,0
0,2020,coronary heart disease,06-17,0,0
0,2020,coronary heart disease,18-64,37,0
0,2020,coronary heart disease,65+,102,1
0,2020,coronary heart disease,total,139,1
0,2020,lung cancer,0-5,0,0
0,2020,lung cancer,06-17,0,0
0,2020,lung cancer,18-64,16,0
0,2020,lung cancer,65+,55,1
0,2020,lung cancer,total,71,1
0,2020,stroke,0-5,1,0
0,2020,stroke,06-17,1,0
0,2020,stroke,18-64,26,0
0,2020,stroke,65+,98,1
0,2020,stroke,total,126,1
0,2020,total,total,1165,3
0,2021,childhood asthma,0-5,91,1
0,2021,childhood asthma,06-17,101,1
0,2021,childhood asthma,18-64,0,0
0,2021,childhood asthma,65+,0,0
0,2021,childhood asthma,total,192,1
0,2021,chronic obstructive pulmonary disease,0-5,0,0
0,2021,chronic obstructive pulmonary disease,06-17,0,0
0,2021,chronic obstructive pulmonary disease,18-64,50,1
0,2021,chronic obstructive pulmonary disease,65+,27,0
0,2021,chronic obstructive pulmonary disease,total,77,1
0,2021,diabetes,0-5,7,0
0,2021,diabetes,06-17,11,0
0,2021,diabetes,18-64,273,1
0,2021,diabetes,65+,171,1
0,2021,diabetes,total,462,1
0,2021,low birth weight,0-5,0,0
0,2021,low birth weight,06-17,1,0
0,2021,low birth weight,18-64,92,1
0,2021,low birth weight,65+,0,0
0,2021,low birth weight,total,93,1
0,2021,coronary heart disease,0-5,0,0
0,2021,coronary heart disease,06-17,0,0
0,2021,coronary heart disease,18-64,37,0
0,2021,coronary heart disease,65+,102,1
0,2021,coronary heart disease,total,139,1
0,2021,lung cancer,0-5,0,0
0,2021,lung cancer,06-17,0,0
0,2021,lung cancer,18-64,16,0
0,2021,lung cancer,65+,55,1
0,2021,lung cancer,total,71,1
0,2021,stroke,0-5,1,0
0,2021,stroke,06-17,1,0
0,2021,stroke,18-64,26,0
0,2021,stroke,65+,97,1
0,2021,stroke,total,125,1
0,2021,total,total,1159,3
0,2022,childhood asthma,0-5,92,1
0,2022,childhood asthma,06-17,99,1
0,2022,childhood asthma,18-64,0,0
0,2022,childhood asthma,65+,0,0
0,2022,childhood asthma,total,191,1
0,2022,chronic obstructive pulmonary disease,0-5,0,0
0,2022,chronic obstructive pulmonary disease,06-17,0,0
0,2022,chronic obstructive pulmonary disease,18-64,50,1
0,2022,chronic obstructive pulmonary disease,65+,28,0
0,2022,chronic obstructive pulmonary disease,total,78,1
0,2022,diabetes,0-5,6,0
0,2022,diabetes,06-17,11,0
0,2022,diabetes,18-64,273,1
0,2022,diabetes,65+,171,1
0,2022,diabetes,total,461,1
0,2022,low birth weight,0-5,0,0
0,2022,low birth weight,06-17,1,0
0,2022,low birth weight,18-64,89,1
0,2022,low birth weight,65+,0,0
0,2022,low birth weight,total,90,1
0,2022,coronary heart disease,0-5,0,0
0,2022,coronary heart disease,06-17,0,0
0,2022,coronary heart disease,18-64,37,0
0,2022,coronary heart disease,65+,102,1
0,2022,coronary heart disease,total,139,1
0,2022,lung cancer,0-5,0,0
0,2022,lung cancer,06-17,0,0
0,2022,lung cancer,18-64,16,0
0,2022,lung cancer,65+,54,1
0,2022,lung cancer,total,70,1
0,2022,stroke,0-5,1,0
0,2022,stroke,06-17,1,0
0,2022,stroke,18-64,26,0
0,2022,stroke,65+,99,1
0,2022,stroke,total,127,1
0,2022,total,total,1156,3
0,2023,childhood asthma,0-5,90,1
0,2023,childhood asthma,06-17,100,1
0,2023,childhood asthma,18-64,0,0
0,2023,childhood asthma,65+,0,0
0,2023,childhood asthma,total,190,1
0,2023,chronic obstructive pulmonary disease,0-5,0,0
0,2023,chronic obstructive pulmonary disease,06-17,0,0
0,2023,chronic obstructive pulmonary disease,18-64,49,0
0,2023,chronic obstructive pulmonary disease,65+,28,0
0,2023,chronic obstructive pulmonary disease,total,77,0
0,2023,diabetes,0-5,6,0
0,2023,diabetes,06-17,11,0
0,2023,diabetes,18-64,269,1
0,2023,diabetes,65+,170,1
0,2023,diabetes,total,456,1
0,2023,low birth weight,0-5,0,0
0,2023,low birth weight,06-17,1,0
0,2023,low birth weight,18-64,87,1
0,2023,low birth weight,65+,0,0
0,2023,low birth weight,total,88,1
0,2023,coronary heart disease,0-5,0,0
0,2023,coronary heart disease,06-17,0,0
0,2023,coronary heart disease,18-64,37,0
0,2023,coronary heart disease,65+,102,1
0,2023,coronary heart disease,total,139,1
0,2023,lung cancer,0-5,0,0
0,2023,lung cancer,06-17,0,0
0,2023,lung cancer,18-64,16,0
0,2023,lung cancer,65+,55,1
0,2023,lung cancer,total,71,1
0,2023,stroke,0-5,1,0
0,2023,stroke,06-17,1,0
0,2023,stroke,18-64,26,0
0,2023,stroke,65+,98,1
0,2023,stroke,total,126,1
0,2023,total,total,1147,3
0,2024,childhood asthma,0-5,87,1
0,2024,childhood asthma,06-17,101,1
0,2024,childhood asthma,18-64,0,0
0,2024,childhood asthma,65+,0,0
0,2024,childhood asthma,total,188,1
0,2024,chronic obstructive pulmonary disease,0-5,0,0
0,2024,chronic obstructive pulmonary disease,06-17,0,0
0,2024,chronic obstructive pulmonary disease,18-64,50,0
0,2024,chronic obstructive pulmonary disease,65+,28,0
0,2024,chronic obstructive pulmonary disease,total,78,0
0,2024,diabetes,0-5,6,0
0,2024,diabetes,06-17,11,0
0,2024,diabetes,18-64,268,1
0,2024,diabetes,65+,171,1
0,2024,diabetes,total,456,1
0,2024,low birth weight,0-5,0,0
0,2024,low birth weight,06-17,1,0
0,2024,low birth weight,18-64,86,1
0,2024,low birth weight,65+,0,0
0,2024,low birth weight,total,87,1
0,2024,coronary heart disease,0-5,0,0
0,2024,coronary heart disease,06-17,0,0
0,2024,coronary heart disease,18-64,36,0
0,2024,coronary heart disease,65+,102,1
0,2024,coronary heart disease,total,138,1
0,2024,lung cancer,0-5,0,0
0,2024,lung cancer,06-17,0,0
0,2024,lung cancer,18-64,16,0
0,2024,lung cancer,65+,54,1
0,2024,lung cancer,total,70,1
0,2024,stroke,0-5,1,0
0,2024,stroke,06-17,1,0
0,2024,stroke,18-64,25,0
0,2024,stroke,65+,98,1
0,2024,stroke,total,125,1
0,2024,total,total,1142,3
0,2025,childhood asthma,0-5,86,1
0,2025,childhood asthma,06-17,101,1
0,2025,childhood asthma,18-64,0,0
0,2025,childhood asthma,65+,0,0
0,2025,childhood asthma,total,187,1
0,2025,chronic obstructive pulmonary disease,0-5,0,0
0,2025,chronic obstructive pulmonary disease,06-17,0,0
0,2025,chronic obstructive pulmonary disease,18-64,49,0
0,2025,chronic obstructive pulmonary disease,65+,28,0
0,2025,chronic obstructive pulmonary disease,total,77,0
0,2025,diabetes,0-5,6,0
0,2025,diabetes,06-17,11,0
0,2025,diabetes,18-64,266,1
0,2025,diabetes,65+,172,1
0,2025,diabetes,total,455,1
0,2025,low birth weight,0-5,0,0
0,2025,low birth weight,06-17,1,0
0,2025,low birth weight,18-64,84,1
0,2025,low birth weight,65+,0,0
0,2025,low birth weight,total,85,1
0,2025,coronary heart disease,0-5,0,0
0,2025,coronary heart disease,06-17,0,0
0,2025,coronary heart disease,18-64,36,0
0,2025,coronary heart disease,65+,102,1
0,2025,coronary heart disease,total,138,1
0,2025,lung cancer,0-5,0,0
0,2025,lung cancer,06-17,0,0
0,2025,lung cancer,18-64,16,0
0,2025,lung cancer,65+,54,1
0,2025,lung cancer,total,70,1
0,2025,stroke,0-5,1,0
0,2025,stroke,06-17,1,0
0,2025,stroke,18-64,25,0
0,2025,stroke,65+,98,1
0,2025,stroke,total,125,1
0,2025,total,total,1137,3
0,2026,childhood asthma,0-5,84,1
0,2026,childhood asthma,06-17,102,1
0,2026,childhood asthma,18-64,0,0
0,2026,childhood asthma,65+,0,0
0,2026,childhood asthma,total,186,1
0,2026,chronic obstructive pulmonary disease,0-5,0,0
0,2026,chronic obstructive pulmonary disease,06-17,0,0
0,2026,chronic obstructive pulmonary disease,18-64,49,0
0,2026,chronic obstructive pulmonary disease,65+,29,0
0,2026,chronic obstructive pulmonary disease,total,78,0
0,2026,diabetes,0-5,6,0
0,2026,diabetes,06-17,11,0
0,2026,diabetes,18-64,264,1
0,2026,diabetes,65+,173,1
0,2026,diabetes,total,454,1
0,2026,low birth weight,0-5,0,0
0,2026,low birth weight,06-17,1,0
0,2026,low birth weight,18-64,82,1
0,2026,low birth weight,65+,0,0
0,2026,low birth weight,total,83,1
0,2026,coronary heart disease,0-5,0,0
0,2026,coronary heart disease,06-17,0,0
0,2026,coronary heart disease,18-64,36,0
0,2026,coronary heart disease,65+,102,1
0,2026,coronary heart disease,total,138,1
0,2026,lung cancer,0-5,0,0
0,2026,lung cancer,06-17,0,0
0,2026,lung cancer,18-64,16,0
0,2026,lung cancer,65+,55,1
0,2026,lung cancer,total,71,1
0,2026,stroke,0-5,1,0
0,2026,stroke,06-17,1,0
0,2026,stroke,18-64,25,0
0,2026,stroke,65+,98,1
0,2026,stroke,total,125,1
0,2026,total,total,1135,3
0,2027,childhood asthma,0-5,82,1
0,2027,childhood asthma,06-17,102,1
0,2027,childhood asthma,18-64,0,0
0,2027,childhood asthma,65+,0,0
0,2027,childhood asthma,total,184,1
0,2027,chronic obstructive pulmonary disease,0-5,0,0
0,2027,chronic obstructive pulmonary disease,06-17,0,0
0,2027,chronic obstructive pulmonary disease,18-64,48,0
0,2027,chronic obstructive pulmonary disease,65+,29,0
0,2027,chronic obstructive pulmonary disease,total,77,0
0,2027,diabetes,0-5,6,0
0,2027,diabetes,06-17,11,0
0,2027,diabetes,18-64,262,1
0,2027,diabetes,65+,175,1
0,2027,diabetes,total,454,1
0,2027,low birth weight,0-5,0,0
0,2027,low birth weight,06-17,1,0
0,2027,low birth weight,18-64,81,1
0,2027,low birth weight,65+,0,0
0,2027,low birth weight,total,82,1
0,2027,coronary heart disease,0-5,0,0
0,2027,coronary heart disease,06-17,0,0
0,2027,coronary heart disease,18-64,36,0
0,2027,coronary heart disease,65+,102,1
0,2027,coronary heart disease,total,138,1
0,2027,lung cancer,0-5,0,0
0,2027,lung cancer,06-17,0,0
0,2027,lung cancer,18-64,16,0
0,2027,lung cancer,65+,54,1
0,2027,lung cancer,total,70,1
0,2027,stroke,0-5,1,0
0,2027,stroke,06-17,1,0
0,2027,stroke,18-64,25,0
0,2027,stroke,65+,99,1
0,2027,stroke,total,126,1
0,2027,total,total,1131,3
0,2028,childhood asthma,0-5,80,1
0,2028,childhood asthma,06-17,101,1
0,2028,childhood asthma,18-64,0,0
0,2028,childhood asthma,65+,0,0
0,2028,childhood asthma,total,181,1
0,2028,chronic obstructive pulmonary disease,0-5,0,0
0,2028,chronic obstructive pulmonary disease,06-17,0,0
0,2028,chronic obstructive pulmonary disease,18-64,48,0
0,2028,chronic obstructive pulmonary disease,65+,29,0
0,2028,chronic obstructive pulmonary disease,total,77,0
0,2028,diabetes,0-5,6,0
0,2028,diabetes,06-17,11,0
0,2028,diabetes,18-64,259,1
0,2028,diabetes,65+,176,1
0,2028,diabetes,total,452,1
0,2028,low birth weight,0-5,0,0
0,2028,low birth weight,06-17,1,0
0,2028,low birth weight,18-64,80,1
0,2028,low birth weight,65+,0,0
0,2028,low birth weight,total,81,1
0,2028,coronary heart disease,0-5,0,0
0,2028,coronary heart disease,06-17,0,0
0,2028,coronary heart disease,18-64,35,0
0,2028,coronary heart disease,65+,102,1
0,2028,coronary heart disease,total,137,1
0,2028,lung cancer,0-5,0,0
0,2028,lung cancer,06-17,0,0
0,2028,lung cancer,18-64,16,0
0,2028,lung cancer,65+,55,1
0,2028,lung cancer,total,71,1
0,2028,stroke,0-5,1,0
0,2028,stroke,06-17,1,0
0,2028,stroke,18-64,25,0
0,2028,stroke,65+,99,1
0,2028,stroke,total,126,1
0,2028,total,total,1125,3
0,2029,childhood asthma,0-5,78,1
0,2029,childhood asthma,06-17,101,1
0,2029,childhood asthma,18-64,0,0
0,2029,childhood asthma,65+,0,0
0,2029,childhood asthma,total,179,1
0,2029,chronic obstructive pulmonary disease,0-5,0,0
0,2029,chronic obstructive pulmonary disease,06-17,0,0
0,2029,chronic obstructive pulmonary disease,18-64,47,0
0,2029,chronic obstructive pulmonary disease,65+,30,0
0,2029,chronic obstructive pulmonary disease,total,77,0
0,2029,diabetes,0-5,5,0
0,2029,diabetes,06-17,11,0
0,2029,diabetes,18-64,255,1
0,2029,diabetes,65+,178,1
0,2029,diabetes,total,449,1
0,2029,low birth weight,0-5,0,0
0,2029,low birth weight,06-17,1,0
0,2029,low birth weight,18-64,78,1
0,2029,low birth weight,65+,0,0
0,2029,low birth weight,total,79,1
0,2029,coronary heart disease,0-5,0,0
0,2029,coronary heart disease,06-17,0,0
0,2029,coronary heart disease,18-64,35,0
0,2029,coronary heart disease,65+,102,1
0,2029,coronary heart disease,total,137,1
0,2029,lung cancer,0-5,0,0
0,2029,lung cancer,06-17,0,0
0,2029,lung cancer,18-64,15,0
0,2029,lung cancer,65+,55,1
0,2029,lung cancer,total,70,1
0,2029,stroke,0-5,1,0
0,2029,stroke,06-17,1,0
0,2029,stroke,18-64,25,0
0,2029,stroke,65+,99,1
0,2029,stroke,total,126,1
0,2029,total,total,1117,3
0,2030,childhood asthma,0-5,76,1
0,2030,childhood asthma,06-17,100,1
0,2030,childhood asthma,18-64,0,0
0,2030,childhood asthma,65+,0,0
0,2030,childhood asthma,total,176,1
0,2030,chronic obstructive pulmonary disease,0-5,0,0
0,2030,chronic obstructive pulmonary disease,06-17,0,0
0,2030,chronic obstructive pulmonary disease,18-64,46,0
0,2030,chronic obstructive pulmonary disease,65+,30,0
0,2030,chronic obstructive pulmonary disease,total,76,0
0,2030,diabetes,0-5,5,0
0,2030,diabetes,06-17,11,0
0,2030,diabetes,18-64,253,1
0,2030,diabetes,65+,179,1
0,2030,diabetes,total,448,1
0,2030,low birth weight,0-5,0,0
0,2030,low birth weight,06-17,1,0
0,2030,low birth weight,18-64,77,1
0,2030,low birth weight,65+,0,0
0,2030,low birth weight,total,78,1
0,2030,coronary heart disease,0-5,0,0
0,2030,coronary heart disease,06-17,0,0
0,2030,coronary heart disease,18-64,35,0
0,2030,coronary heart disease,65+,102,1
0,2030,coronary heart disease,total,137,1
0,2030,lung cancer,0-5,0,0
0,2030,lung cancer,06-17,0,0
0,2030,lung cancer,18-64,15,0
0,2030,lung cancer,65+,56,1
0,2030,lung cancer,total,71,1
0,2030,stroke,0-5,1,0
0,2030,stroke,06-17,1,0
0,2030,stroke,18-64,24,0
0,2030,stroke,65+,99,1
0,2030,stroke,total,125,1
0,2030,total,total,1111,3
0,2031,childhood asthma,0-5,73,1
0,2031,childhood asthma,06-17,100,1
0,2031,childhood asthma,18-64,0,0
0,2031,childhood asthma,65+,0,0
0,2031,childhood asthma,total,173,1
0,2031,chronic obstructive pulmonary disease,0-5,0,0
0,2031,chronic obstructive pulmonary disease,06-17,0,0
0,2031,chronic obstructive pulmonary disease,18-64,45,0
0,2031,chronic obstructive pulmonary disease,65+,31,0
0,2031,chronic obstructive pulmonary disease,total,76,0
0,2031,diabetes,0-5,5,0
0,2031,diabetes,06-17,11,0
0,2031,diabetes,18-64,251,1
0,2031,diabetes,65+,181,1
0,2031,diabetes,total,448,1
0,2031,low birth weight,0-5,0,0
0,2031,low birth weight,06-17,1,0
0,2031,low birth weight,18-64,76,1
0,2031,low birth weight,65+,0,0
0,2031,low birth weight,total,77,1
0,2031,coronary heart disease,0-5,0,0
0,2031,coronary heart disease,06-17,0,0
0,2031,coronary heart disease,18-64,34,0
0,2031,coronary heart disease,65+,102,1
0,2031,coronary heart disease,total,136,1
0,2031,lung cancer,0-5,0,0
0,2031,lung cancer,06-17,0,0
0,2031,lung cancer,18-64,15,0
0,2031,lung cancer,65+,56,1
0,2031,lung cancer,total,71,1
0,2031,stroke,0-5,1,0
0,2031,stroke,06-17,1,0
0,2031,stroke,18-64,24,0
0,2031,stroke,65+,100,1
0,2031,stroke,total,126,1
0,2031,total,total,1107,3
0,2032,childhood asthma,0-5,70,1
0,2032,childhood asthma,06-17,99,1
0,2032,childhood asthma,18-64,0,0
0,2032,childhood asthma,65+,0,0
0,2032,childhood asthma,total,169,1
0,2032,chronic obstructive pulmonary disease,0-5,0,0
0,2032,chronic obstructive pulmonary disease,06-17,0,0
0,2032,chronic obstructive pulmonary disease,18-64,44,0
0,2032,chronic obstructive pulmonary disease,65+,31,0
0,2032,chronic obstructive pulmonary disease,total,75,0
0,2032,diabetes,0-5,5,0
0,2032,diabetes,06-17,11,0
0,2032,diabetes,18-64,247,1
0,2032,diabetes,65+,183,1
0,2032,diabetes,total,446,1
0,2032,low birth weight,0-5,0,0
0,2032,low birth weight,06-17,1,0
0,2032,low birth weight,18-64,75,1
0,2032,low birth weight,65+,0,0
0,2032,low birth weight,total,76,1
0,2032,coronary heart disease,0-5,0,0
0,2032,coronary heart disease,06-17,0,0
0,2032,coronary heart disease,18-64,33,0
0,2032,coronary heart disease,65+,103,1
0,2032,coronary heart disease,total,136,1
0,2032,lung cancer,0-5,0,0
0,2032,lung cancer,06-17,0,0
0,2032,lung cancer,18-64,15,0
0,2032,lung cancer,65+,56,1
0,2032,lung cancer,total,71,1
0,2032,stroke,0-5,1,0
0,2032,stroke,06-17,1,0
0,2032,stroke,18-64,24,0
0,2032,stroke,65+,100,1
0,2032,stroke,total,126,1
0,2032,total,total,1099,3
0,2033,childhood asthma,0-5,68,1
0,2033,childhood asthma,06-17,98,1
0,2033,childhood asthma,18-64,0,0
0,2033,childhood asthma,65+,0,0
0,2033,childhood asthma,total,166,1
0,2033,chronic obstructive pulmonary disease,0-5,0,0
0,2033,chronic obstructive pulmonary disease,06-17,0,0
0,2033,chronic obstructive pulmonary disease,18-64,44,0
0,2033,chronic obstructive pulmonary disease,65+,31,0
0,2033,chronic obstructive pulmonary disease,total,75,0
0,2033,diabetes,0-5,5,0
0,2033,diabetes,06-17,11,0
0,2033,diabetes,18-64,246,1
0,2033,diabetes,65+,184,1
0,2033,diabetes,total,446,1
0,2033,low birth weight,0-5,0,0
0,2033,low birth weight,06-17,1,0
0,2033,low birth weight,18-64,75,1
0,2033,low birth weight,65+,0,0
0,2033,low birth weight,total,76,1
0,2033,coronary heart disease,0-5,0,0
0,2033,coronary heart disease,06-17,0,0
0,2033,coronary heart disease,18-64,33,0
0,2033,coronary heart disease,65+,104,1
0,2033,coronary heart disease,total,137,1
0,2033,lung cancer,0-5,0,0
0,2033,lung cancer,06-17,0,0
0,2033,lung cancer,18-64,15,0
0,2033,lung cancer,65+,56,0
0,2033,lung cancer,total,71,0
0,2033,stroke,0-5,1,0
0,2033,stroke,06-17,1,0
0,2033,stroke,18-64,24,0
0,2033,stroke,65+,101,1
0,2033,stroke,total,127,1
0,2033,total,total,1098,3
0,2034,childhood asthma,0-5,66,1
0,2034,childhood asthma,06-17,96,1
0,2034,childhood asthma,18-64,0,0
0,2034,childhood asthma,65+,0,0
0,2034,childhood asthma,total,162,1
0,2034,chronic obstructive pulmonary disease,0-5,0,0
0,2034,chronic obstructive pulmonary disease,06-17,0,0
0,2034,chronic obstructive pulmonary disease,18-64,44,0
0,2034,chronic obstructive pulmonary disease,65+,31,0
0,2034,chronic obstructive pulmonary disease,total,75,0
0,2034,diabetes,0-5,5,0
0,2034,diabetes,06-17,11,0
0,2034,diabetes,18-64,243,1
0,2034,diabetes,65+,185,1
0,2034,diabetes,total,444,1
0,2034,low birth weight,0-5,0,0
0,2034,low birth weight,06-17,1,0
0,2034,low birth weight,18-64,74,1
0,2034,low birth weight,65+,0,0
0,2034,low birth weight,total,75,1
0,2034,coronary heart disease,0-5,0,0
0,2034,coronary heart disease,06-17,0,0
0,2034,coronary heart disease,18-64,33,0
0,2034,coronary heart disease,65+,105,1
0,2034,coronary heart disease,total,138,1
0,2034,lung cancer,0-5,0,0
0,2034,lung cancer,06-17,0,0
0,2034,lung cancer,18-64,15,0
0,2034,lung cancer,65+,57,0
0,2034,lung cancer,total,72,0
0,2034,stroke,0-5,1,0
0,2034,stroke,06-17,1,0
0,2034,stroke,18-64,23,0
0,2034,stroke,65+,101,1
0,2034,stroke,total,126,1
0,2034,total,total,1092,3
0,2035,childhood asthma,0-5,65,1
0,2035,childhood asthma,06-17,93,1
0,2035,childhood asthma,18-64,0,0
0,2035,childhood asthma,65+,0,0
0,2035,childhood asthma,total,158,1
0,2035,chronic obstructive pulmonary disease,0-5,0,0
0,2035,chronic obstructive pulmonary disease,06-17,0,0
0,2035,chronic obstructive pulmonary disease,18-64,44,0
0,2035,chronic obstructive pulmonary disease,65+,31,0
0,2035,chronic obstructive pulmonary disease,total,75,0
0,2035,diabetes,0-5,5,0
0,2035,diabetes,06-17,11,0
0,2035,diabetes,18-64,240,1
0,2035,diabetes,65+,186,1
0,2035,diabetes,total,442,1
0,2035,low birth weight,0-5,0,0
0,2035,low birth weight,06-17,1,0
0,2035,low birth weight,18-64,73,1
0,2035,low birth weight,65+,0,0
0,2035,low birth weight,total,74,1
0,2035,coronary heart disease,0-5,0,0
0,2035,coronary heart disease,06-17,0,0
0,2035,coronary heart disease,18-64,33,0
0,2035,coronary heart disease,65+,104,1
0,2035,coronary heart disease,total,137,1
0,2035,lung cancer,0-5,0,0
0,2035,lung cancer,06-17,0,0
0,2035,lung cancer,18-64,15,0
