Scenario,Year,Disease,AgeGroup,Incidence,95% CL
0,2017,lung cancer,18-64,13,0
0,2017,lung cancer,65+,46,1
0,2017,lung cancer,total,59,1
0,2017,total,total,1261,3
0,2018,childhood asthma,0-5,164,1
0,2018,childhood asthma,06-17,121,1
0,2018,childhood asthma,18-64,0,0
0,2018,childhood asthma,65+,0,0
0,2018,childhood asthma,total,285,1
0,2018,adult asthma,0-5,0,0
0,2018,adult asthma,06-17,0,0
0,2018,adult asthma,18-64,139,1
0,2018,adult asthma,65+,25,0
0,2018,adult asthma,total,164,1
0,2018,dementia,0-5,0,0
0,2018,dementia,06-17,0,0
0,2018,dementia,18-64,0,0
0,2018,dementia,65+,212,1
0,2018,dementia,total,212,1
0,2018,diabetes,0-5,8,0
0,2018,diabetes,06-17,15,0
0,2018,diabetes,18-64,272,1
0,2018,diabetes,65+,145,1
0,2018,diabetes,total,440,1
0,2018,low birth weight,0-5,0,0
0,2018,low birth weight,06-17,1,0
0,2018,low birth weight,18-64,90,1
0,2018,low birth weight,65+,0,0
0,2018,low birth weight,total,91,1
0,2018,lung cancer,0-5,0,0
0,2018,lung cancer,06-17,0,0
0,2018,lung cancer,18-64,13,0
0,2018,lung cancer,65+,45,1
0,2018,lung cancer,total,58,1
0,2018,total,total,1250,3
0,2019,childhood asthma,0-5,164,1
0,2019,childhood asthma,06-17,120,1
0,2019,childhood asthma,18-64,0,0
0,2019,childhood asthma,65+,0,0
0,2019,childhood asthma,total,284,1
0,2019,adult asthma,0-5,0,0
0,2019,adult asthma,06-17,0,0
0,2019,adult asthma,18-64,138,1
0,2019,adult asthma,65+,26,0
0,2019,adult asthma,total,164,1
0,2019,dementia,0-5,0,0
0,2019,dementia,06-17,0,0
0,2019,dementia,18-64,0,0
0,2019,dementia,65+,211,1
0,2019,dementia,total,211,1
0,2019,diabetes,0-5,8,0
0,2019,diabetes,06-17,15,0
0,2019,diabetes,18-64,272,1
0,2019,diabetes,65+,145,1
0,2019,diabetes,total,440,1
0,2019,low birth weight,0-5,0,0
0,2019,low birth weight,06-17,1,0
0,2019,low birth weight,18-64,89,1
0,2019,low birth weight,65+,0,0
0,2019,low birth weight,total,90,1
0,2019,lung cancer,0-5,0,0
0,2019,lung cancer,06-17,0,0
0,2019,lung cancer,18-64,13,0
0,2019,lung cancer,65+,45,1
0,2019,lung cancer,total,58,1
0,2019,total,total,1247,3
0,2020,childhood asthma,0-5,163,1
0,2020,childhood asthma,06-17,120,1
0,2020,childhood asthma,18-64,0,0
0,2020,childhood asthma,65+,0,0
0,2020,childhood asthma,total,283,1
0,2020,adult asthma,0-5,0,0
0,2020,adult asthma,06-17,0,0
0,2020,adult asthma,18-64,138,1
0,2020,adult asthma,65+,25,0
0,2020,adult asthma,total,163,1
0,2020,dementia,0-5,0,0
0,2020,dementia,06-17,0,0
0,2020,dementia,18-64,0,0
0,2020,dementia,65+,211,1
0,2020,dementia,total,211,1
0,2020,diabetes,0-5,8,0
0,2020,diabetes,06-17,15,0
0,2020,diabetes,18-64,271,1
0,2020,diabetes,65+,145,1
0,2020,diabetes,total,439,1
0,2020,low birth weight,0-5,0,0
0,2020,low birth weight,06-17,1,0
0,2020,low birth weight,18-64,88,1
0,2020,low birth weight,65+,0,0
0,2020,low birth weight,total,89,1
0,2020,lung cancer,0-5,0,0
0,2020,lung cancer,06-17,0,0
0,2020,lung cancer,18-64,13,0
0,2020,lung cancer,65+,46,1
0,2020,lung cancer,total,59,1
0,2020,total,total,1244,3
0,2021,childhood asthma,0-5,163,1
0,2021,childhood asthma,06-17,118,1
0,2021,childhood asthma,18-64,0,0
0,2021,childhood asthma,65+,0,0
0,2021,childhood asthma,total,281,1
0,2021,adult asthma,0-5,0,0
0,2021,adult asthma,06-17,0,0
0,2021,adult asthma,18-64,138,1
0,2021,adult asthma,65+,26,0
0,2021,adult asthma,total,164,1
0,2021,dementia,0-5,0,0
0,2021,dementia,06-17,0,0
0,2021,dementia,18-64,0,0
0,2021,dementia,65+,212,1
0,2021,dementia,total,212,1
0,2021,diabetes,0-5,8,0
0,2021,diabetes,06-17,15,0
0,2021,diabetes,18-64,271,1
0,2021,diabetes,65+,147,1
0,2021,diabetes,total,441,1
0,2021,low birth weight,0-5,0,0
0,2021,low birth weight,06-17,1,0
0,2021,low birth weight,18-64,87,1
0,2021,low birth weight,65+,0,0
0,2021,low birth weight,total,88,1
0,2021,lung cancer,0-5,0,0
0,2021,lung cancer,06-17,0,0
0,2021,lung cancer,18-64,13,0
0,2021,lung cancer,65+,46,1
0,2021,lung cancer,total,59,1
0,2021,total,total,1245,3
0,2022,childhood asthma,0-5,163,1
0,2022,childhood asthma,06-17,117,1
0,2022,childhood asthma,18-64,0,0
0,2022,childhood asthma,65+,0,0
0,2022,childhood asthma,total,280,1
0,2022,adult asthma,0-5,0,0
0,2022,adult asthma,06-17,0,0
0,2022,adult asthma,18-64,138,1
0,2022,adult asthma,65+,26,0
0,2022,adult asthma,total,164,1
0,2022,dementia,0-5,0,0
0,2022,dementia,06-17,0,0
0,2022,dementia,18-64,0,0
0,2022,dementia,65+,212,1
0,2022,dementia,total,212,1
0,2022,diabetes,0-5,8,0
0,2022,diabetes,06-17,15,0
0,2022,diabetes,18-64,273,1
0,2022,diabetes,65+,147,1
0,2022,diabetes,total,443,1
0,2022,low birth weight,0-5,0,0
0,2022,low birth weight,06-17,1,0
0,2022,low birth weight,18-64,86,1
0,2022,low birth weight,65+,0,0
0,2022,low birth weight,total,87,1
0,2022,lung cancer,0-5,0,0
0,2022,lung cancer,06-17,0,0
0,2022,lung cancer,18-64,13,0
0,2022,lung cancer,65+,46,1
0,2022,lung cancer,total,59,1
0,2022,total,total,1245,3
0,2023,childhood asthma,0-5,160,1
0,2023,childhood asthma,06-17,118,1
0,2023,childhood asthma,18-64,0,0
0,2023,childhood asthma,65+,0,0
0,2023,childhood asthma,total,278,1
0,2023,adult asthma,0-5,0,0
0,2023,adult asthma,06-17,0,0
0,2023,adult asthma,18-64,136,1
0,2023,adult asthma,65+,26,0
0,2023,adult asthma,total,162,1
0,2023,dementia,0-5,0,0
0,2023,dementia,06-17,0,0
0,2023,dementia,18-64,0,0
0,2023,dementia,65+,213,1
0,2023,dementia,total,213,1
0,2023,diabetes,0-5,8,0
0,2023,diabetes,06-17,15,0
0,2023,diabetes,18-64,272,1
0,2023,diabetes,65+,148,1
0,2023,diabetes,total,443,1
0,2023,low birth weight,0-5,0,0
0,2023,low birth weight,06-17,1,0
0,2023,low birth weight,18-64,85,1
0,2023,low birth weight,65+,0,0
0,2023,low birth weight,total,86,1
0,2023,lung cancer,0-5,0,0
0,2023,lung cancer,06-17,0,0
0,2023,lung cancer,18-64,14,0
0,2023,lung cancer,65+,47,1
0,2023,lung cancer,total,61,1
0,2023,total,total,1243,3
0,2024,childhood asthma,0-5,157,1
0,2024,childhood asthma,06-17,117,1
0,2024,childhood asthma,18-64,0,0
0,2024,childhood asthma,65+,0,0
0,2024,childhood asthma,total,274,1
0,2024,adult asthma,0-5,0,0
0,2024,adult asthma,06-17,0,0
0,2024,adult asthma,18-64,137,1
0,2024,adult asthma,65+,26,0
0,2024,adult asthma,total,163,1
0,2024,dementia,0-5,0,0
0,2024,dementia,06-17,0,0
0,2024,dementia,18-64,0,0
0,2024,dementia,65+,216,1
0,2024,dementia,total,216,1
0,2024,diabetes,0-5,8,0
0,2024,diabetes,06-17,15,0
0,2024,diabetes,18-64,273,1
0,2024,diabetes,65+,148,1
0,2024,diabetes,total,444,1
0,2024,low birth weight,0-5,0,0
0,2024,low birth weight,06-17,1,0
0,2024,low birth weight,18-64,84,1
0,2024,low birth weight,65+,0,0
0,2024,low birth weight,total,85,1
0,2024,lung cancer,0-5,0,0
0,2024,lung cancer,06-17,0,0
0,2024,lung cancer,18-64,14,0
0,2024,lung cancer,65+,47,1
0,2024,lung cancer,total,61,1
0,2024,total,total,1243,3
0,2025,childhood asthma,0-5,154,1
0,2025,childhood asthma,06-17,116,1
0,2025,childhood asthma,18-64,0,0
0,2025,childhood asthma,65+,0,0
0,2025,childhood asthma,total,270,1
0,2025,adult asthma,0-5,0,0
0,2025,adult asthma,06-17,0,0
0,2025,adult asthma,18-64,135,1
0,2025,adult asthma,65+,26,0
0,2025,adult asthma,total,161,1
0,2025,dementia,0-5,0,0
0,2025,dementia,06-17,0,0
0,2025,dementia,18-64,0,0
0,2025,dementia,65+,217,1
0,2025,dementia,total,217,1
0,2025,diabetes,0-5,8,0
0,2025,diabetes,06-17,15,0
0,2025,diabetes,18-64,272,1
0,2025,diabetes,65+,149,1
0,2025,diabetes,total,444,1
0,2025,low birth weight,0-5,0,0
0,2025,low birth weight,06-17,1,0
0,2025,low birth weight,18-64,83,1
0,2025,low birth weight,65+,0,0
0,2025,low birth weight,total,84,1
0,2025,lung cancer,0-5,0,0
0,2025,lung cancer,06-17,0,0
0,2025,lung cancer,18-64,14,0
0,2025,lung cancer,65+,47,1
0,2025,lung cancer,total,61,1
0,2025,total,total,1237,3
0,2026,childhood asthma,0-5,148,1
0,2026,childhood asthma,06-17,116,1
0,2026,childhood asthma,18-64,0,0
0,2026,childhood asthma,65+,0,0
0,2026,childhood asthma,total,264,1
0,2026,adult asthma,0-5,0,0
0,2026,adult asthma,06-17,0,0
0,2026,adult asthma,18-64,136,1
0,2026,adult asthma,65+,27,0
0,2026,adult asthma,total,163,1
0,2026,dementia,0-5,0,0
0,2026,dementia,06-17,0,0
0,2026,dementia,18-64,0,0
0,2026,dementia,65+,218,1
0,2026,dementia,total,218,1
0,2026,diabetes,0-5,7,0
0,2026,diabetes,06-17,15,0
0,2026,diabetes,18-64,274,1
0,2026,diabetes,65+,150,1
0,2026,diabetes,total,446,1
0,2026,low birth weight,0-5,0,0
0,2026,low birth weight,06-17,1,0
0,2026,low birth weight,18-64,83,1
0,2026,low birth weight,65+,0,0
0,2026,low birth weight,total,84,1
0,2026,lung cancer,0-5,0,0
0,2026,lung cancer,06-17,0,0
0,2026,lung cancer,18-64,14,0
0,2026,lung cancer,65+,47,1
0,2026,lung cancer,total,61,1
0,2026,total,total,1236,3
0,2027,childhood asthma,0-5,143,1
0,2027,childhood asthma,06-17,116,1
0,2027,childhood asthma,18-64,0,0
0,2027,childhood asthma,65+,0,0
0,2027,childhood asthma,total,259,1
0,2027,adult asthma,0-5,0,0
0,2027,adult asthma,06-17,0,0
0,2027,adult asthma,18-64,135,1
0,2027,adult asthma,65+,27,0
0,2027,adult asthma,total,162,1
0,2027,dementia,0-5,0,0
0,2027,dementia,06-17,0,0
0,2027,dementia,18-64,0,0
0,2027,dementia,65+,219,1
0,2027,dementia,total,219,1
0,2027,diabetes,0-5,7,0
0,2027,diabetes,06-17,15,0
0,2027,diabetes,18-64,271,1
0,2027,diabetes,65+,150,1
0,2027,diabetes,total,443,1
0,2027,low birth weight,0-5,0,0
0,2027,low birth weight,06-17,1,0
0,2027,low birth weight,18-64,82,1
0,2027,low birth weight,65+,0,0
0,2027,low birth weight,total,83,1
0,2027,lung cancer,0-5,0,0
0,2027,lung cancer,06-17,0,0
0,2027,lung cancer,18-64,14,0
0,2027,lung cancer,65+,48,1
0,2027,lung cancer,total,62,1
0,2027,total,total,1228,3
0,2028,childhood asthma,0-5,136,1
0,2028,childhood asthma,06-17,114,1
0,2028,childhood asthma,18-64,0,0
0,2028,childhood asthma,65+,0,0
0,2028,childhood asthma,total,250,1
0,2028,adult asthma,0-5,0,0
0,2028,adult asthma,06-17,0,0
0,2028,adult asthma,18-64,135,1
0,2028,adult asthma,65+,27,0
0,2028,adult asthma,total,162,1
0,2028,dementia,0-5,0,0
0,2028,dementia,06-17,0,0
0,2028,dementia,18-64,0,0
0,2028,dementia,65+,221,1
0,2028,dementia,total,221,1
0,2028,diabetes,0-5,7,0
0,2028,diabetes,06-17,15,0
0,2028,diabetes,18-64,272,1
0,2028,diabetes,65+,152,1
0,2028,diabetes,total,446,1
0,2028,low birth weight,0-5,0,0
0,2028,low birth weight,06-17,1,0
0,2028,low birth weight,18-64,82,1
0,2028,low birth weight,65+,0,0
0,2028,low birth weight,total,83,1
0,2028,lung cancer,0-5,0,0
0,2028,lung cancer,06-17,0,0
0,2028,lung cancer,18-64,14,0
0,2028,lung cancer,65+,48,1
0,2028,lung cancer,total,62,1
0,2028,total,total,1224,3
0,2029,childhood asthma,0-5,130,1
0,2029,childhood asthma,06-17,113,1
0,2029,childhood asthma,18-64,0,0
0,2029,childhood asthma,65+,0,0
0,2029,childhood asthma,total,243,1
0,2029,adult asthma,0-5,0,0
0,2029,adult asthma,06-17,0,0
0,2029,adult asthma,18-64,133,1
0,2029,adult asthma,65+,27,0
0,2029,adult asthma,total,160,1
0,2029,dementia,0-5,0,0
0,2029,dementia,06-17,0,0
0,2029,dementia,18-64,0,0
0,2029,dementia,65+,222,1
0,2029,dementia,total,222,1
0,2029,diabetes,0-5,6,0
0,2029,diabetes,06-17,15,0
0,2029,diabetes,18-64,272,1
0,2029,diabetes,65+,154,1
0,2029,diabetes,total,447,1
0,2029,low birth weight,0-5,0,0
0,2029,low birth weight,06-17,1,0
0,2029,low birth weight,18-64,81,1
0,2029,low birth weight,65+,0,0
0,2029,low birth weight,total,82,1
0,2029,lung cancer,0-5,0,0
0,2029,lung cancer,06-17,0,0
0,2029,lung cancer,18-64,14,0
0,2029,lung cancer,65+,48,1
0,2029,lung cancer,total,62,1
0,2029,total,total,1216,3
0,2030,childhood asthma,0-5,124,1
0,2030,childhood asthma,06-17,113,1
0,2030,childhood asthma,18-64,0,0
0,2030,childhood asthma,65+,0,0
0,2030,childhood asthma,total,237,1
0,2030,adult asthma,0-5,0,0
0,2030,adult asthma,06-17,0,0
0,2030,adult asthma,18-64,134,1
0,2030,adult asthma,65+,28,0
0,2030,adult asthma,total,162,1
0,2030,dementia,0-5,0,0
0,2030,dementia,06-17,0,0
0,2030,dementia,18-64,0,0
0,2030,dementia,65+,225,1
0,2030,dementia,total,225,1
0,2030,diabetes,0-5,6,0
0,2030,diabetes,06-17,15,0
0,2030,diabetes,18-64,270,1
0,2030,diabetes,65+,156,1
0,2030,diabetes,total,447,1
0,2030,low birth weight,0-5,0,0
0,2030,low birth weight,06-17,1,0
0,2030,low birth weight,18-64,80,1
0,2030,low birth weight,65+,0,0
0,2030,low birth weight,total,81,1
0,2030,lung cancer,0-5,0,0
0,2030,lung cancer,06-17,0,0
0,2030,lung cancer,18-64,14,0
0,2030,lung cancer,65+,48,1
0,2030,lung cancer,total,62,1
0,2030,total,total,1214,3
0,2031,childhood asthma,0-5,119,1
0,2031,childhood asthma,06-17,111,1
0,2031,childhood asthma,18-64,0,0
0,2031,childhood asthma,65+,0,0
0,2031,childhood asthma,total,230,1
0,2031,adult asthma,0-5,0,0
0,2031,adult asthma,06-17,0,0
0,2031,adult asthma,18-64,133,1
0,2031,adult asthma,65+,28,0
0,2031,adult asthma,total,161,1
0,2031,dementia,0-5,0,0
0,2031,dementia,06-17,0,0
0,2031,dementia,18-64,0,0
0,2031,dementia,65+,224,1
0,2031,dementia,total,224,1
0,2031,diabetes,0-5,6,0
0,2031,diabetes,06-17,14,0
0,2031,diabetes,18-64,269,1
0,2031,diabetes,65+,156,1
0,2031,diabetes,total,445,1
0,2031,low birth weight,0-5,0,0
0,2031,low birth weight,06-17,1,0
0,2031,low birth weight,18-64,80,1
0,2031,low birth weight,65+,0,0
0,2031,low birth weight,total,81,1
0,2031,lung cancer,0-5,0,0
0,2031,lung cancer,06-17,0,0
0,2031,lung cancer,18-64,14,0
0,2031,lung cancer,65+,49,1
0,2031,lung cancer,total,63,1
0,2031,total,total,1204,3
0,2032,childhood asthma,0-5,110,1
0,2032,childhood asthma,06-17,109,1
0,2032,childhood asthma,18-64,0,0
0,2032,childhood asthma,65+,0,0
0,2032,childhood asthma,total,219,1
0,2032,adult asthma,0-5,0,0
0,2032,adult asthma,06-17,0,0
0,2032,adult asthma,18-64,133,1
0,2032,adult asthma,65+,28,0
0,2032,adult asthma,total,161,1
0,2032,dementia,0-5,0,0
0,2032,dementia,06-17,0,0
0,2032,dementia,18-64,0,0
0,2032,dementia,65+,225,1
0,2032,dementia,total,225,1
0,2032,diabetes,0-5,5,0
0,2032,diabetes,06-17,14,0
0,2032,diabetes,18-64,268,1
0,2032,diabetes,65+,159,1
0,2032,diabetes,total,446,1
0,2032,low birth weight,0-5,0,0
0,2032,low birth weight,06-17,1,0
0,2032,low birth weight,18-64,80,1
0,2032,low birth weight,65+,0,0
0,2032,low birth weight,total,81,1
0,2032,lung cancer,0-5,0,0
0,2032,lung cancer,06-17,0,0
0,2032,lung cancer,18-64,14,0
0,2032,lung cancer,65+,49,1
0,2032,lung cancer,total,63,1
0,2032,total,total,1195,3
0,2033,childhood asthma,0-5,100,1
0,2033,childhood asthma,06-17,105,1
0,2033,childhood asthma,18-64,0,0
0,2033,childhood asthma,65+,0,0
0,2033,childhood asthma,total,205,1
0,2033,adult asthma,0-5,0,0
0,2033,adult asthma,06-17,0,0
0,2033,adult asthma,18-64,132,1
0,2033,adult asthma,65+,29,0
0,2033,adult asthma,total,161,1
0,2033,dementia,0-5,0,0
0,2033,dementia,06-17,0,0
0,2033,dementia,18-64,0,0
0,2033,dementia,65+,226,1
0,2033,dementia,total,226,1
0,2033,diabetes,0-5,5,0
0,2033,diabetes,06-17,14,0
0,2033,diabetes,18-64,267,1
0,2033,diabetes,65+,160,1
0,2033,diabetes,total,446,1
0,2033,low birth weight,0-5,0,0
0,2033,low birth weight,06-17,1,0
0,2033,low birth weight,18-64,79,1
0,2033,low birth weight,65+,0,0
0,2033,low birth weight,total,80,1
0,2033,lung cancer,0-5,0,0
0,2033,lung cancer,06-17,0,0
0,2033,lung cancer,18-64,14,0
0,2033,lung cancer,65+,49,1
0,2033,lung cancer,total,63,1
0,2033,total,total,1181,3
0,2034,childhood asthma,0-5,92,1
0,2034,childhood asthma,06-17,102,1
0,2034,childhood asthma,18-64,0,0
0,2034,childhood asthma,65+,0,0
0,2034,childhood asthma,total,194,1
0,2034,adult asthma,0-5,0,0
0,2034,adult asthma,06-17,0,0
0,2034,adult asthma,18-64,131,1
0,2034,adult asthma,65+,28,0
0,2034,adult asthma,total,159,1
0,2034,dementia,0-5,0,0
0,2034,dementia,06-17,0,0
0,2034,dementia,18-64,0,0
0,2034,dementia,65+,225,1
0,2034,dementia,total,225,1
0,2034,diabetes,0-5,5,0
0,2034,diabetes,06-17,14,0
0,2034,diabetes,18-64,266,1
0,2034,diabetes,65+,161,1
0,2034,diabetes,total,446,1
0,2034,low birth weight,0-5,0,0
0,2034,low birth weight,06-17,1,0
0,2034,low birth weight,18-64,79,1
0,2034,low birth weight,65+,0,0
0,2034,low birth weight,total,80,1
0,2034,lung cancer,0-5,0,0
0,2034,lung cancer,06-17,0,0
0,2034,lung cancer,18-64,14,0
0,2034,lung cancer,65+,50,1
0,2034,lung cancer,total,64,1
0,2034,total,total,1168,3
0,2035,childhood asthma,0-5,83,1
0,2035,childhood asthma,06-17,99,1
0,2035,childhood asthma,18-64,0,0
0,2035,childhood asthma,65+,0,0
0,2035,childhood asthma,total,182,1
0,2035,adult asthma,0-5,0,0
0,2035,adult asthma,06-17,0,0
0,2035,adult asthma,18-64,131,1
0,2035,adult asthma,65+,29,0
0,2035,adult asthma,total,160,1
0,2035,dementia,0-5,0,0
0,2035,dementia,06-17,0,0
0,2035,dementia,18-64,0,0
0,2035,dementia,65+,226,1
0,2035,dementia,total,226,1
0,2035,diabetes,0-5,4,0
0,2035,diabetes,06-17,14,0
0,2035,diabetes,18-64,266,1
0,2035,diabetes,65+,163,1
0,2035,diabetes,total,447,1
0,2035,low birth weight,0-5,0,0
0,2035,low birth weight,06-17,1,0
0,2035,low birth weight,18-64,79,1
0,2035,low birth weight,65+,0,0
0,2035,low birth weight,total,80,1
0,2035,lung cancer,0-5,0,0
0,2035,lung cancer,06-17,0,0
0,2035,lung cancer,18-64,14,0
0,2035,lung cancer,65+,50,1
0,2035,lung cancer,total,64,1
0,2035,total,total,1159,3
0,2036,childhood asthma,0-5,74,1
0,2036,childhood asthma,06-17,96,1
0,2036,childhood asthma,18-64,0,0
0,2036,childhood asthma,65+,0,0
0,2036,childhood asthma,total,170,1
0,2036,adult asthma,0-5,0,0
0,2036,adult asthma,06-17,0,0
0,2036,adult asthma,18-64,131,1
0,2036,adult asthma,65+,29,0
0,2036,adult asthma,total,160,1
0,2036,dementia,0-5,0,0
0,2036,dementia,06-17,0,0
0,2036,dementia,18-64,0,0
0,2036,dementia,65+,225,1
0,2036,dementia,total,225,1
0,2036,diabetes,0-5,4,0
0,2036,diabetes,06-17,13,0
0,2036,diabetes,18-64,264,1
0,2036,diabetes,65+,164,1
0,2036,diabetes,total,445,1
0,2036,low birth weight,0-5,0,0
0,2036,low birth weight,06-17,1,0
0,2036,low birth weight,18-64,79,1
0,2036,low birth weight,65+,0,0
0,2036,low birth weight,total,80,1
0,2036,lung cancer,0-5,0,0
0,2036,lung cancer,06-17,0,0
0,2036,lung cancer,18-64,14,0
0,2036,lung cancer,65+,50,1
0,2036,lung cancer,total,64,1
0,2036,total,total,1144,3
0,2037,childhood asthma,0-5,68,1
0,2037,childhood asthma,06-17,92,1
0,2037,childhood asthma,18-64,0,0
0,2037,childhood asthma,65+,0,0
0,2037,childhood asthma,total,160,1
0,2037,adult asthma,0-5,0,0
0,2037,adult asthma,06-17,0,0
0,2037,adult asthma,18-64,130,1
0,2037,adult asthma,65+,29,0
0,2037,adult asthma,total,159,1
0,2037,dementia,0-5,0,0
0,2037,dementia,06-17,0,0
0,2037,dementia,18-64,0,0
0,2037,dementia,65+,225,1
0,2037,dementia,total,225,1
0,2037,diabetes,0-5,3,0
0,2037,diabetes,06-17,13,0
0,2037,diabetes,18-64,264,1
0,2037,diabetes,65+,164,1
0,2037,diabetes,total,444,1
0,2037,low birth weight,0-5,0,0
0,2037,low birth weight,06-17,1,0
0,2037,low birth weight,18-64,80,1
0,2037,low birth weight,65+,0,0
0,2037,low birth weight,total,81,1
0,2037,lung cancer,0-5,0,0
0,2037,lung cancer,06-17,0,0
0,2037,lung cancer,18-64,14,0
0,2037,lung cancer,65+,50,1
0,2037,lung cancer,total,64,1
0,2037,total,total,1133,3
0,2038,childhood asthma,0-5,65,1
0,2038,childhood asthma,06-17,87,1
0,2038,childhood asthma,18-64,0,0
0,2038,childhood asthma,65+,0,0
0,2038,childhood asthma,total,152,1
0,2038,adult asthma,0-5,0,0
0,2038,adult asthma,06-17,0,0
0,2038,adult asthma,18-64,130,1
0,2038,adult asthma,65+,29,0
0,2038,adult asthma,total,159,1
0,2038,dementia,0-5,0,0
0,2038,dementia,06-17,0,0
0,2038,dementia,18-64,0,0
0,2038,dementia,65+,226,1
0,2038,dementia,total,226,1
0,2038,diabetes,0-5,3,0
0,2038,diabetes,06-17,13,0
0,2038,diabetes,18-64,263,1
0,2038,diabetes,65+,166,1
0,2038,diabetes,total,445,1
0,2038,low birth weight,0-5,0,0
0,2038,low birth weight,06-17,1,0
0,2038,low birth weight,18-64,79,1
0,2038,low birth weight,65+,0,0
0,2038,low birth weight,total,80,1
0,2038,lung cancer,0-5,0,0
0,2038,lung cancer,06-17,0,0
0,2038,lung cancer,18-64,14,0
0,2038,lung cancer,65+,51,1
0,2038,lung cancer,total,65,1
0,2038,total,total,1127,3
0,2039,childhood asthma,0-5,65,1
0,2039,childhood asthma,06-17,80,1
0,2039,childhood asthma,18-64,0,0
0,2039,childhood asthma,65+,0,0
0,2039,childhood asthma,total,145,1
0,2039,adult asthma,0-5,0,0
0,2039,adult asthma,06-17,0,0
0,2039,adult asthma,18-64,130,1
0,2039,adult asthma,65+,30,0
0,2039,adult asthma,total,160,1
0,2039,dementia,0-5,0,0
0,2039,dementia,06-17,0,0
0,2039,dementia,18-64,0,0
0,2039,dementia,65+,226,1
0,2039,dementia,total,226,1
0,2039,diabetes,0-5,3,0
0,2039,diabetes,06-17,12,0
0,2039,diabetes,18-64,263,1
0,2039,diabetes,65+,166,1
0,2039,diabetes,total,444,1
0,2039,low birth weight,0-5,0,0
0,2039,low birth weight,06-17,1,0
0,2039,low birth weight,18-64,79,1
0,2039,low birth weight,65+,0,0
0,2039,low birth weight,total,80,1
0,2039,lung cancer,0-5,0,0
0,2039,lung cancer,06-17,0,0
0,2039,lung cancer,18-64,14,0
0,2039,lung cancer,65+,51,1
0,2039,lung cancer,total,65,1
0,2039,total,total,1120,3
0,2040,childhood asthma,0-5,65,1
0,2040,childhood asthma,06-17,75,1
0,2040,childhood asthma,18-64,0,0
0,2040,childhood asthma,65+,0,0
0,2040,childhood asthma,total,140,1
0,2040,adult asthma,0-5,0,0
0,2040,adult asthma,06-17,0,0
0,2040,adult asthma,18-64,129,1
0,2040,adult asthma,65+,29,0
0,2040,adult asthma,total,158,1
0,2040,dementia,0-5,0,0
0,2040,dementia,06-17,0,0
0,2040,dementia,18-64,0,0
0,2040,dementia,65+,228,1
0,2040,dementia,total,228,1
0,2040,diabetes,0-5,3,0
0,2040,diabetes,06-17,11,0
0,2040,diabetes,18-64,262,1
0,2040,diabetes,65+,169,1
0,2040,diabetes,total,445,1
0,2040,low birth weight,0-5,0,0
0,2040,low birth weight,06-17,1,0
0,2040,low birth weight,18-64,80,1
0,2040,low birth weight,65+,0,0
0,2040,low birth weight,total,81,1
0,2040,lung cancer,0-5,0,0
0,2040,lung cancer,06-17,0,0
0,2040,lung cancer,18-64,14,0
0,2040,lung cancer,65+,51,1
0,2040,lung cancer,total,65,1
0,2040,total,total,1117,3
0,2041,childhood asthma,0-5,65,1
0,2041,childhood asthma,06-17,69,1
