Scenario,Year,Disease,AgeGroup,Incidence,95% CL
0,2026,low birth weight,total,141,1
0,2026,coronary heart disease,0-5,0,0
0,2026,coronary heart disease,06-17,0,0
0,2026,coronary heart disease,18-64,44,0
0,2026,coronary heart disease,65+,57,1
0,2026,coronary heart disease,total,101,1
0,2026,lung cancer,0-5,0,0
0,2026,lung cancer,06-17,0,0
0,2026,lung cancer,18-64,12,0
0,2026,lung cancer,65+,26,0
0,2026,lung cancer,total,38,0
0,2026,stroke,0-5,1,0
0,2026,stroke,06-17,2,0
0,2026,stroke,18-64,23,0
0,2026,stroke,65+,47,0
0,2026,stroke,total,73,0
0,2026,total,total,1120,3
0,2027,childhood asthma,0-5,107,1
0,2027,childhood asthma,06-17,213,1
0,2027,childhood asthma,18-64,0,0
0,2027,childhood asthma,65+,0,0
0,2027,childhood asthma,total,320,1
0,2027,chronic obstructive pulmonary disease,0-5,0,0
0,2027,chronic obstructive pulmonary disease,06-17,0,0
0,2027,chronic obstructive pulmonary disease,18-64,53,1
0,2027,chronic obstructive pulmonary disease,65+,22,0
0,2027,chronic obstructive pulmonary disease,total,75,1
0,2027,diabetes,0-5,8,0
0,2027,diabetes,06-17,17,0
0,2027,diabetes,18-64,252,1
0,2027,diabetes,65+,87,1
0,2027,diabetes,total,364,1
0,2027,low birth weight,0-5,0,0
0,2027,low birth weight,06-17,1,0
0,2027,low birth weight,18-64,139,1
0,2027,low birth weight,65+,0,0
0,2027,low birth weight,total,140,1
0,2027,coronary heart disease,0-5,0,0
0,2027,coronary heart disease,06-17,0,0
0,2027,coronary heart disease,18-64,44,0
0,2027,coronary heart disease,65+,57,1
0,2027,coronary heart disease,total,101,1
0,2027,lung cancer,0-5,0,0
0,2027,lung cancer,06-17,0,0
0,2027,lung cancer,18-64,12,0
0,2027,lung cancer,65+,27,0
0,2027,lung cancer,total,39,0
0,2027,stroke,0-5,1,0
0,2027,stroke,06-17,2,0
0,2027,stroke,18-64,23,0
0,2027,stroke,65+,47,0
0,2027,stroke,total,73,0
0,2027,total,total,1112,3
0,2028,childhood asthma,0-5,98,1
0,2028,childhood asthma,06-17,209,1
0,2028,childhood asthma,18-64,0,0
0,2028,childhood asthma,65+,0,0
0,2028,childhood asthma,total,307,1
0,2028,chronic obstructive pulmonary disease,0-5,0,0
0,2028,chronic obstructive pulmonary disease,06-17,0,0
0,2028,chronic obstructive pulmonary disease,18-64,53,1
0,2028,chronic obstructive pulmonary disease,65+,23,0
0,2028,chronic obstructive pulmonary disease,total,76,1
0,2028,diabetes,0-5,7,0
0,2028,diabetes,06-17,17,0
0,2028,diabetes,18-64,252,1
0,2028,diabetes,65+,88,1
0,2028,diabetes,total,364,1
0,2028,low birth weight,0-5,0,0
0,2028,low birth weight,06-17,1,0
0,2028,low birth weight,18-64,136,1
0,2028,low birth weight,65+,0,0
0,2028,low birth weight,total,137,1
0,2028,coronary heart disease,0-5,0,0
0,2028,coronary heart disease,06-17,0,0
0,2028,coronary heart disease,18-64,44,0
0,2028,coronary heart disease,65+,58,1
0,2028,coronary heart disease,total,102,1
0,2028,lung cancer,0-5,0,0
0,2028,lung cancer,06-17,0,0
0,2028,lung cancer,18-64,12,0
0,2028,lung cancer,65+,27,0
0,2028,lung cancer,total,39,0
0,2028,stroke,0-5,1,0
0,2028,stroke,06-17,2,0
0,2028,stroke,18-64,23,0
0,2028,stroke,65+,47,0
0,2028,stroke,total,73,0
0,2028,total,total,1098,3
0,2029,childhood asthma,0-5,90,1
0,2029,childhood asthma,06-17,207,1
0,2029,childhood asthma,18-64,0,0
0,2029,childhood asthma,65+,0,0
0,2029,childhood asthma,total,297,1
0,2029,chronic obstructive pulmonary disease,0-5,0,0
0,2029,chronic obstructive pulmonary disease,06-17,0,0
0,2029,chronic obstructive pulmonary disease,18-64,54,1
0,2029,chronic obstructive pulmonary disease,65+,23,0
0,2029,chronic obstructive pulmonary disease,total,77,1
0,2029,diabetes,0-5,6,0
0,2029,diabetes,06-17,16,0
0,2029,diabetes,18-64,252,1
0,2029,diabetes,65+,90,1
0,2029,diabetes,total,364,1
0,2029,low birth weight,0-5,0,0
0,2029,low birth weight,06-17,1,0
0,2029,low birth weight,18-64,135,1
0,2029,low birth weight,65+,0,0
0,2029,low birth weight,total,136,1
0,2029,coronary heart disease,0-5,0,0
0,2029,coronary heart disease,06-17,0,0
0,2029,coronary heart disease,18-64,44,0
0,2029,coronary heart disease,65+,58,1
0,2029,coronary heart disease,total,102,1
0,2029,lung cancer,0-5,0,0
0,2029,lung cancer,06-17,0,0
0,2029,lung cancer,18-64,12,0
0,2029,lung cancer,65+,27,0
0,2029,lung cancer,total,39,0
0,2029,stroke,0-5,1,0
0,2029,stroke,06-17,2,0
0,2029,stroke,18-64,24,0
0,2029,stroke,65+,48,0
0,2029,stroke,total,75,0
0,2029,total,total,1090,3
0,2030,childhood asthma,0-5,82,1
0,2030,childhood asthma,06-17,201,1
0,2030,childhood asthma,18-64,0,0
0,2030,childhood asthma,65+,0,0
0,2030,childhood asthma,total,283,1
0,2030,chronic obstructive pulmonary disease,0-5,0,0
0,2030,chronic obstructive pulmonary disease,06-17,0,0
0,2030,chronic obstructive pulmonary disease,18-64,54,1
0,2030,chronic obstructive pulmonary disease,65+,24,0
0,2030,chronic obstructive pulmonary disease,total,78,1
0,2030,diabetes,0-5,6,0
0,2030,diabetes,06-17,16,0
0,2030,diabetes,18-64,253,1
0,2030,diabetes,65+,92,1
0,2030,diabetes,total,367,1
0,2030,low birth weight,0-5,0,0
0,2030,low birth weight,06-17,1,0
0,2030,low birth weight,18-64,135,1
0,2030,low birth weight,65+,0,0
0,2030,low birth weight,total,136,1
0,2030,coronary heart disease,0-5,0,0
0,2030,coronary heart disease,06-17,0,0
0,2030,coronary heart disease,18-64,44,0
0,2030,coronary heart disease,65+,60,1
0,2030,coronary heart disease,total,104,1
0,2030,lung cancer,0-5,0,0
0,2030,lung cancer,06-17,0,0
0,2030,lung cancer,18-64,12,0
0,2030,lung cancer,65+,28,0
0,2030,lung cancer,total,40,0
0,2030,stroke,0-5,1,0
0,2030,stroke,06-17,2,0
0,2030,stroke,18-64,23,0
0,2030,stroke,65+,49,0
0,2030,stroke,total,75,0
0,2030,total,total,1083,3
0,2031,childhood asthma,0-5,75,1
0,2031,childhood asthma,06-17,194,1
0,2031,childhood asthma,18-64,0,0
0,2031,childhood asthma,65+,0,0
0,2031,childhood asthma,total,269,1
0,2031,chronic obstructive pulmonary disease,0-5,0,0
0,2031,chronic obstructive pulmonary disease,06-17,0,0
0,2031,chronic obstructive pulmonary disease,18-64,54,1
0,2031,chronic obstructive pulmonary disease,65+,24,0
0,2031,chronic obstructive pulmonary disease,total,78,1
0,2031,diabetes,0-5,5,0
0,2031,diabetes,06-17,15,0
0,2031,diabetes,18-64,253,1
0,2031,diabetes,65+,93,1
0,2031,diabetes,total,366,1
0,2031,low birth weight,0-5,0,0
0,2031,low birth weight,06-17,1,0
0,2031,low birth weight,18-64,133,1
0,2031,low birth weight,65+,0,0
0,2031,low birth weight,total,134,1
0,2031,coronary heart disease,0-5,0,0
0,2031,coronary heart disease,06-17,0,0
0,2031,coronary heart disease,18-64,43,0
0,2031,coronary heart disease,65+,60,1
0,2031,coronary heart disease,total,103,1
0,2031,lung cancer,0-5,0,0
0,2031,lung cancer,06-17,0,0
0,2031,lung cancer,18-64,12,0
0,2031,lung cancer,65+,28,0
0,2031,lung cancer,total,40,0
0,2031,stroke,0-5,1,0
0,2031,stroke,06-17,2,0
0,2031,stroke,18-64,24,0
0,2031,stroke,65+,49,0
0,2031,stroke,total,76,0
0,2031,total,total,1066,3
0,2032,childhood asthma,0-5,71,1
0,2032,childhood asthma,06-17,185,1
0,2032,childhood asthma,18-64,0,0
0,2032,childhood asthma,65+,0,0
0,2032,childhood asthma,total,256,1
0,2032,chronic obstructive pulmonary disease,0-5,0,0
0,2032,chronic obstructive pulmonary disease,06-17,0,0
0,2032,chronic obstructive pulmonary disease,18-64,54,1
0,2032,chronic obstructive pulmonary disease,65+,25,0
0,2032,chronic obstructive pulmonary disease,total,79,1
0,2032,diabetes,0-5,5,0
0,2032,diabetes,06-17,16,0
0,2032,diabetes,18-64,253,1
0,2032,diabetes,65+,96,1
0,2032,diabetes,total,370,1
0,2032,low birth weight,0-5,0,0
0,2032,low birth weight,06-17,1,0
0,2032,low birth weight,18-64,132,1
0,2032,low birth weight,65+,0,0
0,2032,low birth weight,total,133,1
0,2032,coronary heart disease,0-5,0,0
0,2032,coronary heart disease,06-17,0,0
0,2032,coronary heart disease,18-64,43,0
0,2032,coronary heart disease,65+,61,1
0,2032,coronary heart disease,total,104,1
0,2032,lung cancer,0-5,0,0
0,2032,lung cancer,06-17,0,0
0,2032,lung cancer,18-64,12,0
0,2032,lung cancer,65+,28,0
0,2032,lung cancer,total,40,0
0,2032,stroke,0-5,1,0
0,2032,stroke,06-17,2,0
0,2032,stroke,18-64,24,0
0,2032,stroke,65+,50,0
0,2032,stroke,total,77,0
0,2032,total,total,1059,3
0,2033,childhood asthma,0-5,68,1
0,2033,childhood asthma,06-17,175,1
0,2033,childhood asthma,18-64,0,0
0,2033,childhood asthma,65+,0,0
0,2033,childhood asthma,total,243,1
0,2033,chronic obstructive pulmonary disease,0-5,0,0
0,2033,chronic obstructive pulmonary disease,06-17,0,0
0,2033,chronic obstructive pulmonary disease,18-64,55,1
0,2033,chronic obstructive pulmonary disease,65+,25,0
0,2033,chronic obstructive pulmonary disease,total,80,1
0,2033,diabetes,0-5,5,0
0,2033,diabetes,06-17,15,0
0,2033,diabetes,18-64,253,1
0,2033,diabetes,65+,97,1
0,2033,diabetes,total,370,1
0,2033,low birth weight,0-5,0,0
0,2033,low birth weight,06-17,1,0
0,2033,low birth weight,18-64,131,1
0,2033,low birth weight,65+,0,0
0,2033,low birth weight,total,132,1
0,2033,coronary heart disease,0-5,0,0
0,2033,coronary heart disease,06-17,0,0
0,2033,coronary heart disease,18-64,44,0
0,2033,coronary heart disease,65+,62,1
0,2033,coronary heart disease,total,106,1
0,2033,lung cancer,0-5,0,0
0,2033,lung cancer,06-17,0,0
0,2033,lung cancer,18-64,12,0
0,2033,lung cancer,65+,29,0
0,2033,lung cancer,total,41,0
0,2033,stroke,0-5,1,0
0,2033,stroke,06-17,2,0
0,2033,stroke,18-64,24,0
0,2033,stroke,65+,51,0
0,2033,stroke,total,78,0
0,2033,total,total,1050,3
0,2034,childhood asthma,0-5,66,1
0,2034,childhood asthma,06-17,164,1
0,2034,childhood asthma,18-64,0,0
0,2034,childhood asthma,65+,0,0
0,2034,childhood asthma,total,230,1
0,2034,chronic obstructive pulmonary disease,0-5,0,0
0,2034,chronic obstructive pulmonary disease,06-17,0,0
0,2034,chronic obstructive pulmonary disease,18-64,55,1
0,2034,chronic obstructive pulmonary disease,65+,25,0
0,2034,chronic obstructive pulmonary disease,total,80,1
0,2034,diabetes,0-5,5,0
0,2034,diabetes,06-17,15,0
0,2034,diabetes,18-64,254,1
0,2034,diabetes,65+,98,1
0,2034,diabetes,total,372,1
0,2034,low birth weight,0-5,0,0
0,2034,low birth weight,06-17,2,0
0,2034,low birth weight,18-64,130,1
0,2034,low birth weight,65+,0,0
0,2034,low birth weight,total,132,1
0,2034,coronary heart disease,0-5,0,0
0,2034,coronary heart disease,06-17,0,0
0,2034,coronary heart disease,18-64,44,0
0,2034,coronary heart disease,65+,63,1
0,2034,coronary heart disease,total,107,1
0,2034,lung cancer,0-5,0,0
0,2034,lung cancer,06-17,0,0
0,2034,lung cancer,18-64,12,0
0,2034,lung cancer,65+,29,0
0,2034,lung cancer,total,41,0
0,2034,stroke,0-5,1,0
0,2034,stroke,06-17,2,0
0,2034,stroke,18-64,24,0
0,2034,stroke,65+,52,0
0,2034,stroke,total,79,0
0,2034,total,total,1041,3
0,2035,childhood asthma,0-5,66,1
0,2035,childhood asthma,06-17,154,1
0,2035,childhood asthma,18-64,0,0
0,2035,childhood asthma,65+,0,0
0,2035,childhood asthma,total,220,1
0,2035,chronic obstructive pulmonary disease,0-5,0,0
0,2035,chronic obstructive pulmonary disease,06-17,0,0
0,2035,chronic obstructive pulmonary disease,18-64,55,1
0,2035,chronic obstructive pulmonary disease,65+,25,0
0,2035,chronic obstructive pulmonary disease,total,80,1
0,2035,diabetes,0-5,5,0
0,2035,diabetes,06-17,14,0
0,2035,diabetes,18-64,253,1
0,2035,diabetes,65+,99,1
0,2035,diabetes,total,371,1
0,2035,low birth weight,0-5,0,0
0,2035,low birth weight,06-17,2,0
0,2035,low birth weight,18-64,130,1
0,2035,low birth weight,65+,0,0
0,2035,low birth weight,total,132,1
0,2035,coronary heart disease,0-5,0,0
0,2035,coronary heart disease,06-17,0,0
0,2035,coronary heart disease,18-64,44,0
0,2035,coronary heart disease,65+,64,1
0,2035,coronary heart disease,total,108,1
0,2035,lung cancer,0-5,0,0
0,2035,lung cancer,06-17,0,0
0,2035,lung cancer,18-64,12,0
