Scenario,Year,Disease,AgeGroup,Incidence,95% CL
0,2018,chronic obstructive pulmonary disease,total,89,1
0,2018,diabetes,0-5,8,0
0,2018,diabetes,06-17,15,0
0,2018,diabetes,18-64,259,1
0,2018,diabetes,65+,140,1
0,2018,diabetes,total,422,1
0,2018,low birth weight,0-5,0,0
0,2018,low birth weight,06-17,1,0
0,2018,low birth weight,18-64,96,1
0,2018,low birth weight,65+,0,0
0,2018,low birth weight,total,97,1
0,2018,coronary heart disease,0-5,0,0
0,2018,coronary heart disease,06-17,0,0
0,2018,coronary heart disease,18-64,45,1
0,2018,coronary heart disease,65+,104,1
0,2018,coronary heart disease,total,149,1
0,2018,lung cancer,0-5,0,0
0,2018,lung cancer,06-17,0,0
0,2018,lung cancer,18-64,13,0
0,2018,lung cancer,65+,45,1
0,2018,lung cancer,total,58,1
0,2018,stroke,0-5,1,0
0,2018,stroke,06-17,2,0
0,2018,stroke,18-64,25,0
0,2018,stroke,65+,82,1
0,2018,stroke,total,110,1
0,2018,total,total,1239,3
0,2019,childhood asthma,0-5,114,1
0,2019,childhood asthma,06-17,198,1
0,2019,childhood asthma,18-64,0,0
0,2019,childhood asthma,65+,0,0
0,2019,childhood asthma,total,312,1
0,2019,chronic obstructive pulmonary disease,0-5,0,0
0,2019,chronic obstructive pulmonary disease,06-17,0,0
0,2019,chronic obstructive pulmonary disease,18-64,57,1
0,2019,chronic obstructive pulmonary disease,65+,32,0
0,2019,chronic obstructive pulmonary disease,total,89,1
0,2019,diabetes,0-5,8,0
0,2019,diabetes,06-17,15,0
0,2019,diabetes,18-64,257,1
0,2019,diabetes,65+,141,1
0,2019,diabetes,total,421,1
0,2019,low birth weight,0-5,0,0
0,2019,low birth weight,06-17,1,0
0,2019,low birth weight,18-64,95,1
0,2019,low birth weight,65+,0,0
0,2019,low birth weight,total,96,1
0,2019,coronary heart disease,0-5,0,0
0,2019,coronary heart disease,06-17,0,0
0,2019,coronary heart disease,18-64,44,1
0,2019,coronary heart disease,65+,104,1
0,2019,coronary heart disease,total,148,1
0,2019,lung cancer,0-5,0,0
0,2019,lung cancer,06-17,0,0
0,2019,lung cancer,18-64,13,0
0,2019,lung cancer,65+,46,1
0,2019,lung cancer,total,59,1
0,2019,stroke,0-5,1,0
0,2019,stroke,06-17,2,0
0,2019,stroke,18-64,25,0
0,2019,stroke,65+,83,1
0,2019,stroke,total,111,1
0,2019,total,total,1236,3
0,2020,childhood asthma,0-5,113,1
0,2020,childhood asthma,06-17,197,1
0,2020,childhood asthma,18-64,0,0
0,2020,childhood asthma,65+,0,0
0,2020,childhood asthma,total,310,1
0,2020,chronic obstructive pulmonary disease,0-5,0,0
0,2020,chronic obstructive pulmonary disease,06-17,0,0
0,2020,chronic obstructive pulmonary disease,18-64,57,1
0,2020,chronic obstructive pulmonary disease,65+,32,0
0,2020,chronic obstructive pulmonary disease,total,89,1
0,2020,diabetes,0-5,8,0
0,2020,diabetes,06-17,15,0
0,2020,diabetes,18-64,258,1
0,2020,diabetes,65+,142,1
0,2020,diabetes,total,423,1
0,2020,low birth weight,0-5,0,0
0,2020,low birth weight,06-17,1,0
0,2020,low birth weight,18-64,94,1
0,2020,low birth weight,65+,0,0
0,2020,low birth weight,total,95,1
0,2020,coronary heart disease,0-5,0,0
0,2020,coronary heart disease,06-17,0,0
0,2020,coronary heart disease,18-64,45,1
0,2020,coronary heart disease,65+,106,1
0,2020,coronary heart disease,total,151,1
0,2020,lung cancer,0-5,0,0
0,2020,lung cancer,06-17,0,0
0,2020,lung cancer,18-64,13,0
0,2020,lung cancer,65+,46,1
0,2020,lung cancer,total,59,1
0,2020,stroke,0-5,1,0
0,2020,stroke,06-17,2,0
0,2020,stroke,18-64,24,0
0,2020,stroke,65+,83,1
0,2020,stroke,total,110,1
0,2020,total,total,1237,3
0,2021,childhood asthma,0-5,114,1
0,2021,childhood asthma,06-17,195,1
0,2021,childhood asthma,18-64,0,0
0,2021,childhood asthma,65+,0,0
0,2021,childhood asthma,total,309,1
0,2021,chronic obstructive pulmonary disease,0-5,0,0
0,2021,chronic obstructive pulmonary disease,06-17,0,0
0,2021,chronic obstructive pulmonary disease,18-64,58,1
0,2021,chronic obstructive pulmonary disease,65+,32,0
0,2021,chronic obstructive pulmonary disease,total,90,1
0,2021,diabetes,0-5,8,0
0,2021,diabetes,06-17,15,0
0,2021,diabetes,18-64,259,1
0,2021,diabetes,65+,142,1
0,2021,diabetes,total,424,1
0,2021,low birth weight,0-5,0,0
0,2021,low birth weight,06-17,1,0
0,2021,low birth weight,18-64,94,1
0,2021,low birth weight,65+,0,0
0,2021,low birth weight,total,95,1
0,2021,coronary heart disease,0-5,0,0
0,2021,coronary heart disease,06-17,0,0
0,2021,coronary heart disease,18-64,45,1
0,2021,coronary heart disease,65+,105,1
0,2021,coronary heart disease,total,150,1
0,2021,lung cancer,0-5,0,0
0,2021,lung cancer,06-17,0,0
0,2021,lung cancer,18-64,13,0
0,2021,lung cancer,65+,46,1
0,2021,lung cancer,total,59,1
0,2021,stroke,0-5,1,0
0,2021,stroke,06-17,2,0
0,2021,stroke,18-64,25,0
0,2021,stroke,65+,84,1
0,2021,stroke,total,112,1
0,2021,total,total,1239,3
0,2022,childhood asthma,0-5,113,1
0,2022,childhood asthma,06-17,193,1
0,2022,childhood asthma,18-64,0,0
0,2022,childhood asthma,65+,0,0
0,2022,childhood asthma,total,306,1
0,2022,chronic obstructive pulmonary disease,0-5,0,0
0,2022,chronic obstructive pulmonary disease,06-17,0,0
0,2022,chronic obstructive pulmonary disease,18-64,57,1
0,2022,chronic obstructive pulmonary disease,65+,32,0
0,2022,chronic obstructive pulmonary disease,total,89,1
0,2022,diabetes,0-5,8,0
0,2022,diabetes,06-17,15,0
0,2022,diabetes,18-64,258,1
0,2022,diabetes,65+,142,1
0,2022,diabetes,total,423,1
0,2022,low birth weight,0-5,0,0
0,2022,low birth weight,06-17,1,0
0,2022,low birth weight,18-64,92,1
0,2022,low birth weight,65+,0,0
0,2022,low birth weight,total,93,1
0,2022,coronary heart disease,0-5,0,0
0,2022,coronary heart disease,06-17,0,0
0,2022,coronary heart disease,18-64,46,1
0,2022,coronary heart disease,65+,107,1
0,2022,coronary heart disease,total,153,1
0,2022,lung cancer,0-5,0,0
0,2022,lung cancer,06-17,0,0
0,2022,lung cancer,18-64,13,0
0,2022,lung cancer,65+,46,1
0,2022,lung cancer,total,59,1
0,2022,stroke,0-5,1,0
0,2022,stroke,06-17,2,0
0,2022,stroke,18-64,25,0
0,2022,stroke,65+,85,1
0,2022,stroke,total,113,1
0,2022,total,total,1236,3
0,2023,childhood asthma,0-5,111,1
0,2023,childhood asthma,06-17,192,1
0,2023,childhood asthma,18-64,0,0
0,2023,childhood asthma,65+,0,0
0,2023,childhood asthma,total,303,1
0,2023,chronic obstructive pulmonary disease,0-5,0,0
0,2023,chronic obstructive pulmonary disease,06-17,0,0
0,2023,chronic obstructive pulmonary disease,18-64,58,1
0,2023,chronic obstructive pulmonary disease,65+,32,0
0,2023,chronic obstructive pulmonary disease,total,90,1
0,2023,diabetes,0-5,8,0
0,2023,diabetes,06-17,15,0
0,2023,diabetes,18-64,258,1
0,2023,diabetes,65+,143,1
0,2023,diabetes,total,424,1
0,2023,low birth weight,0-5,0,0
0,2023,low birth weight,06-17,1,0
0,2023,low birth weight,18-64,91,1
0,2023,low birth weight,65+,0,0
0,2023,low birth weight,total,92,1
0,2023,coronary heart disease,0-5,0,0
0,2023,coronary heart disease,06-17,0,0
0,2023,coronary heart disease,18-64,46,1
0,2023,coronary heart disease,65+,107,1
0,2023,coronary heart disease,total,153,1
0,2023,lung cancer,0-5,0,0
0,2023,lung cancer,06-17,0,0
0,2023,lung cancer,18-64,14,0
0,2023,lung cancer,65+,47,1
0,2023,lung cancer,total,61,1
0,2023,stroke,0-5,1,0
0,2023,stroke,06-17,2,0
0,2023,stroke,18-64,25,0
0,2023,stroke,65+,85,1
0,2023,stroke,total,113,1
0,2023,total,total,1236,3
0,2024,childhood asthma,0-5,109,1
0,2024,childhood asthma,06-17,192,1
0,2024,childhood asthma,18-64,0,0
0,2024,childhood asthma,65+,0,0
0,2024,childhood asthma,total,301,1
0,2024,chronic obstructive pulmonary disease,0-5,0,0
0,2024,chronic obstructive pulmonary disease,06-17,0,0
0,2024,chronic obstructive pulmonary disease,18-64,59,1
0,2024,chronic obstructive pulmonary disease,65+,33,0
0,2024,chronic obstructive pulmonary disease,total,92,1
0,2024,diabetes,0-5,8,0
0,2024,diabetes,06-17,15,0
0,2024,diabetes,18-64,259,1
0,2024,diabetes,65+,144,1
0,2024,diabetes,total,426,1
0,2024,low birth weight,0-5,0,0
0,2024,low birth weight,06-17,1,0
0,2024,low birth weight,18-64,90,1
0,2024,low birth weight,65+,0,0
0,2024,low birth weight,total,91,1
0,2024,coronary heart disease,0-5,0,0
0,2024,coronary heart disease,06-17,0,0
0,2024,coronary heart disease,18-64,46,1
0,2024,coronary heart disease,65+,108,1
0,2024,coronary heart disease,total,154,1
0,2024,lung cancer,0-5,0,0
0,2024,lung cancer,06-17,0,0
0,2024,lung cancer,18-64,13,0
0,2024,lung cancer,65+,47,1
0,2024,lung cancer,total,60,1
0,2024,stroke,0-5,1,0
0,2024,stroke,06-17,2,0
0,2024,stroke,18-64,25,0
0,2024,stroke,65+,87,1
0,2024,stroke,total,115,1
0,2024,total,total,1239,3
0,2025,childhood asthma,0-5,106,1
0,2025,childhood asthma,06-17,192,1
0,2025,childhood asthma,18-64,0,0
0,2025,childhood asthma,65+,0,0
0,2025,childhood asthma,total,298,1
0,2025,chronic obstructive pulmonary disease,0-5,0,0
0,2025,chronic obstructive pulmonary disease,06-17,0,0
0,2025,chronic obstructive pulmonary disease,18-64,58,1
0,2025,chronic obstructive pulmonary disease,65+,32,0
0,2025,chronic obstructive pulmonary disease,total,90,1
0,2025,diabetes,0-5,8,0
0,2025,diabetes,06-17,15,0
0,2025,diabetes,18-64,259,1
0,2025,diabetes,65+,144,1
0,2025,diabetes,total,426,1
0,2025,low birth weight,0-5,0,0
0,2025,low birth weight,06-17,1,0
0,2025,low birth weight,18-64,89,1
0,2025,low birth weight,65+,0,0
0,2025,low birth weight,total,90,1
0,2025,coronary heart disease,0-5,0,0
0,2025,coronary heart disease,06-17,0,0
0,2025,coronary heart disease,18-64,46,1
0,2025,coronary heart disease,65+,109,1
0,2025,coronary heart disease,total,155,1
0,2025,lung cancer,0-5,0,0
0,2025,lung cancer,06-17,0,0
0,2025,lung cancer,18-64,14,0
0,2025,lung cancer,65+,47,1
0,2025,lung cancer,total,61,1
0,2025,stroke,0-5,1,0
0,2025,stroke,06-17,2,0
0,2025,stroke,18-64,25,0
0,2025,stroke,65+,87,1
0,2025,stroke,total,115,1
0,2025,total,total,1235,3
0,2026,childhood asthma,0-5,103,1
0,2026,childhood asthma,06-17,190,1
0,2026,childhood asthma,18-64,0,0
0,2026,childhood asthma,65+,0,0
0,2026,childhood asthma,total,293,1
0,2026,chronic obstructive pulmonary disease,0-5,0,0
0,2026,chronic obstructive pulmonary disease,06-17,0,0
0,2026,chronic obstructive pulmonary disease,18-64,59,1
0,2026,chronic obstructive pulmonary disease,65+,33,0
0,2026,chronic obstructive pulmonary disease,total,92,1
0,2026,diabetes,0-5,7,0
0,2026,diabetes,06-17,15,0
0,2026,diabetes,18-64,259,1
0,2026,diabetes,65+,144,1
0,2026,diabetes,total,425,1
0,2026,low birth weight,0-5,0,0
0,2026,low birth weight,06-17,1,0
0,2026,low birth weight,18-64,88,1
0,2026,low birth weight,65+,0,0
0,2026,low birth weight,total,89,1
0,2026,coronary heart disease,0-5,0,0
0,2026,coronary heart disease,06-17,0,0
0,2026,coronary heart disease,18-64,46,1
0,2026,coronary heart disease,65+,110,1
0,2026,coronary heart disease,total,156,1
0,2026,lung cancer,0-5,0,0
0,2026,lung cancer,06-17,0,0
0,2026,lung cancer,18-64,14,0
0,2026,lung cancer,65+,48,1
0,2026,lung cancer,total,62,1
0,2026,stroke,0-5,1,0
0,2026,stroke,06-17,2,0
0,2026,stroke,18-64,25,0
0,2026,stroke,65+,87,1
0,2026,stroke,total,115,1
0,2026,total,total,1232,3
0,2027,childhood asthma,0-5,99,1
0,2027,childhood asthma,06-17,190,1
0,2027,childhood asthma,18-64,0,0
0,2027,childhood asthma,65+,0,0
0,2027,childhood asthma,total,289,1
0,2027,chronic obstructive pulmonary disease,0-5,0,0
0,2027,chronic obstructive pulmonary disease,06-17,0,0
0,2027,chronic obstructive pulmonary disease,18-64,58,1
0,2027,chronic obstructive pulmonary disease,65+,33,0
0,2027,chronic obstructive pulmonary disease,total,91,1
0,2027,diabetes,0-5,7,0
0,2027,diabetes,06-17,15,0
0,2027,diabetes,18-64,259,1
0,2027,diabetes,65+,146,1
0,2027,diabetes,total,427,1
0,2027,low birth weight,0-5,0,0
0,2027,low birth weight,06-17,1,0
0,2027,low birth weight,18-64,88,1
0,2027,low birth weight,65+,0,0
0,2027,low birth weight,total,89,1
0,2027,coronary heart disease,0-5,0,0
0,2027,coronary heart disease,06-17,0,0
0,2027,coronary heart disease,18-64,45,0
0,2027,coronary heart disease,65+,110,1
0,2027,coronary heart disease,total,155,1
0,2027,lung cancer,0-5,0,0
0,2027,lung cancer,06-17,0,0
0,2027,lung cancer,18-64,14,0
0,2027,lung cancer,65+,48,1
0,2027,lung cancer,total,62,1
0,2027,stroke,0-5,1,0
0,2027,stroke,06-17,2,0
0,2027,stroke,18-64,25,0
0,2027,stroke,65+,88,1
0,2027,stroke,total,116,1
0,2027,total,total,1229,3
0,2028,childhood asthma,0-5,94,1
0,2028,childhood asthma,06-17,189,1
0,2028,childhood asthma,18-64,0,0
0,2028,childhood asthma,65+,0,0
0,2028,childhood asthma,total,283,1
0,2028,chronic obstructive pulmonary disease,0-5,0,0
0,2028,chronic obstructive pulmonary disease,06-17,0,0
0,2028,chronic obstructive pulmonary disease,18-64,59,1
0,2028,chronic obstructive pulmonary disease,65+,33,0
0,2028,chronic obstructive pulmonary disease,total,92,1
0,2028,diabetes,0-5,7,0
0,2028,diabetes,06-17,15,0
0,2028,diabetes,18-64,258,1
0,2028,diabetes,65+,147,1
0,2028,diabetes,total,427,1
0,2028,low birth weight,0-5,0,0
0,2028,low birth weight,06-17,1,0
0,2028,low birth weight,18-64,87,1
0,2028,low birth weight,65+,0,0
0,2028,low birth weight,total,88,1
0,2028,coronary heart disease,0-5,0,0
0,2028,coronary heart disease,06-17,0,0
0,2028,coronary heart disease,18-64,47,1
0,2028,coronary heart disease,65+,110,1
0,2028,coronary heart disease,total,157,1
0,2028,lung cancer,0-5,0,0
0,2028,lung cancer,06-17,0,0
0,2028,lung cancer,18-64,14,0
0,2028,lung cancer,65+,48,1
0,2028,lung cancer,total,62,1
0,2028,stroke,0-5,1,0
0,2028,stroke,06-17,2,0
0,2028,stroke,18-64,25,0
0,2028,stroke,65+,88,1
0,2028,stroke,total,116,1
0,2028,total,total,1225,3
0,2029,childhood asthma,0-5,90,1
0,2029,childhood asthma,06-17,188,1
0,2029,childhood asthma,18-64,0,0
0,2029,childhood asthma,65+,0,0
0,2029,childhood asthma,total,278,1
0,2029,chronic obstructive pulmonary disease,0-5,0,0
0,2029,chronic obstructive pulmonary disease,06-17,0,0
0,2029,chronic obstructive pulmonary disease,18-64,58,1
0,2029,chronic obstructive pulmonary disease,65+,34,0
0,2029,chronic obstructive pulmonary disease,total,92,1
0,2029,diabetes,0-5,6,0
0,2029,diabetes,06-17,15,0
0,2029,diabetes,18-64,257,1
0,2029,diabetes,65+,148,1
0,2029,diabetes,total,426,1
0,2029,low birth weight,0-5,0,0
0,2029,low birth weight,06-17,1,0
0,2029,low birth weight,18-64,86,1
0,2029,low birth weight,65+,0,0
0,2029,low birth weight,total,87,1
0,2029,coronary heart disease,0-5,0,0
0,2029,coronary heart disease,06-17,0,0
0,2029,coronary heart disease,18-64,46,0
0,2029,coronary heart disease,65+,111,1
0,2029,coronary heart disease,total,157,1
0,2029,lung cancer,0-5,0,0
0,2029,lung cancer,06-17,0,0
0,2029,lung cancer,18-64,14,0
0,2029,lung cancer,65+,48,1
0,2029,lung cancer,total,62,1
0,2029,stroke,0-5,1,0
0,2029,stroke,06-17,2,0
0,2029,stroke,18-64,25,0
0,2029,stroke,65+,89,1
0,2029,stroke,total,117,1
0,2029,total,total,1219,3
0,2030,childhood asthma,0-5,87,1
0,2030,childhood asthma,06-17,185,1
0,2030,childhood asthma,18-64,0,0
0,2030,childhood asthma,65+,0,0
0,2030,childhood asthma,total,272,1
0,2030,chronic obstructive pulmonary disease,0-5,0,0
0,2030,chronic obstructive pulmonary disease,06-17,0,0
0,2030,chronic obstructive pulmonary disease,18-64,58,1
0,2030,chronic obstructive pulmonary disease,65+,34,0
0,2030,chronic obstructive pulmonary disease,total,92,1
0,2030,diabetes,0-5,6,0
0,2030,diabetes,06-17,15,0
0,2030,diabetes,18-64,257,1
0,2030,diabetes,65+,149,1
0,2030,diabetes,total,427,1
0,2030,low birth weight,0-5,0,0
0,2030,low birth weight,06-17,1,0
0,2030,low birth weight,18-64,85,1
0,2030,low birth weight,65+,0,0
0,2030,low birth weight,total,86,1
0,2030,coronary heart disease,0-5,0,0
0,2030,coronary heart disease,06-17,0,0
0,2030,coronary heart disease,18-64,46,0
0,2030,coronary heart disease,65+,112,1
0,2030,coronary heart disease,total,158,1
0,2030,lung cancer,0-5,0,0
0,2030,lung cancer,06-17,0,0
0,2030,lung cancer,18-64,14,0
0,2030,lung cancer,65+,49,1
0,2030,lung cancer,total,63,1
0,2030,stroke,0-5,1,0
0,2030,stroke,06-17,2,0
0,2030,stroke,18-64,25,0
0,2030,stroke,65+,89,1
0,2030,stroke,total,117,1
0,2030,total,total,1215,3
0,2031,childhood asthma,0-5,83,1
0,2031,childhood asthma,06-17,183,1
0,2031,childhood asthma,18-64,0,0
0,2031,childhood asthma,65+,0,0
0,2031,childhood asthma,total,266,1
0,2031,chronic obstructive pulmonary disease,0-5,0,0
0,2031,chronic obstructive pulmonary disease,06-17,0,0
0,2031,chronic obstructive pulmonary disease,18-64,58,1
0,2031,chronic obstructive pulmonary disease,65+,35,0
0,2031,chronic obstructive pulmonary disease,total,93,1
0,2031,diabetes,0-5,6,0
0,2031,diabetes,06-17,14,0
0,2031,diabetes,18-64,257,1
0,2031,diabetes,65+,151,1
0,2031,diabetes,total,428,1
0,2031,low birth weight,0-5,0,0
0,2031,low birth weight,06-17,1,0
0,2031,low birth weight,18-64,85,1
0,2031,low birth weight,65+,0,0
0,2031,low birth weight,total,86,1
0,2031,coronary heart disease,0-5,0,0
0,2031,coronary heart disease,06-17,0,0
0,2031,coronary heart disease,18-64,46,0
0,2031,coronary heart disease,65+,113,1
0,2031,coronary heart disease,total,159,1
0,2031,lung cancer,0-5,0,0
0,2031,lung cancer,06-17,0,0
0,2031,lung cancer,18-64,14,0
0,2031,lung cancer,65+,49,1
0,2031,lung cancer,total,63,1
0,2031,stroke,0-5,1,0
0,2031,stroke,06-17,2,0
0,2031,stroke,18-64,25,0
0,2031,stroke,65+,89,1
0,2031,stroke,total,117,1
0,2031,total,total,1212,3
0,2032,childhood asthma,0-5,76,1
0,2032,childhood asthma,06-17,179,1
0,2032,childhood asthma,18-64,0,0
0,2032,childhood asthma,65+,0,0
0,2032,childhood asthma,total,255,1
0,2032,chronic obstructive pulmonary disease,0-5,0,0
0,2032,chronic obstructive pulmonary disease,06-17,0,0
0,2032,chronic obstructive pulmonary disease,18-64,57,1
0,2032,chronic obstructive pulmonary disease,65+,36,0
0,2032,chronic obstructive pulmonary disease,total,93,1
0,2032,diabetes,0-5,5,0
0,2032,diabetes,06-17,15,0
0,2032,diabetes,18-64,255,1
0,2032,diabetes,65+,152,1
0,2032,diabetes,total,427,1
0,2032,low birth weight,0-5,0,0
0,2032,low birth weight,06-17,1,0
0,2032,low birth weight,18-64,85,1
0,2032,low birth weight,65+,0,0
0,2032,low birth weight,total,86,1
0,2032,coronary heart disease,0-5,0,0
0,2032,coronary heart disease,06-17,0,0
0,2032,coronary heart disease,18-64,45,0
0,2032,coronary heart disease,65+,114,1
0,2032,coronary heart disease,total,159,1
0,2032,lung cancer,0-5,0,0
0,2032,lung cancer,06-17,0,0
0,2032,lung cancer,18-64,14,0
0,2032,lung cancer,65+,49,1
0,2032,lung cancer,total,63,1
0,2032,stroke,0-5,1,0
0,2032,stroke,06-17,2,0
0,2032,stroke,18-64,25,0
0,2032,stroke,65+,90,1
0,2032,stroke,total,118,1
0,2032,total,total,1201,3
0,2033,childhood asthma,0-5,70,1
0,2033,childhood asthma,06-17,174,1
0,2033,childhood asthma,18-64,0,0
0,2033,childhood asthma,65+,0,0
0,2033,childhood asthma,total,244,1
0,2033,chronic obstructive pulmonary disease,0-5,0,0
0,2033,chronic obstructive pulmonary disease,06-17,0,0
0,2033,chronic obstructive pulmonary disease,18-64,56,1
0,2033,chronic obstructive pulmonary disease,65+,36,0
0,2033,chronic obstructive pulmonary disease,total,92,1
0,2033,diabetes,0-5,5,0
0,2033,diabetes,06-17,14,0
0,2033,diabetes,18-64,255,1
0,2033,diabetes,65+,154,1
0,2033,diabetes,total,428,1
0,2033,low birth weight,0-5,0,0
0,2033,low birth weight,06-17,1,0
0,2033,low birth weight,18-64,85,1
0,2033,low birth weight,65+,0,0
0,2033,low birth weight,total,86,1
0,2033,coronary heart disease,0-5,0,0
0,2033,coronary heart disease,06-17,0,0
0,2033,coronary heart disease,18-64,45,0
0,2033,coronary heart disease,65+,114,1
0,2033,coronary heart disease,total,159,1
0,2033,lung cancer,0-5,0,0
0,2033,lung cancer,06-17,0,0
0,2033,lung cancer,18-64,14,0
0,2033,lung cancer,65+,49,1
0,2033,lung cancer,total,63,1
0,2033,stroke,0-5,1,0
0,2033,stroke,06-17,2,0
0,2033,stroke,18-64,25,0
0,2033,stroke,65+,91,1
0,2033,stroke,total,119,1
0,2033,total,total,1191,3
0,2034,childhood asthma,0-5,64,1
0,2034,childhood asthma,06-17,169,1
0,2034,childhood asthma,18-64,0,0
0,2034,childhood asthma,65+,0,0
0,2034,childhood asthma,total,233,1
0,2034,chronic obstructive pulmonary disease,0-5,0,0
0,2034,chronic obstructive pulmonary disease,06-17,0,0
0,2034,chronic obstructive pulmonary disease,18-64,57,1
0,2034,chronic obstructive pulmonary disease,65+,36,0
0,2034,chronic obstructive pulmonary disease,total,93,1
0,2034,diabetes,0-5,4,0
0,2034,diabetes,06-17,14,0
0,2034,diabetes,18-64,253,1
0,2034,diabetes,65+,155,1
0,2034,diabetes,total,426,1
0,2034,low birth weight,0-5,0,0
0,2034,low birth weight,06-17,1,0
0,2034,low birth weight,18-64,85,1
0,2034,low birth weight,65+,0,0
0,2034,low birth weight,total,86,1
0,2034,coronary heart disease,0-5,0,0
0,2034,coronary heart disease,06-17,0,0
0,2034,coronary heart disease,18-64,45,0
0,2034,coronary heart disease,65+,114,1
0,2034,coronary heart disease,total,159,1
0,2034,lung cancer,0-5,0,0
0,2034,lung cancer,06-17,0,0
0,2034,lung cancer,18-64,14,0
0,2034,lung cancer,65+,50,1
0,2034,lung cancer,total,64,1
0,2034,stroke,0-5,1,0
0,2034,stroke,06-17,2,0
0,2034,stroke,18-64,24,0
0,2034,stroke,65+,91,1
0,2034,stroke,total,118,1
0,2034,total,total,1179,3
0,2035,childhood asthma,0-5,58,1
0,2035,childhood asthma,06-17,163,1
0,2035,childhood asthma,18-64,0,0
0,2035,childhood asthma,65+,0,0
0,2035,childhood asthma,total,221,1
0,2035,chronic obstructive pulmonary disease,0-5,0,0
0,2035,chronic obstructive pulmonary disease,06-17,0,0
0,2035,chronic obstructive pulmonary disease,18-64,56,1
0,2035,chronic obstructive pulmonary disease,65+,37,0
0,2035,chronic obstructive pulmonary disease,total,93,1
0,2035,diabetes,0-5,4,0
0,2035,diabetes,06-17,14,0
0,2035,diabetes,18-64,252,1
0,2035,diabetes,65+,156,1
0,2035,diabetes,total,426,1
0,2035,low birth weight,0-5,0,0
0,2035,low birth weight,06-17,1,0
0,2035,low birth weight,18-64,85,1
0,2035,low birth weight,65+,0,0
0,2035,low birth weight,total,86,1
0,2035,coronary heart disease,0-5,0,0
0,2035,coronary heart disease,06-17,0,0
0,2035,coronary heart disease,18-64,44,0
0,2035,coronary heart disease,65+,114,1
0,2035,coronary heart disease,total,158,1
0,2035,lung cancer,0-5,0,0
0,2035,lung cancer,06-17,0,0
0,2035,lung cancer,18-64,14,0
