Scenario,Year,Disease,AgeGroup,Incidence,95% CL
0,2018,chronic obstructive pulmonary disease,total,74,1
0,2018,diabetes,0-5,8,0
0,2018,diabetes,06-17,14,0
0,2018,diabetes,18-64,260,1
0,2018,diabetes,65+,101,1
0,2018,diabetes,total,383,1
0,2018,low birth weight,0-5,0,0
0,2018,low birth weight,06-17,1,0
0,2018,low birth weight,18-64,130,1
0,2018,low birth weight,65+,0,0
0,2018,low birth weight,total,131,1
0,2018,coronary heart disease,0-5,0,0
0,2018,coronary heart disease,06-17,0,0
0,2018,coronary heart disease,18-64,42,0
0,2018,coronary heart disease,65+,68,1
0,2018,coronary heart disease,total,110,1
0,2018,lung cancer,0-5,0,0
0,2018,lung cancer,06-17,0,0
0,2018,lung cancer,18-64,13,0
0,2018,lung cancer,65+,32,0
0,2018,lung cancer,total,45,0
0,2018,stroke,0-5,1,0
0,2018,stroke,06-17,2,0
0,2018,stroke,18-64,24,0
0,2018,stroke,65+,57,1
0,2018,stroke,total,84,1
0,2018,total,total,1105,3
0,2019,childhood asthma,0-5,114,1
0,2019,childhood asthma,06-17,163,1
0,2019,childhood asthma,18-64,0,0
0,2019,childhood asthma,65+,0,0
0,2019,childhood asthma,total,277,1
0,2019,chronic obstructive pulmonary disease,0-5,0,0
0,2019,chronic obstructive pulmonary disease,06-17,0,0
0,2019,chronic obstructive pulmonary disease,18-64,55,1
0,2019,chronic obstructive pulmonary disease,65+,22,0
0,2019,chronic obstructive pulmonary disease,total,77,1
0,2019,diabetes,0-5,8,0
0,2019,diabetes,06-17,14,0
0,2019,diabetes,18-64,260,1
0,2019,diabetes,65+,99,1
0,2019,diabetes,total,381,1
0,2019,low birth weight,0-5,0,0
0,2019,low birth weight,06-17,1,0
0,2019,low birth weight,18-64,129,1
0,2019,low birth weight,65+,0,0
0,2019,low birth weight,total,130,1
0,2019,coronary heart disease,0-5,0,0
0,2019,coronary heart disease,06-17,0,0
0,2019,coronary heart disease,18-64,43,0
0,2019,coronary heart disease,65+,67,1
0,2019,coronary heart disease,total,110,1
0,2019,lung cancer,0-5,0,0
0,2019,lung cancer,06-17,0,0
0,2019,lung cancer,18-64,13,0
0,2019,lung cancer,65+,32,0
0,2019,lung cancer,total,45,0
0,2019,stroke,0-5,1,0
0,2019,stroke,06-17,2,0
0,2019,stroke,18-64,24,0
0,2019,stroke,65+,57,1
0,2019,stroke,total,84,1
0,2019,total,total,1104,3
0,2020,childhood asthma,0-5,112,1
0,2020,childhood asthma,06-17,162,1
0,2020,childhood asthma,18-64,0,0
0,2020,childhood asthma,65+,0,0
0,2020,childhood asthma,total,274,1
0,2020,chronic obstructive pulmonary disease,0-5,0,0
0,2020,chronic obstructive pulmonary disease,06-17,0,0
0,2020,chronic obstructive pulmonary disease,18-64,55,1
0,2020,chronic obstructive pulmonary disease,65+,22,0
0,2020,chronic obstructive pulmonary disease,total,77,1
0,2020,diabetes,0-5,8,0
0,2020,diabetes,06-17,14,0
0,2020,diabetes,18-64,261,1
0,2020,diabetes,65+,99,1
0,2020,diabetes,total,382,1
0,2020,low birth weight,0-5,0,0
0,2020,low birth weight,06-17,1,0
0,2020,low birth weight,18-64,127,1
0,2020,low birth weight,65+,0,0
0,2020,low birth weight,total,128,1
0,2020,coronary heart disease,0-5,0,0
0,2020,coronary heart disease,06-17,0,0
0,2020,coronary heart disease,18-64,43,0
0,2020,coronary heart disease,65+,67,1
0,2020,coronary heart disease,total,110,1
0,2020,lung cancer,0-5,0,0
0,2020,lung cancer,06-17,0,0
0,2020,lung cancer,18-64,13,0
0,2020,lung cancer,65+,32,0
0,2020,lung cancer,total,45,0
0,2020,stroke,0-5,1,0
0,2020,stroke,06-17,2,0
0,2020,stroke,18-64,25,0
0,2020,stroke,65+,56,1
0,2020,stroke,total,84,1
0,2020,total,total,1100,3
0,2021,childhood asthma,0-5,111,1
0,2021,childhood asthma,06-17,160,1
0,2021,childhood asthma,18-64,0,0
0,2021,childhood asthma,65+,0,0
0,2021,childhood asthma,total,271,1
0,2021,chronic obstructive pulmonary disease,0-5,0,0
0,2021,chronic obstructive pulmonary disease,06-17,0,0
0,2021,chronic obstructive pulmonary disease,18-64,55,1
0,2021,chronic obstructive pulmonary disease,65+,22,0
0,2021,chronic obstructive pulmonary disease,total,77,1
0,2021,diabetes,0-5,8,0
0,2021,diabetes,06-17,14,0
0,2021,diabetes,18-64,262,1
0,2021,diabetes,65+,100,1
0,2021,diabetes,total,384,1
0,2021,low birth weight,0-5,0,0
0,2021,low birth weight,06-17,1,0
0,2021,low birth weight,18-64,124,1
0,2021,low birth weight,65+,0,0
0,2021,low birth weight,total,125,1
0,2021,coronary heart disease,0-5,0,0
0,2021,coronary heart disease,06-17,0,0
0,2021,coronary heart disease,18-64,44,0
0,2021,coronary heart disease,65+,67,1
0,2021,coronary heart disease,total,111,1
0,2021,lung cancer,0-5,0,0
0,2021,lung cancer,06-17,0,0
0,2021,lung cancer,18-64,13,0
0,2021,lung cancer,65+,32,0
0,2021,lung cancer,total,45,0
0,2021,stroke,0-5,1,0
0,2021,stroke,06-17,2,0
0,2021,stroke,18-64,25,0
0,2021,stroke,65+,56,1
0,2021,stroke,total,84,1
0,2021,total,total,1097,3
0,2022,childhood asthma,0-5,110,1
0,2022,childhood asthma,06-17,159,1
0,2022,childhood asthma,18-64,0,0
0,2022,childhood asthma,65+,0,0
0,2022,childhood asthma,total,269,1
0,2022,chronic obstructive pulmonary disease,0-5,0,0
0,2022,chronic obstructive pulmonary disease,06-17,0,0
0,2022,chronic obstructive pulmonary disease,18-64,55,1
0,2022,chronic obstructive pulmonary disease,65+,22,0
0,2022,chronic obstructive pulmonary disease,total,77,1
0,2022,diabetes,0-5,8,0
0,2022,diabetes,06-17,14,0
0,2022,diabetes,18-64,262,1
0,2022,diabetes,65+,101,1
0,2022,diabetes,total,385,1
0,2022,low birth weight,0-5,0,0
0,2022,low birth weight,06-17,1,0
0,2022,low birth weight,18-64,123,1
0,2022,low birth weight,65+,0,0
0,2022,low birth weight,total,124,1
0,2022,coronary heart disease,0-5,0,0
0,2022,coronary heart disease,06-17,0,0
0,2022,coronary heart disease,18-64,44,0
0,2022,coronary heart disease,65+,67,1
0,2022,coronary heart disease,total,111,1
0,2022,lung cancer,0-5,0,0
0,2022,lung cancer,06-17,0,0
0,2022,lung cancer,18-64,13,0
0,2022,lung cancer,65+,32,0
0,2022,lung cancer,total,45,0
0,2022,stroke,0-5,1,0
0,2022,stroke,06-17,2,0
0,2022,stroke,18-64,25,0
0,2022,stroke,65+,56,1
0,2022,stroke,total,84,1
0,2022,total,total,1095,3
0,2023,childhood asthma,0-5,107,1
0,2023,childhood asthma,06-17,158,1
0,2023,childhood asthma,18-64,0,0
0,2023,childhood asthma,65+,0,0
0,2023,childhood asthma,total,265,1
0,2023,chronic obstructive pulmonary disease,0-5,0,0
0,2023,chronic obstructive pulmonary disease,06-17,0,0
0,2023,chronic obstructive pulmonary disease,18-64,55,1
0,2023,chronic obstructive pulmonary disease,65+,23,0
0,2023,chronic obstructive pulmonary disease,total,78,1
0,2023,diabetes,0-5,7,0
0,2023,diabetes,06-17,14,0
0,2023,diabetes,18-64,263,1
0,2023,diabetes,65+,102,1
0,2023,diabetes,total,386,1
0,2023,low birth weight,0-5,0,0
0,2023,low birth weight,06-17,1,0
0,2023,low birth weight,18-64,121,1
0,2023,low birth weight,65+,0,0
0,2023,low birth weight,total,122,1
0,2023,coronary heart disease,0-5,0,0
0,2023,coronary heart disease,06-17,0,0
0,2023,coronary heart disease,18-64,44,0
0,2023,coronary heart disease,65+,67,1
0,2023,coronary heart disease,total,111,1
0,2023,lung cancer,0-5,0,0
0,2023,lung cancer,06-17,0,0
0,2023,lung cancer,18-64,14,0
0,2023,lung cancer,65+,32,0
0,2023,lung cancer,total,46,0
0,2023,stroke,0-5,1,0
0,2023,stroke,06-17,2,0
0,2023,stroke,18-64,25,0
0,2023,stroke,65+,57,1
0,2023,stroke,total,85,1
0,2023,total,total,1093,3
0,2024,childhood asthma,0-5,103,1
0,2024,childhood asthma,06-17,157,1
0,2024,childhood asthma,18-64,0,0
0,2024,childhood asthma,65+,0,0
0,2024,childhood asthma,total,260,1
0,2024,chronic obstructive pulmonary disease,0-5,0,0
0,2024,chronic obstructive pulmonary disease,06-17,0,0
0,2024,chronic obstructive pulmonary disease,18-64,55,1
0,2024,chronic obstructive pulmonary disease,65+,23,0
0,2024,chronic obstructive pulmonary disease,total,78,1
0,2024,diabetes,0-5,7,0
0,2024,diabetes,06-17,14,0
0,2024,diabetes,18-64,264,1
0,2024,diabetes,65+,103,1
0,2024,diabetes,total,388,1
0,2024,low birth weight,0-5,0,0
0,2024,low birth weight,06-17,1,0
0,2024,low birth weight,18-64,119,1
0,2024,low birth weight,65+,0,0
0,2024,low birth weight,total,120,1
0,2024,coronary heart disease,0-5,0,0
0,2024,coronary heart disease,06-17,0,0
0,2024,coronary heart disease,18-64,44,0
0,2024,coronary heart disease,65+,68,1
0,2024,coronary heart disease,total,112,1
0,2024,lung cancer,0-5,0,0
0,2024,lung cancer,06-17,0,0
0,2024,lung cancer,18-64,13,0
0,2024,lung cancer,65+,32,0
0,2024,lung cancer,total,45,0
0,2024,stroke,0-5,1,0
0,2024,stroke,06-17,2,0
0,2024,stroke,18-64,25,0
0,2024,stroke,65+,57,1
0,2024,stroke,total,85,1
0,2024,total,total,1088,3
0,2025,childhood asthma,0-5,98,1
0,2025,childhood asthma,06-17,157,1
0,2025,childhood asthma,18-64,0,0
0,2025,childhood asthma,65+,0,0
0,2025,childhood asthma,total,255,1
0,2025,chronic obstructive pulmonary disease,0-5,0,0
0,2025,chronic obstructive pulmonary disease,06-17,0,0
0,2025,chronic obstructive pulmonary disease,18-64,55,1
0,2025,chronic obstructive pulmonary disease,65+,25,0
0,2025,chronic obstructive pulmonary disease,total,80,1
0,2025,diabetes,0-5,7,0
0,2025,diabetes,06-17,13,0
0,2025,diabetes,18-64,263,1
0,2025,diabetes,65+,105,1
0,2025,diabetes,total,388,1
0,2025,low birth weight,0-5,0,0
0,2025,low birth weight,06-17,1,0
0,2025,low birth weight,18-64,117,1
0,2025,low birth weight,65+,0,0
0,2025,low birth weight,total,118,1
0,2025,coronary heart disease,0-5,0,0
0,2025,coronary heart disease,06-17,0,0
0,2025,coronary heart disease,18-64,44,0
0,2025,coronary heart disease,65+,68,1
0,2025,coronary heart disease,total,112,1
0,2025,lung cancer,0-5,0,0
0,2025,lung cancer,06-17,0,0
0,2025,lung cancer,18-64,14,0
0,2025,lung cancer,65+,32,0
0,2025,lung cancer,total,46,0
0,2025,stroke,0-5,1,0
0,2025,stroke,06-17,2,0
0,2025,stroke,18-64,25,0
0,2025,stroke,65+,57,1
0,2025,stroke,total,85,1
0,2025,total,total,1084,3
0,2026,childhood asthma,0-5,95,1
0,2026,childhood asthma,06-17,157,1
0,2026,childhood asthma,18-64,0,0
0,2026,childhood asthma,65+,0,0
0,2026,childhood asthma,total,252,1
0,2026,chronic obstructive pulmonary disease,0-5,0,0
0,2026,chronic obstructive pulmonary disease,06-17,0,0
0,2026,chronic obstructive pulmonary disease,18-64,56,1
0,2026,chronic obstructive pulmonary disease,65+,25,0
0,2026,chronic obstructive pulmonary disease,total,81,1
0,2026,diabetes,0-5,7,0
0,2026,diabetes,06-17,13,0
0,2026,diabetes,18-64,264,1
0,2026,diabetes,65+,107,1
0,2026,diabetes,total,391,1
0,2026,low birth weight,0-5,0,0
0,2026,low birth weight,06-17,1,0
0,2026,low birth weight,18-64,116,1
0,2026,low birth weight,65+,0,0
0,2026,low birth weight,total,117,1
0,2026,coronary heart disease,0-5,0,0
0,2026,coronary heart disease,06-17,0,0
0,2026,coronary heart disease,18-64,44,0
0,2026,coronary heart disease,65+,69,1
0,2026,coronary heart disease,total,113,1
0,2026,lung cancer,0-5,0,0
0,2026,lung cancer,06-17,0,0
0,2026,lung cancer,18-64,14,0
0,2026,lung cancer,65+,33,0
0,2026,lung cancer,total,47,0
0,2026,stroke,0-5,1,0
0,2026,stroke,06-17,2,0
0,2026,stroke,18-64,25,0
0,2026,stroke,65+,58,1
0,2026,stroke,total,86,1
0,2026,total,total,1087,3
0,2027,childhood asthma,0-5,89,1
0,2027,childhood asthma,06-17,155,1
0,2027,childhood asthma,18-64,0,0
0,2027,childhood asthma,65+,0,0
0,2027,childhood asthma,total,244,1
0,2027,chronic obstructive pulmonary disease,0-5,0,0
0,2027,chronic obstructive pulmonary disease,06-17,0,0
0,2027,chronic obstructive pulmonary disease,18-64,56,1
0,2027,chronic obstructive pulmonary disease,65+,25,0
0,2027,chronic obstructive pulmonary disease,total,81,1
0,2027,diabetes,0-5,6,0
0,2027,diabetes,06-17,13,0
0,2027,diabetes,18-64,263,1
0,2027,diabetes,65+,108,1
0,2027,diabetes,total,390,1
0,2027,low birth weight,0-5,0,0
0,2027,low birth weight,06-17,1,0
0,2027,low birth weight,18-64,114,1
0,2027,low birth weight,65+,0,0
0,2027,low birth weight,total,115,1
0,2027,coronary heart disease,0-5,0,0
0,2027,coronary heart disease,06-17,0,0
0,2027,coronary heart disease,18-64,44,0
0,2027,coronary heart disease,65+,69,1
0,2027,coronary heart disease,total,113,1
0,2027,lung cancer,0-5,0,0
0,2027,lung cancer,06-17,0,0
0,2027,lung cancer,18-64,14,0
0,2027,lung cancer,65+,33,0
0,2027,lung cancer,total,47,0
0,2027,stroke,0-5,1,0
0,2027,stroke,06-17,2,0
0,2027,stroke,18-64,25,0
0,2027,stroke,65+,59,1
0,2027,stroke,total,87,1
0,2027,total,total,1077,3
0,2028,childhood asthma,0-5,84,1
0,2028,childhood asthma,06-17,152,1
0,2028,childhood asthma,18-64,0,0
0,2028,childhood asthma,65+,0,0
0,2028,childhood asthma,total,236,1
0,2028,chronic obstructive pulmonary disease,0-5,0,0
0,2028,chronic obstructive pulmonary disease,06-17,0,0
0,2028,chronic obstructive pulmonary disease,18-64,56,1
0,2028,chronic obstructive pulmonary disease,65+,26,0
0,2028,chronic obstructive pulmonary disease,total,82,1
0,2028,diabetes,0-5,6,0
0,2028,diabetes,06-17,13,0
0,2028,diabetes,18-64,261,1
0,2028,diabetes,65+,112,1
0,2028,diabetes,total,392,1
0,2028,low birth weight,0-5,0,0
0,2028,low birth weight,06-17,1,0
0,2028,low birth weight,18-64,113,1
0,2028,low birth weight,65+,0,0
0,2028,low birth weight,total,114,1
0,2028,coronary heart disease,0-5,0,0
0,2028,coronary heart disease,06-17,0,0
0,2028,coronary heart disease,18-64,44,0
0,2028,coronary heart disease,65+,70,1
0,2028,coronary heart disease,total,114,1
0,2028,lung cancer,0-5,0,0
0,2028,lung cancer,06-17,0,0
0,2028,lung cancer,18-64,14,0
0,2028,lung cancer,65+,34,0
0,2028,lung cancer,total,48,0
0,2028,stroke,0-5,1,0
0,2028,stroke,06-17,2,0
0,2028,stroke,18-64,25,0
0,2028,stroke,65+,60,1
0,2028,stroke,total,88,1
0,2028,total,total,1074,3
0,2029,childhood asthma,0-5,79,1
0,2029,childhood asthma,06-17,149,1
0,2029,childhood asthma,18-64,0,0
0,2029,childhood asthma,65+,0,0
0,2029,childhood asthma,total,228,1
0,2029,chronic obstructive pulmonary disease,0-5,0,0
0,2029,chronic obstructive pulmonary disease,06-17,0,0
0,2029,chronic obstructive pulmonary disease,18-64,56,1
0,2029,chronic obstructive pulmonary disease,65+,27,0
0,2029,chronic obstructive pulmonary disease,total,83,1
0,2029,diabetes,0-5,6,0
0,2029,diabetes,06-17,13,0
0,2029,diabetes,18-64,262,1
0,2029,diabetes,65+,114,1
0,2029,diabetes,total,395,1
0,2029,low birth weight,0-5,0,0
0,2029,low birth weight,06-17,1,0
0,2029,low birth weight,18-64,111,1
0,2029,low birth weight,65+,0,0
0,2029,low birth weight,total,112,1
0,2029,coronary heart disease,0-5,0,0
0,2029,coronary heart disease,06-17,0,0
0,2029,coronary heart disease,18-64,44,0
0,2029,coronary heart disease,65+,71,1
0,2029,coronary heart disease,total,115,1
0,2029,lung cancer,0-5,0,0
0,2029,lung cancer,06-17,0,0
0,2029,lung cancer,18-64,14,0
0,2029,lung cancer,65+,34,0
0,2029,lung cancer,total,48,0
0,2029,stroke,0-5,1,0
0,2029,stroke,06-17,2,0
0,2029,stroke,18-64,25,0
0,2029,stroke,65+,61,1
0,2029,stroke,total,89,1
0,2029,total,total,1070,3
0,2030,childhood asthma,0-5,74,1
0,2030,childhood asthma,06-17,146,1
0,2030,childhood asthma,18-64,0,0
0,2030,childhood asthma,65+,0,0
0,2030,childhood asthma,total,220,1
0,2030,chronic obstructive pulmonary disease,0-5,0,0
0,2030,chronic obstructive pulmonary disease,06-17,0,0
0,2030,chronic obstructive pulmonary disease,18-64,55,0
0,2030,chronic obstructive pulmonary disease,65+,28,0
0,2030,chronic obstructive pulmonary disease,total,83,0
0,2030,diabetes,0-5,5,0
0,2030,diabetes,06-17,13,0
0,2030,diabetes,18-64,261,1
0,2030,diabetes,65+,116,1
0,2030,diabetes,total,395,1
0,2030,low birth weight,0-5,0,0
0,2030,low birth weight,06-17,1,0
0,2030,low birth weight,18-64,110,1
0,2030,low birth weight,65+,0,0
0,2030,low birth weight,total,111,1
0,2030,coronary heart disease,0-5,0,0
0,2030,coronary heart disease,06-17,0,0
0,2030,coronary heart disease,18-64,44,0
0,2030,coronary heart disease,65+,72,1
0,2030,coronary heart disease,total,116,1
0,2030,lung cancer,0-5,0,0
0,2030,lung cancer,06-17,0,0
0,2030,lung cancer,18-64,14,0
0,2030,lung cancer,65+,35,0
0,2030,lung cancer,total,49,0
0,2030,stroke,0-5,1,0
0,2030,stroke,06-17,1,0
0,2030,stroke,18-64,25,0
0,2030,stroke,65+,62,1
0,2030,stroke,total,89,1
0,2030,total,total,1063,3
0,2031,childhood asthma,0-5,69,1
0,2031,childhood asthma,06-17,142,1
0,2031,childhood asthma,18-64,0,0
0,2031,childhood asthma,65+,0,0
0,2031,childhood asthma,total,211,1
0,2031,chronic obstructive pulmonary disease,0-5,0,0
0,2031,chronic obstructive pulmonary disease,06-17,0,0
0,2031,chronic obstructive pulmonary disease,18-64,55,0
0,2031,chronic obstructive pulmonary disease,65+,28,0
0,2031,chronic obstructive pulmonary disease,total,83,0
0,2031,diabetes,0-5,5,0
0,2031,diabetes,06-17,13,0
0,2031,diabetes,18-64,261,1
0,2031,diabetes,65+,119,1
0,2031,diabetes,total,398,1
0,2031,low birth weight,0-5,0,0
0,2031,low birth weight,06-17,1,0
0,2031,low birth weight,18-64,109,1
0,2031,low birth weight,65+,0,0
0,2031,low birth weight,total,110,1
0,2031,coronary heart disease,0-5,0,0
0,2031,coronary heart disease,06-17,0,0
0,2031,coronary heart disease,18-64,43,0
0,2031,coronary heart disease,65+,73,1
0,2031,coronary heart disease,total,116,1
0,2031,lung cancer,0-5,0,0
0,2031,lung cancer,06-17,0,0
0,2031,lung cancer,18-64,14,0
0,2031,lung cancer,65+,36,0
0,2031,lung cancer,total,50,0
0,2031,stroke,0-5,1,0
0,2031,stroke,06-17,1,0
0,2031,stroke,18-64,25,0
0,2031,stroke,65+,62,1
0,2031,stroke,total,89,1
0,2031,total,total,1057,3
0,2032,childhood asthma,0-5,66,1
0,2032,childhood asthma,06-17,138,1
0,2032,childhood asthma,18-64,0,0
0,2032,childhood asthma,65+,0,0
0,2032,childhood asthma,total,204,1
0,2032,chronic obstructive pulmonary disease,0-5,0,0
0,2032,chronic obstructive pulmonary disease,06-17,0,0
0,2032,chronic obstructive pulmonary disease,18-64,55,0
0,2032,chronic obstructive pulmonary disease,65+,28,0
0,2032,chronic obstructive pulmonary disease,total,83,0
0,2032,diabetes,0-5,5,0
0,2032,diabetes,06-17,12,0
0,2032,diabetes,18-64,261,1
0,2032,diabetes,65+,121,1
0,2032,diabetes,total,399,1
0,2032,low birth weight,0-5,0,0
0,2032,low birth weight,06-17,1,0
0,2032,low birth weight,18-64,109,1
0,2032,low birth weight,65+,0,0
0,2032,low birth weight,total,110,1
0,2032,coronary heart disease,0-5,0,0
0,2032,coronary heart disease,06-17,0,0
0,2032,coronary heart disease,18-64,43,0
0,2032,coronary heart disease,65+,74,1
0,2032,coronary heart disease,total,117,1
0,2032,lung cancer,0-5,0,0
0,2032,lung cancer,06-17,0,0
0,2032,lung cancer,18-64,14,0
0,2032,lung cancer,65+,37,0
0,2032,lung cancer,total,51,0
0,2032,stroke,0-5,1,0
0,2032,stroke,06-17,1,0
0,2032,stroke,18-64,25,0
0,2032,stroke,65+,64,1
0,2032,stroke,total,91,1
0,2032,total,total,1055,3
0,2033,childhood asthma,0-5,63,1
0,2033,childhood asthma,06-17,132,1
0,2033,childhood asthma,18-64,0,0
0,2033,childhood asthma,65+,0,0
0,2033,childhood asthma,total,195,1
0,2033,chronic obstructive pulmonary disease,0-5,0,0
0,2033,chronic obstructive pulmonary disease,06-17,0,0
0,2033,chronic obstructive pulmonary disease,18-64,55,0
0,2033,chronic obstructive pulmonary disease,65+,29,0
0,2033,chronic obstructive pulmonary disease,total,84,0
0,2033,diabetes,0-5,4,0
0,2033,diabetes,06-17,12,0
0,2033,diabetes,18-64,261,1
0,2033,diabetes,65+,123,1
0,2033,diabetes,total,400,1
0,2033,low birth weight,0-5,0,0
0,2033,low birth weight,06-17,1,0
0,2033,low birth weight,18-64,108,1
0,2033,low birth weight,65+,0,0
0,2033,low birth weight,total,109,1
0,2033,coronary heart disease,0-5,0,0
0,2033,coronary heart disease,06-17,0,0
0,2033,coronary heart disease,18-64,43,0
0,2033,coronary heart disease,65+,75,1
0,2033,coronary heart disease,total,118,1
0,2033,lung cancer,0-5,0,0
0,2033,lung cancer,06-17,0,0
0,2033,lung cancer,18-64,14,0
0,2033,lung cancer,65+,37,0
0,2033,lung cancer,total,51,0
0,2033,stroke,0-5,0,0
0,2033,stroke,06-17,1,0
0,2033,stroke,18-64,25,0
0,2033,stroke,65+,65,1
0,2033,stroke,total,91,1
0,2033,total,total,1048,3
0,2034,childhood asthma,0-5,61,1
0,2034,childhood asthma,06-17,127,1
0,2034,childhood asthma,18-64,0,0
0,2034,childhood asthma,65+,0,0
0,2034,childhood asthma,total,188,1
0,2034,chronic obstructive pulmonary disease,0-5,0,0
0,2034,chronic obstructive pulmonary disease,06-17,0,0
0,2034,chronic obstructive pulmonary disease,18-64,56,0
0,2034,chronic obstructive pulmonary disease,65+,29,0
0,2034,chronic obstructive pulmonary disease,total,85,0
0,2034,diabetes,0-5,4,0
0,2034,diabetes,06-17,12,0
0,2034,diabetes,18-64,262,1
0,2034,diabetes,65+,124,1
0,2034,diabetes,total,402,1
0,2034,low birth weight,0-5,0,0
0,2034,low birth weight,06-17,1,0
0,2034,low birth weight,18-64,108,1
0,2034,low birth weight,65+,0,0
0,2034,low birth weight,total,109,1
0,2034,coronary heart disease,0-5,0,0
0,2034,coronary heart disease,06-17,0,0
0,2034,coronary heart disease,18-64,43,0
0,2034,coronary heart disease,65+,76,1
0,2034,coronary heart disease,total,119,1
0,2034,lung cancer,0-5,0,0
0,2034,lung cancer,06-17,0,0
0,2034,lung cancer,18-64,14,0
0,2034,lung cancer,65+,37,0
0,2034,lung cancer,total,51,0
0,2034,stroke,0-5,1,0
0,2034,stroke,06-17,1,0
0,2034,stroke,18-64,26,0
0,2034,stroke,65+,65,1
0,2034,stroke,total,93,1
0,2034,total,total,1047,3
0,2035,childhood asthma,0-5,60,1
0,2035,childhood asthma,06-17,120,1
0,2035,childhood asthma,18-64,0,0
0,2035,childhood asthma,65+,0,0
0,2035,childhood asthma,total,180,1
0,2035,chronic obstructive pulmonary disease,0-5,0,0
0,2035,chronic obstructive pulmonary disease,06-17,0,0
0,2035,chronic obstructive pulmonary disease,18-64,56,0
0,2035,chronic obstructive pulmonary disease,65+,29,0
0,2035,chronic obstructive pulmonary disease,total,85,0
0,2035,diabetes,0-5,4,0
0,2035,diabetes,06-17,12,0
0,2035,diabetes,18-64,261,1
0,2035,diabetes,65+,126,1
0,2035,diabetes,total,403,1
0,2035,low birth weight,0-5,0,0
0,2035,low birth weight,06-17,1,0
0,2035,low birth weight,18-64,108,1
0,2035,low birth weight,65+,0,0
0,2035,low birth weight,total,109,1
0,2035,coronary heart disease,0-5,0,0
0,2035,coronary heart disease,06-17,0,0
0,2035,coronary heart disease,18-64,43,0
0,2035,coronary heart disease,65+,76,1
0,2035,coronary heart disease,total,119,1
0,2035,lung cancer,0-5,0,0
0,2035,lung cancer,06-17,0,0
0,2035,lung cancer,18-64,14,0
