Scenario,Year,Disease,AgeGroup,Incidence,95% CL
0,2025,childhood asthma,total,242,1
0,2025,chronic obstructive pulmonary disease,0-5,0,0
0,2025,chronic obstructive pulmonary disease,06-17,0,0
0,2025,chronic obstructive pulmonary disease,18-64,75,1
0,2025,chronic obstructive pulmonary disease,65+,45,0
0,2025,chronic obstructive pulmonary disease,total,120,1
0,2025,diabetes,0-5,6,0
0,2025,diabetes,06-17,12,0
0,2025,diabetes,18-64,308,1
0,2025,diabetes,65+,192,1
0,2025,diabetes,total,518,1
0,2025,low birth weight,0-5,0,0
0,2025,low birth weight,06-17,0,0
0,2025,low birth weight,18-64,91,1
0,2025,low birth weight,65+,0,0
0,2025,low birth weight,total,91,1
0,2025,coronary heart disease,0-5,0,0
0,2025,coronary heart disease,06-17,0,0
0,2025,coronary heart disease,18-64,56,1
0,2025,coronary heart disease,65+,151,1
0,2025,coronary heart disease,total,207,1
0,2025,lung cancer,0-5,0,0
0,2025,lung cancer,06-17,0,0
0,2025,lung cancer,18-64,18,0
0,2025,lung cancer,65+,65,1
0,2025,lung cancer,total,83,1
0,2025,stroke,0-5,1,0
0,2025,stroke,06-17,1,0
0,2025,stroke,18-64,31,0
0,2025,stroke,65+,117,1
0,2025,stroke,total,150,1
0,2025,total,total,1411,3
0,2026,childhood asthma,0-5,85,1
0,2026,childhood asthma,06-17,155,1
0,2026,childhood asthma,18-64,0,0
0,2026,childhood asthma,65+,0,0
0,2026,childhood asthma,total,240,1
0,2026,chronic obstructive pulmonary disease,0-5,0,0
0,2026,chronic obstructive pulmonary disease,06-17,0,0
0,2026,chronic obstructive pulmonary disease,18-64,75,1
0,2026,chronic obstructive pulmonary disease,65+,46,0
0,2026,chronic obstructive pulmonary disease,total,121,1
0,2026,diabetes,0-5,6,0
0,2026,diabetes,06-17,12,0
0,2026,diabetes,18-64,305,1
0,2026,diabetes,65+,194,1
0,2026,diabetes,total,517,1
0,2026,low birth weight,0-5,0,0
0,2026,low birth weight,06-17,0,0
0,2026,low birth weight,18-64,89,1
0,2026,low birth weight,65+,0,0
0,2026,low birth weight,total,89,1
0,2026,coronary heart disease,0-5,0,0
0,2026,coronary heart disease,06-17,0,0
0,2026,coronary heart disease,18-64,56,1
0,2026,coronary heart disease,65+,151,1
0,2026,coronary heart disease,total,207,1
0,2026,lung cancer,0-5,0,0
0,2026,lung cancer,06-17,0,0
0,2026,lung cancer,18-64,18,0
0,2026,lung cancer,65+,65,1
0,2026,lung cancer,total,83,1
0,2026,stroke,0-5,1,0
0,2026,stroke,06-17,1,0
0,2026,stroke,18-64,31,0
0,2026,stroke,65+,118,1
0,2026,stroke,total,151,1
0,2026,total,total,1408,3
0,2027,childhood asthma,0-5,80,1
0,2027,childhood asthma,06-17,156,1
0,2027,childhood asthma,18-64,0,0
0,2027,childhood asthma,65+,0,0
0,2027,childhood asthma,total,236,1
0,2027,chronic obstructive pulmonary disease,0-5,0,0
0,2027,chronic obstructive pulmonary disease,06-17,0,0
0,2027,chronic obstructive pulmonary disease,18-64,75,1
0,2027,chronic obstructive pulmonary disease,65+,46,0
0,2027,chronic obstructive pulmonary disease,total,121,1
0,2027,diabetes,0-5,6,0
0,2027,diabetes,06-17,12,0
0,2027,diabetes,18-64,305,1
0,2027,diabetes,65+,196,1
0,2027,diabetes,total,519,1
0,2027,low birth weight,0-5,0,0
0,2027,low birth weight,06-17,0,0
0,2027,low birth weight,18-64,88,1
0,2027,low birth weight,65+,0,0
0,2027,low birth weight,total,88,1
0,2027,coronary heart disease,0-5,0,0
0,2027,coronary heart disease,06-17,0,0
0,2027,coronary heart disease,18-64,56,1
0,2027,coronary heart disease,65+,153,1
0,2027,coronary heart disease,total,209,1
0,2027,lung cancer,0-5,0,0
0,2027,lung cancer,06-17,0,0
0,2027,lung cancer,18-64,18,0
0,2027,lung cancer,65+,66,1
0,2027,lung cancer,total,84,1
0,2027,stroke,0-5,1,0
0,2027,stroke,06-17,1,0
0,2027,stroke,18-64,31,0
0,2027,stroke,65+,119,1
0,2027,stroke,total,152,1
0,2027,total,total,1409,3
0,2028,childhood asthma,0-5,75,1
0,2028,childhood asthma,06-17,155,1
0,2028,childhood asthma,18-64,0,0
0,2028,childhood asthma,65+,0,0
0,2028,childhood asthma,total,230,1
0,2028,chronic obstructive pulmonary disease,0-5,0,0
0,2028,chronic obstructive pulmonary disease,06-17,0,0
0,2028,chronic obstructive pulmonary disease,18-64,74,1
0,2028,chronic obstructive pulmonary disease,65+,47,0
0,2028,chronic obstructive pulmonary disease,total,121,1
0,2028,diabetes,0-5,5,0
0,2028,diabetes,06-17,12,0
0,2028,diabetes,18-64,303,1
0,2028,diabetes,65+,198,1
0,2028,diabetes,total,518,1
0,2028,low birth weight,0-5,0,0
0,2028,low birth weight,06-17,0,0
0,2028,low birth weight,18-64,86,1
0,2028,low birth weight,65+,0,0
0,2028,low birth weight,total,86,1
0,2028,coronary heart disease,0-5,0,0
0,2028,coronary heart disease,06-17,0,0
0,2028,coronary heart disease,18-64,55,1
0,2028,coronary heart disease,65+,155,1
0,2028,coronary heart disease,total,210,1
0,2028,lung cancer,0-5,0,0
0,2028,lung cancer,06-17,0,0
0,2028,lung cancer,18-64,18,0
0,2028,lung cancer,65+,67,1
0,2028,lung cancer,total,85,1
0,2028,stroke,0-5,1,0
0,2028,stroke,06-17,1,0
0,2028,stroke,18-64,31,0
0,2028,stroke,65+,118,1
0,2028,stroke,total,151,1
0,2028,total,total,1401,3
0,2029,childhood asthma,0-5,70,1
0,2029,childhood asthma,06-17,154,1
0,2029,childhood asthma,18-64,0,0
0,2029,childhood asthma,65+,0,0
0,2029,childhood asthma,total,224,1
0,2029,chronic obstructive pulmonary disease,0-5,0,0
0,2029,chronic obstructive pulmonary disease,06-17,0,0
0,2029,chronic obstructive pulmonary disease,18-64,74,1
0,2029,chronic obstructive pulmonary disease,65+,48,0
0,2029,chronic obstructive pulmonary disease,total,122,1
0,2029,diabetes,0-5,5,0
0,2029,diabetes,06-17,12,0
0,2029,diabetes,18-64,301,1
0,2029,diabetes,65+,201,1
0,2029,diabetes,total,519,1
0,2029,low birth weight,0-5,0,0
0,2029,low birth weight,06-17,0,0
0,2029,low birth weight,18-64,85,1
0,2029,low birth weight,65+,0,0
0,2029,low birth weight,total,85,1
0,2029,coronary heart disease,0-5,0,0
0,2029,coronary heart disease,06-17,0,0
0,2029,coronary heart disease,18-64,55,1
0,2029,coronary heart disease,65+,155,1
0,2029,coronary heart disease,total,210,1
0,2029,lung cancer,0-5,0,0
0,2029,lung cancer,06-17,0,0
0,2029,lung cancer,18-64,18,0
0,2029,lung cancer,65+,67,1
0,2029,lung cancer,total,85,1
0,2029,stroke,0-5,1,0
0,2029,stroke,06-17,1,0
0,2029,stroke,18-64,31,0
0,2029,stroke,65+,120,1
0,2029,stroke,total,153,1
0,2029,total,total,1398,3
0,2030,childhood asthma,0-5,65,1
0,2030,childhood asthma,06-17,151,1
0,2030,childhood asthma,18-64,0,0
0,2030,childhood asthma,65+,0,0
0,2030,childhood asthma,total,216,1
0,2030,chronic obstructive pulmonary disease,0-5,0,0
0,2030,chronic obstructive pulmonary disease,06-17,0,0
0,2030,chronic obstructive pulmonary disease,18-64,73,1
0,2030,chronic obstructive pulmonary disease,65+,49,0
0,2030,chronic obstructive pulmonary disease,total,122,1
0,2030,diabetes,0-5,5,0
0,2030,diabetes,06-17,12,0
0,2030,diabetes,18-64,300,1
0,2030,diabetes,65+,204,1
0,2030,diabetes,total,521,1
0,2030,low birth weight,0-5,0,0
0,2030,low birth weight,06-17,0,0
0,2030,low birth weight,18-64,83,1
0,2030,low birth weight,65+,0,0
0,2030,low birth weight,total,83,1
0,2030,coronary heart disease,0-5,0,0
0,2030,coronary heart disease,06-17,0,0
0,2030,coronary heart disease,18-64,55,1
0,2030,coronary heart disease,65+,156,1
0,2030,coronary heart disease,total,211,1
0,2030,lung cancer,0-5,0,0
0,2030,lung cancer,06-17,0,0
0,2030,lung cancer,18-64,18,0
0,2030,lung cancer,65+,67,1
0,2030,lung cancer,total,85,1
0,2030,stroke,0-5,1,0
0,2030,stroke,06-17,1,0
0,2030,stroke,18-64,30,0
0,2030,stroke,65+,121,1
0,2030,stroke,total,153,1
0,2030,total,total,1391,3
0,2031,childhood asthma,0-5,60,1
0,2031,childhood asthma,06-17,149,1
0,2031,childhood asthma,18-64,0,0
0,2031,childhood asthma,65+,0,0
0,2031,childhood asthma,total,209,1
0,2031,chronic obstructive pulmonary disease,0-5,0,0
0,2031,chronic obstructive pulmonary disease,06-17,0,0
0,2031,chronic obstructive pulmonary disease,18-64,73,1
0,2031,chronic obstructive pulmonary disease,65+,50,0
0,2031,chronic obstructive pulmonary disease,total,123,1
0,2031,diabetes,0-5,4,0
0,2031,diabetes,06-17,11,0
0,2031,diabetes,18-64,298,1
0,2031,diabetes,65+,207,1
0,2031,diabetes,total,520,1
0,2031,low birth weight,0-5,0,0
0,2031,low birth weight,06-17,0,0
0,2031,low birth weight,18-64,82,1
0,2031,low birth weight,65+,0,0
0,2031,low birth weight,total,82,1
0,2031,coronary heart disease,0-5,0,0
0,2031,coronary heart disease,06-17,0,0
0,2031,coronary heart disease,18-64,54,1
0,2031,coronary heart disease,65+,158,1
0,2031,coronary heart disease,total,212,1
0,2031,lung cancer,0-5,0,0
0,2031,lung cancer,06-17,0,0
0,2031,lung cancer,18-64,18,0
0,2031,lung cancer,65+,68,1
0,2031,lung cancer,total,86,1
0,2031,stroke,0-5,0,0
0,2031,stroke,06-17,1,0
0,2031,stroke,18-64,31,0
0,2031,stroke,65+,122,1
0,2031,stroke,total,154,1
0,2031,total,total,1386,3
0,2032,childhood asthma,0-5,55,1
0,2032,childhood asthma,06-17,147,1
0,2032,childhood asthma,18-64,0,0
0,2032,childhood asthma,65+,0,0
0,2032,childhood asthma,total,202,1
0,2032,chronic obstructive pulmonary disease,0-5,0,0
0,2032,chronic obstructive pulmonary disease,06-17,0,0
0,2032,chronic obstructive pulmonary disease,18-64,72,1
0,2032,chronic obstructive pulmonary disease,65+,50,0
0,2032,chronic obstructive pulmonary disease,total,122,1
0,2032,diabetes,0-5,4,0
0,2032,diabetes,06-17,11,0
0,2032,diabetes,18-64,297,1
0,2032,diabetes,65+,209,1
0,2032,diabetes,total,521,1
0,2032,low birth weight,0-5,0,0
0,2032,low birth weight,06-17,0,0
0,2032,low birth weight,18-64,82,1
0,2032,low birth weight,65+,0,0
0,2032,low birth weight,total,82,1
0,2032,coronary heart disease,0-5,0,0
0,2032,coronary heart disease,06-17,0,0
0,2032,coronary heart disease,18-64,54,1
0,2032,coronary heart disease,65+,160,1
0,2032,coronary heart disease,total,214,1
0,2032,lung cancer,0-5,0,0
0,2032,lung cancer,06-17,0,0
0,2032,lung cancer,18-64,18,0
0,2032,lung cancer,65+,68,1
0,2032,lung cancer,total,86,1
0,2032,stroke,0-5,0,0
0,2032,stroke,06-17,1,0
0,2032,stroke,18-64,30,0
0,2032,stroke,65+,123,1
0,2032,stroke,total,154,1
0,2032,total,total,1381,3
0,2033,childhood asthma,0-5,51,1
0,2033,childhood asthma,06-17,142,1
0,2033,childhood asthma,18-64,0,0
0,2033,childhood asthma,65+,0,0
0,2033,childhood asthma,total,193,1
0,2033,chronic obstructive pulmonary disease,0-5,0,0
0,2033,chronic obstructive pulmonary disease,06-17,0,0
0,2033,chronic obstructive pulmonary disease,18-64,71,1
0,2033,chronic obstructive pulmonary disease,65+,51,1
0,2033,chronic obstructive pulmonary disease,total,122,1
0,2033,diabetes,0-5,3,0
0,2033,diabetes,06-17,11,0
0,2033,diabetes,18-64,295,1
0,2033,diabetes,65+,211,1
0,2033,diabetes,total,520,1
0,2033,low birth weight,0-5,0,0
0,2033,low birth weight,06-17,0,0
0,2033,low birth weight,18-64,81,1
0,2033,low birth weight,65+,0,0
0,2033,low birth weight,total,81,1
0,2033,coronary heart disease,0-5,0,0
0,2033,coronary heart disease,06-17,0,0
0,2033,coronary heart disease,18-64,54,1
0,2033,coronary heart disease,65+,160,1
0,2033,coronary heart disease,total,214,1
0,2033,lung cancer,0-5,0,0
0,2033,lung cancer,06-17,0,0
0,2033,lung cancer,18-64,18,0
0,2033,lung cancer,65+,70,1
0,2033,lung cancer,total,88,1
0,2033,stroke,0-5,0,0
0,2033,stroke,06-17,1,0
0,2033,stroke,18-64,30,0
0,2033,stroke,65+,122,1
0,2033,stroke,total,153,1
0,2033,total,total,1371,3
0,2034,childhood asthma,0-5,47,0
0,2034,childhood asthma,06-17,135,1
0,2034,childhood asthma,18-64,0,0
0,2034,childhood asthma,65+,0,0
0,2034,childhood asthma,total,182,1
0,2034,chronic obstructive pulmonary disease,0-5,0,0
0,2034,chronic obstructive pulmonary disease,06-17,0,0
0,2034,chronic obstructive pulmonary disease,18-64,71,1
0,2034,chronic obstructive pulmonary disease,65+,51,1
0,2034,chronic obstructive pulmonary disease,total,122,1
0,2034,diabetes,0-5,3,0
0,2034,diabetes,06-17,11,0
0,2034,diabetes,18-64,292,1
0,2034,diabetes,65+,213,1
0,2034,diabetes,total,519,1
0,2034,low birth weight,0-5,0,0
0,2034,low birth weight,06-17,0,0
0,2034,low birth weight,18-64,80,1
0,2034,low birth weight,65+,0,0
0,2034,low birth weight,total,80,1
0,2034,coronary heart disease,0-5,0,0
0,2034,coronary heart disease,06-17,0,0
0,2034,coronary heart disease,18-64,54,1
0,2034,coronary heart disease,65+,161,1
0,2034,coronary heart disease,total,215,1
0,2034,lung cancer,0-5,0,0
0,2034,lung cancer,06-17,0,0
0,2034,lung cancer,18-64,18,0
0,2034,lung cancer,65+,70,1
0,2034,lung cancer,total,88,1
0,2034,stroke,0-5,0,0
0,2034,stroke,06-17,1,0
0,2034,stroke,18-64,30,0
0,2034,stroke,65+,124,1
0,2034,stroke,total,155,1
0,2034,total,total,1361,3
0,2035,childhood asthma,0-5,45,0
0,2035,childhood asthma,06-17,129,1
0,2035,childhood asthma,18-64,0,0
0,2035,childhood asthma,65+,0,0
0,2035,childhood asthma,total,174,1
0,2035,chronic obstructive pulmonary disease,0-5,0,0
0,2035,chronic obstructive pulmonary disease,06-17,0,0
0,2035,chronic obstructive pulmonary disease,18-64,71,1
0,2035,chronic obstructive pulmonary disease,65+,51,0
0,2035,chronic obstructive pulmonary disease,total,122,1
0,2035,diabetes,0-5,3,0
0,2035,diabetes,06-17,11,0
0,2035,diabetes,18-64,290,1
0,2035,diabetes,65+,215,1
0,2035,diabetes,total,519,1
0,2035,low birth weight,0-5,0,0
0,2035,low birth weight,06-17,0,0
0,2035,low birth weight,18-64,79,1
0,2035,low birth weight,65+,0,0
0,2035,low birth weight,total,79,1
0,2035,coronary heart disease,0-5,0,0
0,2035,coronary heart disease,06-17,0,0
0,2035,coronary heart disease,18-64,53,1
0,2035,coronary heart disease,65+,161,1
0,2035,coronary heart disease,total,214,1
0,2035,lung cancer,0-5,0,0
0,2035,lung cancer,06-17,0,0
0,2035,lung cancer,18-64,18,0
