Scenario,Year,Disease,AgeGroup,Incidence,95% CL
0,2017,low birth weight,65+,0,0
0,2017,low birth weight,total,123,1
0,2017,lung cancer,0-5,0,0
0,2017,lung cancer,06-17,0,0
0,2017,lung cancer,18-64,12,0
0,2017,lung cancer,65+,27,0
0,2017,lung cancer,total,39,0
0,2017,total,total,1197,3
0,2018,childhood asthma,0-5,207,1
0,2018,childhood asthma,06-17,148,1
0,2018,childhood asthma,18-64,0,0
0,2018,childhood asthma,65+,0,0
0,2018,childhood asthma,total,355,1
0,2018,adult asthma,0-5,0,0
0,2018,adult asthma,06-17,0,0
0,2018,adult asthma,18-64,151,1
0,2018,adult asthma,65+,15,0
0,2018,adult asthma,total,166,1
0,2018,dementia,0-5,0,0
0,2018,dementia,06-17,0,0
0,2018,dementia,18-64,0,0
0,2018,dementia,65+,122,1
0,2018,dementia,total,122,1
0,2018,diabetes,0-5,11,0
0,2018,diabetes,06-17,19,0
0,2018,diabetes,18-64,269,1
0,2018,diabetes,65+,87,1
0,2018,diabetes,total,386,1
0,2018,low birth weight,0-5,0,0
0,2018,low birth weight,06-17,1,0
0,2018,low birth weight,18-64,120,1
0,2018,low birth weight,65+,0,0
0,2018,low birth weight,total,121,1
0,2018,lung cancer,0-5,0,0
0,2018,lung cancer,06-17,0,0
0,2018,lung cancer,18-64,11,0
0,2018,lung cancer,65+,27,0
0,2018,lung cancer,total,38,0
0,2018,total,total,1188,3
0,2019,childhood asthma,0-5,208,1
0,2019,childhood asthma,06-17,146,1
0,2019,childhood asthma,18-64,0,0
0,2019,childhood asthma,65+,0,0
0,2019,childhood asthma,total,354,1
0,2019,adult asthma,0-5,0,0
0,2019,adult asthma,06-17,0,0
0,2019,adult asthma,18-64,150,1
0,2019,adult asthma,65+,15,0
0,2019,adult asthma,total,165,1
0,2019,dementia,0-5,0,0
0,2019,dementia,06-17,0,0
0,2019,dementia,18-64,0,0
0,2019,dementia,65+,121,1
0,2019,dementia,total,121,1
0,2019,diabetes,0-5,11,0
0,2019,diabetes,06-17,19,0
0,2019,diabetes,18-64,269,1
0,2019,diabetes,65+,88,1
0,2019,diabetes,total,387,1
0,2019,low birth weight,0-5,0,0
0,2019,low birth weight,06-17,1,0
0,2019,low birth weight,18-64,118,1
0,2019,low birth weight,65+,0,0
0,2019,low birth weight,total,119,1
0,2019,lung cancer,0-5,0,0
0,2019,lung cancer,06-17,0,0
0,2019,lung cancer,18-64,12,0
0,2019,lung cancer,65+,27,0
0,2019,lung cancer,total,39,0
0,2019,total,total,1185,3
0,2020,childhood asthma,0-5,208,1
0,2020,childhood asthma,06-17,145,1
0,2020,childhood asthma,18-64,0,0
0,2020,childhood asthma,65+,0,0
0,2020,childhood asthma,total,353,1
0,2020,adult asthma,0-5,0,0
0,2020,adult asthma,06-17,0,0
0,2020,adult asthma,18-64,149,1
0,2020,adult asthma,65+,16,0
0,2020,adult asthma,total,165,1
0,2020,dementia,0-5,0,0
0,2020,dementia,06-17,0,0
0,2020,dementia,18-64,0,0
0,2020,dementia,65+,120,1
0,2020,dementia,total,120,1
0,2020,diabetes,0-5,11,0
0,2020,diabetes,06-17,19,0
0,2020,diabetes,18-64,269,1
0,2020,diabetes,65+,88,1
0,2020,diabetes,total,387,1
0,2020,low birth weight,0-5,0,0
0,2020,low birth weight,06-17,1,0
0,2020,low birth weight,18-64,117,1
0,2020,low birth weight,65+,0,0
0,2020,low birth weight,total,118,1
0,2020,lung cancer,0-5,0,0
0,2020,lung cancer,06-17,0,0
0,2020,lung cancer,18-64,12,0
0,2020,lung cancer,65+,26,0
0,2020,lung cancer,total,38,0
0,2020,total,total,1181,3
0,2021,childhood asthma,0-5,208,1
0,2021,childhood asthma,06-17,143,1
0,2021,childhood asthma,18-64,0,0
0,2021,childhood asthma,65+,0,0
0,2021,childhood asthma,total,351,1
0,2021,adult asthma,0-5,0,0
0,2021,adult asthma,06-17,0,0
0,2021,adult asthma,18-64,148,1
0,2021,adult asthma,65+,16,0
0,2021,adult asthma,total,164,1
0,2021,dementia,0-5,0,0
0,2021,dementia,06-17,0,0
0,2021,dementia,18-64,0,0
0,2021,dementia,65+,119,1
0,2021,dementia,total,119,1
0,2021,diabetes,0-5,11,0
0,2021,diabetes,06-17,18,0
0,2021,diabetes,18-64,271,1
0,2021,diabetes,65+,90,1
0,2021,diabetes,total,390,1
0,2021,low birth weight,0-5,0,0
0,2021,low birth weight,06-17,1,0
0,2021,low birth weight,18-64,116,1
0,2021,low birth weight,65+,0,0
0,2021,low birth weight,total,117,1
0,2021,lung cancer,0-5,0,0
0,2021,lung cancer,06-17,0,0
0,2021,lung cancer,18-64,12,0
0,2021,lung cancer,65+,27,0
0,2021,lung cancer,total,39,0
0,2021,total,total,1180,3
0,2022,childhood asthma,0-5,208,1
0,2022,childhood asthma,06-17,142,1
0,2022,childhood asthma,18-64,0,0
0,2022,childhood asthma,65+,0,0
0,2022,childhood asthma,total,350,1
0,2022,adult asthma,0-5,0,0
0,2022,adult asthma,06-17,0,0
0,2022,adult asthma,18-64,147,1
0,2022,adult asthma,65+,16,0
0,2022,adult asthma,total,163,1
0,2022,dementia,0-5,0,0
0,2022,dementia,06-17,0,0
0,2022,dementia,18-64,0,0
0,2022,dementia,65+,119,1
0,2022,dementia,total,119,1
0,2022,diabetes,0-5,11,0
0,2022,diabetes,06-17,19,0
0,2022,diabetes,18-64,271,1
0,2022,diabetes,65+,90,1
0,2022,diabetes,total,391,1
0,2022,low birth weight,0-5,0,0
0,2022,low birth weight,06-17,1,0
0,2022,low birth weight,18-64,114,1
0,2022,low birth weight,65+,0,0
0,2022,low birth weight,total,115,1
0,2022,lung cancer,0-5,0,0
0,2022,lung cancer,06-17,0,0
0,2022,lung cancer,18-64,13,0
0,2022,lung cancer,65+,27,0
0,2022,lung cancer,total,40,0
0,2022,total,total,1178,3
0,2023,childhood asthma,0-5,204,1
0,2023,childhood asthma,06-17,142,1
0,2023,childhood asthma,18-64,0,0
0,2023,childhood asthma,65+,0,0
0,2023,childhood asthma,total,346,1
0,2023,adult asthma,0-5,0,0
0,2023,adult asthma,06-17,0,0
0,2023,adult asthma,18-64,146,1
0,2023,adult asthma,65+,16,0
0,2023,adult asthma,total,162,1
0,2023,dementia,0-5,0,0
0,2023,dementia,06-17,0,0
0,2023,dementia,18-64,0,0
0,2023,dementia,65+,120,1
0,2023,dementia,total,120,1
0,2023,diabetes,0-5,11,0
0,2023,diabetes,06-17,19,0
0,2023,diabetes,18-64,272,1
0,2023,diabetes,65+,92,1
0,2023,diabetes,total,394,1
0,2023,low birth weight,0-5,0,0
0,2023,low birth weight,06-17,1,0
0,2023,low birth weight,18-64,112,1
0,2023,low birth weight,65+,0,0
0,2023,low birth weight,total,113,1
0,2023,lung cancer,0-5,0,0
0,2023,lung cancer,06-17,0,0
0,2023,lung cancer,18-64,12,0
0,2023,lung cancer,65+,27,0
0,2023,lung cancer,total,39,0
0,2023,total,total,1174,3
0,2024,childhood asthma,0-5,198,1
0,2024,childhood asthma,06-17,142,1
0,2024,childhood asthma,18-64,0,0
0,2024,childhood asthma,65+,0,0
0,2024,childhood asthma,total,340,1
0,2024,adult asthma,0-5,0,0
0,2024,adult asthma,06-17,0,0
0,2024,adult asthma,18-64,147,1
0,2024,adult asthma,65+,17,0
0,2024,adult asthma,total,164,1
0,2024,dementia,0-5,0,0
0,2024,dementia,06-17,0,0
0,2024,dementia,18-64,0,0
0,2024,dementia,65+,121,1
0,2024,dementia,total,121,1
0,2024,diabetes,0-5,10,0
0,2024,diabetes,06-17,18,0
0,2024,diabetes,18-64,272,1
0,2024,diabetes,65+,94,1
0,2024,diabetes,total,394,1
0,2024,low birth weight,0-5,0,0
0,2024,low birth weight,06-17,1,0
0,2024,low birth weight,18-64,110,1
0,2024,low birth weight,65+,0,0
0,2024,low birth weight,total,111,1
0,2024,lung cancer,0-5,0,0
0,2024,lung cancer,06-17,0,0
0,2024,lung cancer,18-64,13,0
0,2024,lung cancer,65+,27,0
0,2024,lung cancer,total,40,0
0,2024,total,total,1170,3
0,2025,childhood asthma,0-5,192,1
0,2025,childhood asthma,06-17,141,1
0,2025,childhood asthma,18-64,0,0
0,2025,childhood asthma,65+,0,0
0,2025,childhood asthma,total,333,1
0,2025,adult asthma,0-5,0,0
0,2025,adult asthma,06-17,0,0
0,2025,adult asthma,18-64,147,1
0,2025,adult asthma,65+,17,0
0,2025,adult asthma,total,164,1
0,2025,dementia,0-5,0,0
0,2025,dementia,06-17,0,0
0,2025,dementia,18-64,0,0
0,2025,dementia,65+,122,1
0,2025,dementia,total,122,1
0,2025,diabetes,0-5,10,0
0,2025,diabetes,06-17,18,0
0,2025,diabetes,18-64,273,1
0,2025,diabetes,65+,96,1
0,2025,diabetes,total,397,1
0,2025,low birth weight,0-5,0,0
0,2025,low birth weight,06-17,1,0
0,2025,low birth weight,18-64,108,1
0,2025,low birth weight,65+,0,0
0,2025,low birth weight,total,109,1
0,2025,lung cancer,0-5,0,0
0,2025,lung cancer,06-17,0,0
0,2025,lung cancer,18-64,13,0
0,2025,lung cancer,65+,28,0
0,2025,lung cancer,total,41,0
0,2025,total,total,1166,3
0,2026,childhood asthma,0-5,182,1
0,2026,childhood asthma,06-17,142,1
0,2026,childhood asthma,18-64,0,0
0,2026,childhood asthma,65+,0,0
0,2026,childhood asthma,total,324,1
0,2026,adult asthma,0-5,0,0
0,2026,adult asthma,06-17,0,0
0,2026,adult asthma,18-64,146,1
0,2026,adult asthma,65+,18,0
0,2026,adult asthma,total,164,1
0,2026,dementia,0-5,0,0
0,2026,dementia,06-17,0,0
0,2026,dementia,18-64,0,0
0,2026,dementia,65+,123,1
0,2026,dementia,total,123,1
0,2026,diabetes,0-5,9,0
0,2026,diabetes,06-17,19,0
0,2026,diabetes,18-64,273,1
0,2026,diabetes,65+,99,1
0,2026,diabetes,total,400,1
0,2026,low birth weight,0-5,0,0
0,2026,low birth weight,06-17,1,0
0,2026,low birth weight,18-64,107,1
0,2026,low birth weight,65+,0,0
0,2026,low birth weight,total,108,1
0,2026,lung cancer,0-5,0,0
0,2026,lung cancer,06-17,0,0
0,2026,lung cancer,18-64,13,0
0,2026,lung cancer,65+,29,0
0,2026,lung cancer,total,42,0
0,2026,total,total,1161,3
0,2027,childhood asthma,0-5,166,1
0,2027,childhood asthma,06-17,141,1
0,2027,childhood asthma,18-64,0,0
0,2027,childhood asthma,65+,0,0
0,2027,childhood asthma,total,307,1
0,2027,adult asthma,0-5,0,0
0,2027,adult asthma,06-17,0,0
0,2027,adult asthma,18-64,145,1
0,2027,adult asthma,65+,18,0
0,2027,adult asthma,total,163,1
0,2027,dementia,0-5,0,0
0,2027,dementia,06-17,0,0
0,2027,dementia,18-64,0,0
0,2027,dementia,65+,125,1
0,2027,dementia,total,125,1
0,2027,diabetes,0-5,9,0
0,2027,diabetes,06-17,18,0
0,2027,diabetes,18-64,272,1
0,2027,diabetes,65+,101,1
0,2027,diabetes,total,400,1
0,2027,low birth weight,0-5,0,0
0,2027,low birth weight,06-17,1,0
0,2027,low birth weight,18-64,106,1
0,2027,low birth weight,65+,0,0
0,2027,low birth weight,total,107,1
0,2027,lung cancer,0-5,0,0
0,2027,lung cancer,06-17,0,0
0,2027,lung cancer,18-64,13,0
0,2027,lung cancer,65+,29,0
0,2027,lung cancer,total,42,0
0,2027,total,total,1144,3
0,2028,childhood asthma,0-5,150,1
0,2028,childhood asthma,06-17,140,1
0,2028,childhood asthma,18-64,0,0
0,2028,childhood asthma,65+,0,0
0,2028,childhood asthma,total,290,1
0,2028,adult asthma,0-5,0,0
0,2028,adult asthma,06-17,0,0
0,2028,adult asthma,18-64,145,1
0,2028,adult asthma,65+,18,0
0,2028,adult asthma,total,163,1
0,2028,dementia,0-5,0,0
0,2028,dementia,06-17,0,0
0,2028,dementia,18-64,0,0
0,2028,dementia,65+,126,1
0,2028,dementia,total,126,1
0,2028,diabetes,0-5,8,0
0,2028,diabetes,06-17,18,0
0,2028,diabetes,18-64,271,1
0,2028,diabetes,65+,104,1
0,2028,diabetes,total,401,1
0,2028,low birth weight,0-5,0,0
0,2028,low birth weight,06-17,1,0
0,2028,low birth weight,18-64,105,1
0,2028,low birth weight,65+,0,0
0,2028,low birth weight,total,106,1
0,2028,lung cancer,0-5,0,0
0,2028,lung cancer,06-17,0,0
0,2028,lung cancer,18-64,13,0
0,2028,lung cancer,65+,30,0
0,2028,lung cancer,total,43,0
0,2028,total,total,1129,3
0,2029,childhood asthma,0-5,131,1
0,2029,childhood asthma,06-17,140,1
0,2029,childhood asthma,18-64,0,0
0,2029,childhood asthma,65+,0,0
0,2029,childhood asthma,total,271,1
0,2029,adult asthma,0-5,0,0
0,2029,adult asthma,06-17,0,0
0,2029,adult asthma,18-64,144,1
0,2029,adult asthma,65+,19,0
0,2029,adult asthma,total,163,1
0,2029,dementia,0-5,0,0
0,2029,dementia,06-17,0,0
0,2029,dementia,18-64,0,0
0,2029,dementia,65+,127,1
0,2029,dementia,total,127,1
0,2029,diabetes,0-5,7,0
0,2029,diabetes,06-17,18,0
0,2029,diabetes,18-64,271,1
0,2029,diabetes,65+,107,1
0,2029,diabetes,total,403,1
0,2029,low birth weight,0-5,0,0
0,2029,low birth weight,06-17,1,0
0,2029,low birth weight,18-64,105,1
0,2029,low birth weight,65+,0,0
0,2029,low birth weight,total,106,1
0,2029,lung cancer,0-5,0,0
0,2029,lung cancer,06-17,0,0
0,2029,lung cancer,18-64,13,0
0,2029,lung cancer,65+,31,0
0,2029,lung cancer,total,44,0
0,2029,total,total,1114,3
0,2030,childhood asthma,0-5,114,1
0,2030,childhood asthma,06-17,138,1
0,2030,childhood asthma,18-64,0,0
0,2030,childhood asthma,65+,0,0
0,2030,childhood asthma,total,252,1
0,2030,adult asthma,0-5,0,0
0,2030,adult asthma,06-17,0,0
0,2030,adult asthma,18-64,143,1
0,2030,adult asthma,65+,20,0
0,2030,adult asthma,total,163,1
0,2030,dementia,0-5,0,0
0,2030,dementia,06-17,0,0
0,2030,dementia,18-64,0,0
0,2030,dementia,65+,131,1
0,2030,dementia,total,131,1
0,2030,diabetes,0-5,6,0
0,2030,diabetes,06-17,18,0
0,2030,diabetes,18-64,269,1
0,2030,diabetes,65+,111,1
0,2030,diabetes,total,404,1
0,2030,low birth weight,0-5,0,0
0,2030,low birth weight,06-17,1,0
0,2030,low birth weight,18-64,103,1
0,2030,low birth weight,65+,0,0
0,2030,low birth weight,total,104,1
0,2030,lung cancer,0-5,0,0
0,2030,lung cancer,06-17,0,0
0,2030,lung cancer,18-64,13,0
0,2030,lung cancer,65+,31,0
0,2030,lung cancer,total,44,0
0,2030,total,total,1098,3
0,2031,childhood asthma,0-5,99,1
0,2031,childhood asthma,06-17,134,1
0,2031,childhood asthma,18-64,0,0
0,2031,childhood asthma,65+,0,0
0,2031,childhood asthma,total,233,1
0,2031,adult asthma,0-5,0,0
0,2031,adult asthma,06-17,0,0
0,2031,adult asthma,18-64,142,1
0,2031,adult asthma,65+,20,0
0,2031,adult asthma,total,162,1
0,2031,dementia,0-5,0,0
0,2031,dementia,06-17,0,0
0,2031,dementia,18-64,0,0
0,2031,dementia,65+,133,1
0,2031,dementia,total,133,1
0,2031,diabetes,0-5,5,0
0,2031,diabetes,06-17,18,0
0,2031,diabetes,18-64,269,1
0,2031,diabetes,65+,114,1
0,2031,diabetes,total,406,1
0,2031,low birth weight,0-5,0,0
0,2031,low birth weight,06-17,1,0
0,2031,low birth weight,18-64,103,1
0,2031,low birth weight,65+,0,0
0,2031,low birth weight,total,104,1
0,2031,lung cancer,0-5,0,0
0,2031,lung cancer,06-17,0,0
0,2031,lung cancer,18-64,13,0
0,2031,lung cancer,65+,32,0
0,2031,lung cancer,total,45,0
0,2031,total,total,1083,3
0,2032,childhood asthma,0-5,88,1
0,2032,childhood asthma,06-17,127,1
0,2032,childhood asthma,18-64,0,0
0,2032,childhood asthma,65+,0,0
0,2032,childhood asthma,total,215,1
0,2032,adult asthma,0-5,0,0
0,2032,adult asthma,06-17,0,0
0,2032,adult asthma,18-64,142,1
0,2032,adult asthma,65+,21,0
0,2032,adult asthma,total,163,1
0,2032,dementia,0-5,0,0
0,2032,dementia,06-17,0,0
0,2032,dementia,18-64,0,0
0,2032,dementia,65+,136,1
0,2032,dementia,total,136,1
0,2032,diabetes,0-5,5,0
0,2032,diabetes,06-17,17,0
0,2032,diabetes,18-64,267,1
0,2032,diabetes,65+,116,1
0,2032,diabetes,total,405,1
0,2032,low birth weight,0-5,0,0
0,2032,low birth weight,06-17,1,0
0,2032,low birth weight,18-64,101,1
0,2032,low birth weight,65+,0,0
0,2032,low birth weight,total,102,1
0,2032,lung cancer,0-5,0,0
0,2032,lung cancer,06-17,0,0
0,2032,lung cancer,18-64,13,0
0,2032,lung cancer,65+,33,0
0,2032,lung cancer,total,46,0
0,2032,total,total,1067,3
0,2033,childhood asthma,0-5,80,1
0,2033,childhood asthma,06-17,122,1
0,2033,childhood asthma,18-64,0,0
0,2033,childhood asthma,65+,0,0
0,2033,childhood asthma,total,202,1
0,2033,adult asthma,0-5,0,0
0,2033,adult asthma,06-17,0,0
0,2033,adult asthma,18-64,142,1
0,2033,adult asthma,65+,21,0
0,2033,adult asthma,total,163,1
0,2033,dementia,0-5,0,0
0,2033,dementia,06-17,0,0
0,2033,dementia,18-64,0,0
0,2033,dementia,65+,139,1
0,2033,dementia,total,139,1
0,2033,diabetes,0-5,4,0
0,2033,diabetes,06-17,17,0
0,2033,diabetes,18-64,267,1
0,2033,diabetes,65+,117,1
0,2033,diabetes,total,405,1
0,2033,low birth weight,0-5,0,0
0,2033,low birth weight,06-17,1,0
0,2033,low birth weight,18-64,101,1
0,2033,low birth weight,65+,0,0
0,2033,low birth weight,total,102,1
0,2033,lung cancer,0-5,0,0
0,2033,lung cancer,06-17,0,0
0,2033,lung cancer,18-64,13,0
0,2033,lung cancer,65+,33,0
0,2033,lung cancer,total,46,0
0,2033,total,total,1057,3
0,2034,childhood asthma,0-5,76,1
0,2034,childhood asthma,06-17,113,1
0,2034,childhood asthma,18-64,0,0
0,2034,childhood asthma,65+,0,0
0,2034,childhood asthma,total,189,1
0,2034,adult asthma,0-5,0,0
0,2034,adult asthma,06-17,0,0
0,2034,adult asthma,18-64,140,1
0,2034,adult asthma,65+,21,0
0,2034,adult asthma,total,161,1
0,2034,dementia,0-5,0,0
0,2034,dementia,06-17,0,0
0,2034,dementia,18-64,0,0
0,2034,dementia,65+,141,1
0,2034,dementia,total,141,1
0,2034,diabetes,0-5,4,0
0,2034,diabetes,06-17,16,0
0,2034,diabetes,18-64,266,1
0,2034,diabetes,65+,120,1
0,2034,diabetes,total,406,1
0,2034,low birth weight,0-5,0,0
0,2034,low birth weight,06-17,1,0
0,2034,low birth weight,18-64,100,1
0,2034,low birth weight,65+,0,0
0,2034,low birth weight,total,101,1
0,2034,lung cancer,0-5,0,0
0,2034,lung cancer,06-17,0,0
0,2034,lung cancer,18-64,13,0
0,2034,lung cancer,65+,34,0
0,2034,lung cancer,total,47,0
0,2034,total,total,1045,3
0,2035,childhood asthma,0-5,74,1
0,2035,childhood asthma,06-17,103,1
0,2035,childhood asthma,18-64,0,0
0,2035,childhood asthma,65+,0,0
0,2035,childhood asthma,total,177,1
0,2035,adult asthma,0-5,0,0
0,2035,adult asthma,06-17,0,0
0,2035,adult asthma,18-64,140,1
0,2035,adult asthma,65+,22,0
0,2035,adult asthma,total,162,1
0,2035,dementia,0-5,0,0
0,2035,dementia,06-17,0,0
0,2035,dementia,18-64,0,0
0,2035,dementia,65+,144,1
0,2035,dementia,total,144,1
0,2035,diabetes,0-5,4,0
0,2035,diabetes,06-17,15,0
0,2035,diabetes,18-64,268,1
0,2035,diabetes,65+,121,1
0,2035,diabetes,total,408,1
0,2035,low birth weight,0-5,0,0
0,2035,low birth weight,06-17,1,0
0,2035,low birth weight,18-64,101,1
0,2035,low birth weight,65+,0,0
0,2035,low birth weight,total,102,1
0,2035,lung cancer,0-5,0,0
0,2035,lung cancer,06-17,0,0
0,2035,lung cancer,18-64,13,0
0,2035,lung cancer,65+,35,0
0,2035,lung cancer,total,48,0
0,2035,total,total,1041,3
0,2036,childhood asthma,0-5,74,1
0,2036,childhood asthma,06-17,93,1
0,2036,childhood asthma,18-64,0,0
0,2036,childhood asthma,65+,0,0
0,2036,childhood asthma,total,167,1
0,2036,adult asthma,0-5,0,0
0,2036,adult asthma,06-17,0,0
0,2036,adult asthma,18-64,140,1
0,2036,adult asthma,65+,22,0
0,2036,adult asthma,total,162,1
0,2036,dementia,0-5,0,0
0,2036,dementia,06-17,0,0
0,2036,dementia,18-64,0,0
0,2036,dementia,65+,146,1
0,2036,dementia,total,146,1
0,2036,diabetes,0-5,4,0
0,2036,diabetes,06-17,15,0
0,2036,diabetes,18-64,266,1
0,2036,diabetes,65+,122,1
0,2036,diabetes,total,407,1
0,2036,low birth weight,0-5,0,0
0,2036,low birth weight,06-17,1,0
0,2036,low birth weight,18-64,100,1
0,2036,low birth weight,65+,0,0
0,2036,low birth weight,total,101,1
0,2036,lung cancer,0-5,0,0
0,2036,lung cancer,06-17,0,0
0,2036,lung cancer,18-64,13,0
0,2036,lung cancer,65+,36,0
0,2036,lung cancer,total,49,0
0,2036,total,total,1032,3
0,2037,childhood asthma,0-5,73,1
0,2037,childhood asthma,06-17,85,1
0,2037,childhood asthma,18-64,0,0
0,2037,childhood asthma,65+,0,0
0,2037,childhood asthma,total,158,1
0,2037,adult asthma,0-5,0,0
0,2037,adult asthma,06-17,0,0
0,2037,adult asthma,18-64,140,1
0,2037,adult asthma,65+,22,0
0,2037,adult asthma,total,162,1
0,2037,dementia,0-5,0,0
0,2037,dementia,06-17,0,0
0,2037,dementia,18-64,0,0
0,2037,dementia,65+,149,1
0,2037,dementia,total,149,1
0,2037,diabetes,0-5,4,0
0,2037,diabetes,06-17,14,0
0,2037,diabetes,18-64,265,1
0,2037,diabetes,65+,124,1
0,2037,diabetes,total,407,1
0,2037,low birth weight,0-5,0,0
0,2037,low birth weight,06-17,1,0
0,2037,low birth weight,18-64,100,1
0,2037,low birth weight,65+,0,0
0,2037,low birth weight,total,101,1
0,2037,lung cancer,0-5,0,0
0,2037,lung cancer,06-17,0,0
0,2037,lung cancer,18-64,13,0
0,2037,lung cancer,65+,36,0
0,2037,lung cancer,total,49,0
0,2037,total,total,1026,3
0,2038,childhood asthma,0-5,73,1
0,2038,childhood asthma,06-17,77,1
0,2038,childhood asthma,18-64,0,0
0,2038,childhood asthma,65+,0,0
0,2038,childhood asthma,total,150,1
0,2038,adult asthma,0-5,0,0
0,2038,adult asthma,06-17,0,0
0,2038,adult asthma,18-64,139,1
0,2038,adult asthma,65+,22,0
0,2038,adult asthma,total,161,1
0,2038,dementia,0-5,0,0
0,2038,dementia,06-17,0,0
0,2038,dementia,18-64,0,0
0,2038,dementia,65+,151,1
0,2038,dementia,total,151,1
0,2038,diabetes,0-5,4,0
0,2038,diabetes,06-17,13,0
0,2038,diabetes,18-64,267,1
0,2038,diabetes,65+,126,1
0,2038,diabetes,total,410,1
0,2038,low birth weight,0-5,0,0
0,2038,low birth weight,06-17,1,0
0,2038,low birth weight,18-64,100,1
0,2038,low birth weight,65+,0,0
0,2038,low birth weight,total,101,1
0,2038,lung cancer,0-5,0,0
0,2038,lung cancer,06-17,0,0
0,2038,lung cancer,18-64,13,0
0,2038,lung cancer,65+,37,0
0,2038,lung cancer,total,50,0
0,2038,total,total,1023,3
0,2039,childhood asthma,0-5,73,1
0,2039,childhood asthma,06-17,70,1
0,2039,childhood asthma,18-64,0,0
0,2039,childhood asthma,65+,0,0
0,2039,childhood asthma,total,143,1
0,2039,adult asthma,0-5,0,0
0,2039,adult asthma,06-17,0,0
0,2039,adult asthma,18-64,139,1
0,2039,adult asthma,65+,22,0
0,2039,adult asthma,total,161,1
0,2039,dementia,0-5,0,0
0,2039,dementia,06-17,0,0
0,2039,dementia,18-64,0,0
0,2039,dementia,65+,153,1
0,2039,dementia,total,153,1
0,2039,diabetes,0-5,4,0
0,2039,diabetes,06-17,12,0
0,2039,diabetes,18-64,266,1
0,2039,diabetes,65+,127,1
0,2039,diabetes,total,409,1
0,2039,low birth weight,0-5,0,0
0,2039,low birth weight,06-17,1,0
0,2039,low birth weight,18-64,99,1
0,2039,low birth weight,65+,0,0
0,2039,low birth weight,total,100,1
0,2039,lung cancer,0-5,0,0
0,2039,lung cancer,06-17,0,0
0,2039,lung cancer,18-64,13,0
0,2039,lung cancer,65+,37,0
0,2039,lung cancer,total,50,0
0,2039,total,total,1016,3
0,2040,childhood asthma,0-5,73,1
0,2040,childhood asthma,06-17,64,1
0,2040,childhood asthma,18-64,0,0
0,2040,childhood asthma,65+,0,0
0,2040,childhood asthma,total,137,1
0,2040,adult asthma,0-5,0,0
0,2040,adult asthma,06-17,0,0
0,2040,adult asthma,18-64,139,1
0,2040,adult asthma,65+,22,0
0,2040,adult asthma,total,161,1
0,2040,dementia,0-5,0,0
0,2040,dementia,06-17,0,0
0,2040,dementia,18-64,0,0
0,2040,dementia,65+,157,1
0,2040,dementia,total,157,1
0,2040,diabetes,0-5,4,0
0,2040,diabetes,06-17,11,0
0,2040,diabetes,18-64,266,1
0,2040,diabetes,65+,127,1
0,2040,diabetes,total,408,1
0,2040,low birth weight,0-5,0,0
0,2040,low birth weight,06-17,1,0
0,2040,low birth weight,18-64,100,1
0,2040,low birth weight,65+,0,0
0,2040,low birth weight,total,101,1
0,2040,lung cancer,0-5,0,0
0,2040,lung cancer,06-17,0,0
0,2040,lung cancer,18-64,13,0
0,2040,lung cancer,65+,37,0
0,2040,lung cancer,total,50,0
0,2040,total,total,1014,3
0,2041,childhood asthma,0-5,73,1
0,2041,childhood asthma,06-17,58,1
