Scenario,Year,Disease,AgeGroup,Incidence,95% CL
0,2021,lung cancer,0-5,0,0
0,2021,lung cancer,06-17,0,0
0,2021,lung cancer,18-64,11,0
0,2021,lung cancer,65+,24,0
0,2021,lung cancer,total,35,0
0,2021,total,total,1015,3
0,2022,childhood asthma,0-5,154,1
0,2022,childhood asthma,06-17,109,1
0,2022,childhood asthma,18-64,0,0
0,2022,childhood asthma,65+,0,0
0,2022,childhood asthma,total,263,1
0,2022,adult asthma,0-5,0,0
0,2022,adult asthma,06-17,0,0
0,2022,adult asthma,18-64,124,1
0,2022,adult asthma,65+,14,0
0,2022,adult asthma,total,138,1
0,2022,dementia,0-5,0,0
0,2022,dementia,06-17,0,0
0,2022,dementia,18-64,0,0
0,2022,dementia,65+,108,1
0,2022,dementia,total,108,1
0,2022,diabetes,0-5,9,0
0,2022,diabetes,06-17,14,0
0,2022,diabetes,18-64,232,1
0,2022,diabetes,65+,82,1
0,2022,diabetes,total,337,1
0,2022,low birth weight,0-5,0,0
0,2022,low birth weight,06-17,1,0
0,2022,low birth weight,18-64,125,1
0,2022,low birth weight,65+,0,0
0,2022,low birth weight,total,126,1
0,2022,lung cancer,0-5,0,0
0,2022,lung cancer,06-17,0,0
0,2022,lung cancer,18-64,11,0
0,2022,lung cancer,65+,25,0
0,2022,lung cancer,total,36,0
0,2022,total,total,1008,3
0,2023,childhood asthma,0-5,152,1
0,2023,childhood asthma,06-17,109,1
0,2023,childhood asthma,18-64,0,0
0,2023,childhood asthma,65+,0,0
0,2023,childhood asthma,total,261,1
0,2023,adult asthma,0-5,0,0
0,2023,adult asthma,06-17,0,0
0,2023,adult asthma,18-64,124,1
0,2023,adult asthma,65+,14,0
0,2023,adult asthma,total,138,1
0,2023,dementia,0-5,0,0
0,2023,dementia,06-17,0,0
0,2023,dementia,18-64,0,0
0,2023,dementia,65+,107,1
0,2023,dementia,total,107,1
0,2023,diabetes,0-5,9,0
0,2023,diabetes,06-17,14,0
0,2023,diabetes,18-64,233,1
0,2023,diabetes,65+,83,1
0,2023,diabetes,total,339,1
0,2023,low birth weight,0-5,0,0
0,2023,low birth weight,06-17,1,0
0,2023,low birth weight,18-64,124,1
0,2023,low birth weight,65+,0,0
0,2023,low birth weight,total,125,1
0,2023,lung cancer,0-5,0,0
0,2023,lung cancer,06-17,0,0
0,2023,lung cancer,18-64,11,0
0,2023,lung cancer,65+,25,0
0,2023,lung cancer,total,36,0
0,2023,total,total,1006,3
0,2024,childhood asthma,0-5,150,1
0,2024,childhood asthma,06-17,109,1
0,2024,childhood asthma,18-64,0,0
0,2024,childhood asthma,65+,0,0
0,2024,childhood asthma,total,259,1
0,2024,adult asthma,0-5,0,0
0,2024,adult asthma,06-17,0,0
0,2024,adult asthma,18-64,123,1
0,2024,adult asthma,65+,15,0
0,2024,adult asthma,total,138,1
0,2024,dementia,0-5,0,0
0,2024,dementia,06-17,0,0
0,2024,dementia,18-64,0,0
0,2024,dementia,65+,108,1
0,2024,dementia,total,108,1
0,2024,diabetes,0-5,8,0
0,2024,diabetes,06-17,14,0
0,2024,diabetes,18-64,234,1
0,2024,diabetes,65+,84,1
0,2024,diabetes,total,340,1
0,2024,low birth weight,0-5,0,0
0,2024,low birth weight,06-17,1,0
0,2024,low birth weight,18-64,122,1
0,2024,low birth weight,65+,0,0
0,2024,low birth weight,total,123,1
0,2024,lung cancer,0-5,0,0
0,2024,lung cancer,06-17,0,0
0,2024,lung cancer,18-64,11,0
0,2024,lung cancer,65+,25,0
0,2024,lung cancer,total,36,0
0,2024,total,total,1004,3
0,2025,childhood asthma,0-5,147,1
0,2025,childhood asthma,06-17,108,1
0,2025,childhood asthma,18-64,0,0
0,2025,childhood asthma,65+,0,0
0,2025,childhood asthma,total,255,1
0,2025,adult asthma,0-5,0,0
0,2025,adult asthma,06-17,0,0
0,2025,adult asthma,18-64,124,1
0,2025,adult asthma,65+,15,0
0,2025,adult asthma,total,139,1
0,2025,dementia,0-5,0,0
0,2025,dementia,06-17,0,0
0,2025,dementia,18-64,0,0
0,2025,dementia,65+,109,1
0,2025,dementia,total,109,1
0,2025,diabetes,0-5,8,0
0,2025,diabetes,06-17,14,0
0,2025,diabetes,18-64,235,1
0,2025,diabetes,65+,86,1
0,2025,diabetes,total,343,1
0,2025,low birth weight,0-5,0,0
0,2025,low birth weight,06-17,1,0
0,2025,low birth weight,18-64,121,1
0,2025,low birth weight,65+,0,0
0,2025,low birth weight,total,122,1
0,2025,lung cancer,0-5,0,0
0,2025,lung cancer,06-17,0,0
0,2025,lung cancer,18-64,11,0
0,2025,lung cancer,65+,25,0
0,2025,lung cancer,total,36,0
0,2025,total,total,1004,3
0,2026,childhood asthma,0-5,142,1
0,2026,childhood asthma,06-17,108,1
0,2026,childhood asthma,18-64,0,0
0,2026,childhood asthma,65+,0,0
0,2026,childhood asthma,total,250,1
0,2026,adult asthma,0-5,0,0
0,2026,adult asthma,06-17,0,0
0,2026,adult asthma,18-64,124,1
0,2026,adult asthma,65+,16,0
0,2026,adult asthma,total,140,1
0,2026,dementia,0-5,0,0
0,2026,dementia,06-17,0,0
0,2026,dementia,18-64,0,0
0,2026,dementia,65+,109,1
0,2026,dementia,total,109,1
0,2026,diabetes,0-5,8,0
0,2026,diabetes,06-17,14,0
0,2026,diabetes,18-64,235,1
0,2026,diabetes,65+,87,1
0,2026,diabetes,total,344,1
0,2026,low birth weight,0-5,0,0
0,2026,low birth weight,06-17,1,0
0,2026,low birth weight,18-64,120,1
0,2026,low birth weight,65+,0,0
0,2026,low birth weight,total,121,1
0,2026,lung cancer,0-5,0,0
0,2026,lung cancer,06-17,0,0
0,2026,lung cancer,18-64,12,0
0,2026,lung cancer,65+,26,0
0,2026,lung cancer,total,38,0
0,2026,total,total,1002,3
0,2027,childhood asthma,0-5,138,1
0,2027,childhood asthma,06-17,108,1
0,2027,childhood asthma,18-64,0,0
0,2027,childhood asthma,65+,0,0
0,2027,childhood asthma,total,246,1
0,2027,adult asthma,0-5,0,0
0,2027,adult asthma,06-17,0,0
0,2027,adult asthma,18-64,124,1
0,2027,adult asthma,65+,15,0
0,2027,adult asthma,total,139,1
0,2027,dementia,0-5,0,0
0,2027,dementia,06-17,0,0
0,2027,dementia,18-64,0,0
0,2027,dementia,65+,110,1
0,2027,dementia,total,110,1
0,2027,diabetes,0-5,8,0
0,2027,diabetes,06-17,14,0
0,2027,diabetes,18-64,236,1
0,2027,diabetes,65+,89,1
0,2027,diabetes,total,347,1
0,2027,low birth weight,0-5,0,0
0,2027,low birth weight,06-17,1,0
0,2027,low birth weight,18-64,118,1
0,2027,low birth weight,65+,0,0
0,2027,low birth weight,total,119,1
0,2027,lung cancer,0-5,0,0
0,2027,lung cancer,06-17,0,0
0,2027,lung cancer,18-64,12,0
0,2027,lung cancer,65+,26,0
0,2027,lung cancer,total,38,0
0,2027,total,total,999,3
0,2028,childhood asthma,0-5,131,1
0,2028,childhood asthma,06-17,107,1
0,2028,childhood asthma,18-64,0,0
0,2028,childhood asthma,65+,0,0
0,2028,childhood asthma,total,238,1
0,2028,adult asthma,0-5,0,0
0,2028,adult asthma,06-17,0,0
0,2028,adult asthma,18-64,123,1
0,2028,adult asthma,65+,16,0
0,2028,adult asthma,total,139,1
0,2028,dementia,0-5,0,0
0,2028,dementia,06-17,0,0
0,2028,dementia,18-64,0,0
0,2028,dementia,65+,111,1
0,2028,dementia,total,111,1
0,2028,diabetes,0-5,7,0
0,2028,diabetes,06-17,14,0
0,2028,diabetes,18-64,236,1
0,2028,diabetes,65+,91,1
0,2028,diabetes,total,348,1
0,2028,low birth weight,0-5,0,0
0,2028,low birth weight,06-17,1,0
0,2028,low birth weight,18-64,118,1
0,2028,low birth weight,65+,0,0
0,2028,low birth weight,total,119,1
0,2028,lung cancer,0-5,0,0
0,2028,lung cancer,06-17,0,0
0,2028,lung cancer,18-64,12,0
0,2028,lung cancer,65+,27,0
0,2028,lung cancer,total,39,0
0,2028,total,total,994,3
0,2029,childhood asthma,0-5,124,1
0,2029,childhood asthma,06-17,106,1
0,2029,childhood asthma,18-64,0,0
0,2029,childhood asthma,65+,0,0
0,2029,childhood asthma,total,230,1
0,2029,adult asthma,0-5,0,0
0,2029,adult asthma,06-17,0,0
0,2029,adult asthma,18-64,123,1
0,2029,adult asthma,65+,17,0
0,2029,adult asthma,total,140,1
0,2029,dementia,0-5,0,0
0,2029,dementia,06-17,0,0
0,2029,dementia,18-64,0,0
0,2029,dementia,65+,112,1
0,2029,dementia,total,112,1
0,2029,diabetes,0-5,7,0
0,2029,diabetes,06-17,14,0
0,2029,diabetes,18-64,237,1
0,2029,diabetes,65+,93,1
0,2029,diabetes,total,351,1
0,2029,low birth weight,0-5,0,0
0,2029,low birth weight,06-17,1,0
0,2029,low birth weight,18-64,116,1
0,2029,low birth weight,65+,0,0
0,2029,low birth weight,total,117,1
0,2029,lung cancer,0-5,0,0
0,2029,lung cancer,06-17,0,0
0,2029,lung cancer,18-64,12,0
0,2029,lung cancer,65+,27,0
0,2029,lung cancer,total,39,0
0,2029,total,total,989,3
0,2030,childhood asthma,0-5,116,1
0,2030,childhood asthma,06-17,106,1
0,2030,childhood asthma,18-64,0,0
0,2030,childhood asthma,65+,0,0
0,2030,childhood asthma,total,222,1
0,2030,adult asthma,0-5,0,0
0,2030,adult asthma,06-17,0,0
0,2030,adult asthma,18-64,122,1
0,2030,adult asthma,65+,17,0
0,2030,adult asthma,total,139,1
0,2030,dementia,0-5,0,0
0,2030,dementia,06-17,0,0
0,2030,dementia,18-64,0,0
0,2030,dementia,65+,114,1
0,2030,dementia,total,114,1
0,2030,diabetes,0-5,6,0
0,2030,diabetes,06-17,14,0
0,2030,diabetes,18-64,237,1
0,2030,diabetes,65+,94,1
0,2030,diabetes,total,351,1
0,2030,low birth weight,0-5,0,0
0,2030,low birth weight,06-17,1,0
0,2030,low birth weight,18-64,116,1
0,2030,low birth weight,65+,0,0
0,2030,low birth weight,total,117,1
0,2030,lung cancer,0-5,0,0
0,2030,lung cancer,06-17,0,0
0,2030,lung cancer,18-64,12,0
0,2030,lung cancer,65+,28,0
0,2030,lung cancer,total,40,0
0,2030,total,total,983,3
0,2031,childhood asthma,0-5,108,1
0,2031,childhood asthma,06-17,104,1
0,2031,childhood asthma,18-64,0,0
0,2031,childhood asthma,65+,0,0
0,2031,childhood asthma,total,212,1
0,2031,adult asthma,0-5,0,0
0,2031,adult asthma,06-17,0,0
0,2031,adult asthma,18-64,123,1
0,2031,adult asthma,65+,17,0
0,2031,adult asthma,total,140,1
0,2031,dementia,0-5,0,0
0,2031,dementia,06-17,0,0
0,2031,dementia,18-64,0,0
0,2031,dementia,65+,116,1
0,2031,dementia,total,116,1
0,2031,diabetes,0-5,6,0
0,2031,diabetes,06-17,14,0
0,2031,diabetes,18-64,237,1
0,2031,diabetes,65+,95,1
0,2031,diabetes,total,352,1
0,2031,low birth weight,0-5,0,0
0,2031,low birth weight,06-17,1,0
0,2031,low birth weight,18-64,115,1
0,2031,low birth weight,65+,0,0
0,2031,low birth weight,total,116,1
0,2031,lung cancer,0-5,0,0
0,2031,lung cancer,06-17,0,0
0,2031,lung cancer,18-64,12,0
0,2031,lung cancer,65+,28,0
0,2031,lung cancer,total,40,0
0,2031,total,total,976,3
0,2032,childhood asthma,0-5,100,1
0,2032,childhood asthma,06-17,102,1
0,2032,childhood asthma,18-64,0,0
0,2032,childhood asthma,65+,0,0
0,2032,childhood asthma,total,202,1
0,2032,adult asthma,0-5,0,0
0,2032,adult asthma,06-17,0,0
0,2032,adult asthma,18-64,122,1
0,2032,adult asthma,65+,17,0
0,2032,adult asthma,total,139,1
0,2032,dementia,0-5,0,0
0,2032,dementia,06-17,0,0
0,2032,dementia,18-64,0,0
0,2032,dementia,65+,119,1
0,2032,dementia,total,119,1
0,2032,diabetes,0-5,5,0
0,2032,diabetes,06-17,14,0
0,2032,diabetes,18-64,237,1
0,2032,diabetes,65+,97,1
0,2032,diabetes,total,353,1
0,2032,low birth weight,0-5,0,0
0,2032,low birth weight,06-17,1,0
0,2032,low birth weight,18-64,114,1
0,2032,low birth weight,65+,0,0
0,2032,low birth weight,total,115,1
0,2032,lung cancer,0-5,0,0
0,2032,lung cancer,06-17,0,0
0,2032,lung cancer,18-64,12,0
0,2032,lung cancer,65+,29,0
0,2032,lung cancer,total,41,0
0,2032,total,total,969,3
0,2033,childhood asthma,0-5,94,1
0,2033,childhood asthma,06-17,100,1
0,2033,childhood asthma,18-64,0,0
0,2033,childhood asthma,65+,0,0
0,2033,childhood asthma,total,194,1
0,2033,adult asthma,0-5,0,0
0,2033,adult asthma,06-17,0,0
0,2033,adult asthma,18-64,122,1
0,2033,adult asthma,65+,17,0
0,2033,adult asthma,total,139,1
0,2033,dementia,0-5,0,0
0,2033,dementia,06-17,0,0
0,2033,dementia,18-64,0,0
0,2033,dementia,65+,119,1
0,2033,dementia,total,119,1
0,2033,diabetes,0-5,5,0
0,2033,diabetes,06-17,13,0
0,2033,diabetes,18-64,237,1
0,2033,diabetes,65+,98,1
0,2033,diabetes,total,353,1
0,2033,low birth weight,0-5,0,0
0,2033,low birth weight,06-17,1,0
0,2033,low birth weight,18-64,114,1
0,2033,low birth weight,65+,0,0
0,2033,low birth weight,total,115,1
0,2033,lung cancer,0-5,0,0
0,2033,lung cancer,06-17,0,0
0,2033,lung cancer,18-64,12,0
0,2033,lung cancer,65+,29,0
0,2033,lung cancer,total,41,0
0,2033,total,total,961,3
0,2034,childhood asthma,0-5,89,1
0,2034,childhood asthma,06-17,97,1
0,2034,childhood asthma,18-64,0,0
0,2034,childhood asthma,65+,0,0
0,2034,childhood asthma,total,186,1
0,2034,adult asthma,0-5,0,0
0,2034,adult asthma,06-17,0,0
0,2034,adult asthma,18-64,121,1
0,2034,adult asthma,65+,18,0
0,2034,adult asthma,total,139,1
0,2034,dementia,0-5,0,0
0,2034,dementia,06-17,0,0
0,2034,dementia,18-64,0,0
0,2034,dementia,65+,122,1
0,2034,dementia,total,122,1
0,2034,diabetes,0-5,5,0
0,2034,diabetes,06-17,13,0
0,2034,diabetes,18-64,236,1
0,2034,diabetes,65+,100,1
0,2034,diabetes,total,354,1
0,2034,low birth weight,0-5,0,0
0,2034,low birth weight,06-17,1,0
0,2034,low birth weight,18-64,114,1
0,2034,low birth weight,65+,0,0
0,2034,low birth weight,total,115,1
0,2034,lung cancer,0-5,0,0
0,2034,lung cancer,06-17,0,0
0,2034,lung cancer,18-64,12,0
0,2034,lung cancer,65+,30,0
0,2034,lung cancer,total,42,0
0,2034,total,total,958,3
0,2035,childhood asthma,0-5,86,1
0,2035,childhood asthma,06-17,92,1
0,2035,childhood asthma,18-64,0,0
0,2035,childhood asthma,65+,0,0
0,2035,childhood asthma,total,178,1
0,2035,adult asthma,0-5,0,0
0,2035,adult asthma,06-17,0,0
0,2035,adult asthma,18-64,121,1
0,2035,adult asthma,65+,18,0
0,2035,adult asthma,total,139,1
0,2035,dementia,0-5,0,0
0,2035,dementia,06-17,0,0
0,2035,dementia,18-64,0,0
0,2035,dementia,65+,123,1
0,2035,dementia,total,123,1
0,2035,diabetes,0-5,5,0
0,2035,diabetes,06-17,13,0
0,2035,diabetes,18-64,237,1
0,2035,diabetes,65+,101,1
0,2035,diabetes,total,356,1
0,2035,low birth weight,0-5,0,0
0,2035,low birth weight,06-17,1,0
0,2035,low birth weight,18-64,113,1
0,2035,low birth weight,65+,0,0
0,2035,low birth weight,total,114,1
0,2035,lung cancer,0-5,0,0
0,2035,lung cancer,06-17,0,0
0,2035,lung cancer,18-64,12,0
0,2035,lung cancer,65+,30,0
0,2035,lung cancer,total,42,0
0,2035,total,total,952,3
0,2036,childhood asthma,0-5,84,1
0,2036,childhood asthma,06-17,88,1
0,2036,childhood asthma,18-64,0,0
0,2036,childhood asthma,65+,0,0
0,2036,childhood asthma,total,172,1
0,2036,adult asthma,0-5,0,0
0,2036,adult asthma,06-17,0,0
0,2036,adult asthma,18-64,121,1
0,2036,adult asthma,65+,18,0
0,2036,adult asthma,total,139,1
0,2036,dementia,0-5,0,0
0,2036,dementia,06-17,0,0
0,2036,dementia,18-64,0,0
0,2036,dementia,65+,125,1
0,2036,dementia,total,125,1
0,2036,diabetes,0-5,5,0
0,2036,diabetes,06-17,12,0
0,2036,diabetes,18-64,239,1
0,2036,diabetes,65+,103,1
0,2036,diabetes,total,359,1
0,2036,low birth weight,0-5,0,0
0,2036,low birth weight,06-17,1,0
0,2036,low birth weight,18-64,114,1
0,2036,low birth weight,65+,0,0
0,2036,low birth weight,total,115,1
0,2036,lung cancer,0-5,0,0
0,2036,lung cancer,06-17,0,0
0,2036,lung cancer,18-64,12,0
0,2036,lung cancer,65+,30,0
0,2036,lung cancer,total,42,0
0,2036,total,total,952,3
0,2037,childhood asthma,0-5,83,1
0,2037,childhood asthma,06-17,84,1
0,2037,childhood asthma,18-64,0,0
0,2037,childhood asthma,65+,0,0
0,2037,childhood asthma,total,167,1
0,2037,adult asthma,0-5,0,0
0,2037,adult asthma,06-17,0,0
0,2037,adult asthma,18-64,121,1
0,2037,adult asthma,65+,18,0
0,2037,adult asthma,total,139,1
0,2037,dementia,0-5,0,0
0,2037,dementia,06-17,0,0
0,2037,dementia,18-64,0,0
0,2037,dementia,65+,125,1
0,2037,dementia,total,125,1
0,2037,diabetes,0-5,5,0
0,2037,diabetes,06-17,12,0
0,2037,diabetes,18-64,238,1
0,2037,diabetes,65+,104,1
0,2037,diabetes,total,359,1
0,2037,low birth weight,0-5,0,0
0,2037,low birth weight,06-17,1,0
0,2037,low birth weight,18-64,113,1
0,2037,low birth weight,65+,0,0
0,2037,low birth weight,total,114,1
0,2037,lung cancer,0-5,0,0
0,2037,lung cancer,06-17,0,0
0,2037,lung cancer,18-64,12,0
0,2037,lung cancer,65+,31,0
0,2037,lung cancer,total,43,0
0,2037,total,total,947,3
0,2038,childhood asthma,0-5,82,1
0,2038,childhood asthma,06-17,78,1
0,2038,childhood asthma,18-64,0,0
0,2038,childhood asthma,65+,0,0
0,2038,childhood asthma,total,160,1
0,2038,adult asthma,0-5,0,0
0,2038,adult asthma,06-17,0,0
0,2038,adult asthma,18-64,121,1
0,2038,adult asthma,65+,18,0
0,2038,adult asthma,total,139,1
0,2038,dementia,0-5,0,0
0,2038,dementia,06-17,0,0
0,2038,dementia,18-64,0,0
0,2038,dementia,65+,128,1
0,2038,dementia,total,128,1
0,2038,diabetes,0-5,5,0
0,2038,diabetes,06-17,12,0
0,2038,diabetes,18-64,239,1
0,2038,diabetes,65+,105,1
0,2038,diabetes,total,361,1
0,2038,low birth weight,0-5,0,0
0,2038,low birth weight,06-17,1,0
0,2038,low birth weight,18-64,113,1
0,2038,low birth weight,65+,0,0
0,2038,low birth weight,total,114,1
0,2038,lung cancer,0-5,0,0
0,2038,lung cancer,06-17,0,0
0,2038,lung cancer,18-64,12,0
0,2038,lung cancer,65+,31,0
0,2038,lung cancer,total,43,0
0,2038,total,total,945,3
0,2039,childhood asthma,0-5,82,1
0,2039,childhood asthma,06-17,74,1
0,2039,childhood asthma,18-64,0,0
0,2039,childhood asthma,65+,0,0
0,2039,childhood asthma,total,156,1
0,2039,adult asthma,0-5,0,0
0,2039,adult asthma,06-17,0,0
0,2039,adult asthma,18-64,120,1
0,2039,adult asthma,65+,19,0
0,2039,adult asthma,total,139,1
0,2039,dementia,0-5,0,0
0,2039,dementia,06-17,0,0
0,2039,dementia,18-64,0,0
0,2039,dementia,65+,129,1
0,2039,dementia,total,129,1
0,2039,diabetes,0-5,5,0
0,2039,diabetes,06-17,11,0
0,2039,diabetes,18-64,240,1
0,2039,diabetes,65+,105,1
0,2039,diabetes,total,361,1
0,2039,low birth weight,0-5,0,0
0,2039,low birth weight,06-17,1,0
0,2039,low birth weight,18-64,113,1
0,2039,low birth weight,65+,0,0
0,2039,low birth weight,total,114,1
0,2039,lung cancer,0-5,0,0
0,2039,lung cancer,06-17,0,0
0,2039,lung cancer,18-64,12,0
0,2039,lung cancer,65+,31,0
0,2039,lung cancer,total,43,0
0,2039,total,total,942,3
0,2040,childhood asthma,0-5,82,1
0,2040,childhood asthma,06-17,70,1
0,2040,childhood asthma,18-64,0,0
0,2040,childhood asthma,65+,0,0
0,2040,childhood asthma,total,152,1
0,2040,adult asthma,0-5,0,0
0,2040,adult asthma,06-17,0,0
0,2040,adult asthma,18-64,121,1
0,2040,adult asthma,65+,19,0
0,2040,adult asthma,total,140,1
0,2040,dementia,0-5,0,0
0,2040,dementia,06-17,0,0
0,2040,dementia,18-64,0,0
0,2040,dementia,65+,129,1
0,2040,dementia,total,129,1
0,2040,diabetes,0-5,5,0
0,2040,diabetes,06-17,11,0
0,2040,diabetes,18-64,239,1
0,2040,diabetes,65+,107,1
0,2040,diabetes,total,362,1
0,2040,low birth weight,0-5,0,0
0,2040,low birth weight,06-17,1,0
0,2040,low birth weight,18-64,113,1
0,2040,low birth weight,65+,0,0
0,2040,low birth weight,total,114,1
0,2040,lung cancer,0-5,0,0
0,2040,lung cancer,06-17,0,0
0,2040,lung cancer,18-64,12,0
0,2040,lung cancer,65+,31,0
0,2040,lung cancer,total,43,0
0,2040,total,total,940,3
0,2041,childhood asthma,0-5,82,1
0,2041,childhood asthma,06-17,67,1
