Scenario,Year,Disease,AgeGroup,Incidence,95% CL
0,2017,diabetes,65+,68,1
0,2017,diabetes,total,330,1
0,2017,low birth weight,0-5,0,0
0,2017,low birth weight,06-17,1,0
0,2017,low birth weight,18-64,147,1
0,2017,low birth weight,65+,0,0
0,2017,low birth weight,total,148,1
0,2017,coronary heart disease,0-5,0,0
0,2017,coronary heart disease,06-17,0,0
0,2017,coronary heart disease,18-64,41,1
0,2017,coronary heart disease,65+,49,1
0,2017,coronary heart disease,total,90,1
0,2017,lung cancer,0-5,0,0
0,2017,lung cancer,06-17,0,0
0,2017,lung cancer,18-64,9,0
0,2017,lung cancer,65+,21,0
0,2017,lung cancer,total,30,0
0,2017,stroke,0-5,1,0
0,2017,stroke,06-17,2,0
0,2017,stroke,18-64,20,0
0,2017,stroke,65+,38,0
0,2017,stroke,total,61,0
0,2017,total,total,1116,3
0,2018,childhood asthma,0-5,147,1
0,2018,childhood asthma,06-17,245,1
0,2018,childhood asthma,18-64,0,0
0,2018,childhood asthma,65+,0,0
0,2018,childhood asthma,total,392,1
0,2018,chronic obstructive pulmonary disease,0-5,0,0
0,2018,chronic obstructive pulmonary disease,06-17,0,0
0,2018,chronic obstructive pulmonary disease,18-64,45,1
0,2018,chronic obstructive pulmonary disease,65+,18,0
0,2018,chronic obstructive pulmonary disease,total,63,1
0,2018,diabetes,0-5,11,0
0,2018,diabetes,06-17,19,0
0,2018,diabetes,18-64,231,1
0,2018,diabetes,65+,67,1
0,2018,diabetes,total,328,1
0,2018,low birth weight,0-5,0,0
0,2018,low birth weight,06-17,1,0
0,2018,low birth weight,18-64,143,1
0,2018,low birth weight,65+,0,0
0,2018,low birth weight,total,144,1
0,2018,coronary heart disease,0-5,0,0
0,2018,coronary heart disease,06-17,0,0
0,2018,coronary heart disease,18-64,41,1
0,2018,coronary heart disease,65+,48,1
0,2018,coronary heart disease,total,89,1
0,2018,lung cancer,0-5,0,0
0,2018,lung cancer,06-17,0,0
0,2018,lung cancer,18-64,9,0
0,2018,lung cancer,65+,21,0
0,2018,lung cancer,total,30,0
0,2018,stroke,0-5,1,0
0,2018,stroke,06-17,2,0
0,2018,stroke,18-64,20,0
0,2018,stroke,65+,37,0
0,2018,stroke,total,60,0
0,2018,total,total,1106,3
0,2019,childhood asthma,0-5,147,1
0,2019,childhood asthma,06-17,242,1
0,2019,childhood asthma,18-64,0,0
0,2019,childhood asthma,65+,0,0
0,2019,childhood asthma,total,389,1
0,2019,chronic obstructive pulmonary disease,0-5,0,0
0,2019,chronic obstructive pulmonary disease,06-17,0,0
0,2019,chronic obstructive pulmonary disease,18-64,45,1
0,2019,chronic obstructive pulmonary disease,65+,18,0
0,2019,chronic obstructive pulmonary disease,total,63,1
0,2019,diabetes,0-5,10,0
0,2019,diabetes,06-17,19,0
0,2019,diabetes,18-64,234,1
0,2019,diabetes,65+,67,1
0,2019,diabetes,total,330,1
0,2019,low birth weight,0-5,0,0
0,2019,low birth weight,06-17,1,0
0,2019,low birth weight,18-64,140,1
0,2019,low birth weight,65+,0,0
0,2019,low birth weight,total,141,1
0,2019,coronary heart disease,0-5,0,0
0,2019,coronary heart disease,06-17,0,0
0,2019,coronary heart disease,18-64,42,1
0,2019,coronary heart disease,65+,47,1
0,2019,coronary heart disease,total,89,1
0,2019,lung cancer,0-5,0,0
0,2019,lung cancer,06-17,0,0
0,2019,lung cancer,18-64,10,0
0,2019,lung cancer,65+,21,0
0,2019,lung cancer,total,31,0
0,2019,stroke,0-5,1,0
0,2019,stroke,06-17,2,0
0,2019,stroke,18-64,20,0
0,2019,stroke,65+,38,0
0,2019,stroke,total,61,0
0,2019,total,total,1104,3
0,2020,childhood asthma,0-5,146,1
0,2020,childhood asthma,06-17,241,1
0,2020,childhood asthma,18-64,0,0
0,2020,childhood asthma,65+,0,0
0,2020,childhood asthma,total,387,1
0,2020,chronic obstructive pulmonary disease,0-5,0,0
0,2020,chronic obstructive pulmonary disease,06-17,0,0
0,2020,chronic obstructive pulmonary disease,18-64,46,1
0,2020,chronic obstructive pulmonary disease,65+,18,0
0,2020,chronic obstructive pulmonary disease,total,64,1
0,2020,diabetes,0-5,10,0
0,2020,diabetes,06-17,18,0
0,2020,diabetes,18-64,232,1
0,2020,diabetes,65+,68,1
0,2020,diabetes,total,328,1
0,2020,low birth weight,0-5,0,0
0,2020,low birth weight,06-17,1,0
0,2020,low birth weight,18-64,136,1
0,2020,low birth weight,65+,0,0
0,2020,low birth weight,total,137,1
0,2020,coronary heart disease,0-5,0,0
0,2020,coronary heart disease,06-17,0,0
0,2020,coronary heart disease,18-64,41,0
0,2020,coronary heart disease,65+,47,1
0,2020,coronary heart disease,total,88,1
0,2020,lung cancer,0-5,0,0
0,2020,lung cancer,06-17,0,0
0,2020,lung cancer,18-64,9,0
0,2020,lung cancer,65+,21,0
0,2020,lung cancer,total,30,0
0,2020,stroke,0-5,1,0
0,2020,stroke,06-17,2,0
0,2020,stroke,18-64,20,0
0,2020,stroke,65+,37,0
0,2020,stroke,total,60,0
0,2020,total,total,1094,3
0,2021,childhood asthma,0-5,147,1
0,2021,childhood asthma,06-17,236,1
0,2021,childhood asthma,18-64,0,0
0,2021,childhood asthma,65+,0,0
0,2021,childhood asthma,total,383,1
0,2021,chronic obstructive pulmonary disease,0-5,0,0
0,2021,chronic obstructive pulmonary disease,06-17,0,0
0,2021,chronic obstructive pulmonary disease,18-64,47,1
0,2021,chronic obstructive pulmonary disease,65+,18,0
0,2021,chronic obstructive pulmonary disease,total,65,1
0,2021,diabetes,0-5,11,0
0,2021,diabetes,06-17,18,0
0,2021,diabetes,18-64,235,1
0,2021,diabetes,65+,68,1
0,2021,diabetes,total,332,1
0,2021,low birth weight,0-5,0,0
0,2021,low birth weight,06-17,1,0
0,2021,low birth weight,18-64,135,1
0,2021,low birth weight,65+,0,0
0,2021,low birth weight,total,136,1
0,2021,coronary heart disease,0-5,0,0
0,2021,coronary heart disease,06-17,0,0
0,2021,coronary heart disease,18-64,42,0
0,2021,coronary heart disease,65+,48,1
0,2021,coronary heart disease,total,90,1
0,2021,lung cancer,0-5,0,0
0,2021,lung cancer,06-17,0,0
0,2021,lung cancer,18-64,9,0
0,2021,lung cancer,65+,21,0
0,2021,lung cancer,total,30,0
0,2021,stroke,0-5,1,0
0,2021,stroke,06-17,2,0
0,2021,stroke,18-64,21,0
0,2021,stroke,65+,37,0
0,2021,stroke,total,61,0
0,2021,total,total,1097,3
0,2022,childhood asthma,0-5,146,1
0,2022,childhood asthma,06-17,232,1
0,2022,childhood asthma,18-64,0,0
0,2022,childhood asthma,65+,0,0
0,2022,childhood asthma,total,378,1
0,2022,chronic obstructive pulmonary disease,0-5,0,0
0,2022,chronic obstructive pulmonary disease,06-17,0,0
0,2022,chronic obstructive pulmonary disease,18-64,48,1
0,2022,chronic obstructive pulmonary disease,65+,19,0
0,2022,chronic obstructive pulmonary disease,total,67,1
0,2022,diabetes,0-5,10,0
0,2022,diabetes,06-17,18,0
0,2022,diabetes,18-64,235,1
0,2022,diabetes,65+,68,1
0,2022,diabetes,total,331,1
0,2022,low birth weight,0-5,0,0
0,2022,low birth weight,06-17,1,0
0,2022,low birth weight,18-64,132,1
0,2022,low birth weight,65+,0,0
0,2022,low birth weight,total,133,1
0,2022,coronary heart disease,0-5,0,0
0,2022,coronary heart disease,06-17,0,0
0,2022,coronary heart disease,18-64,43,0
0,2022,coronary heart disease,65+,47,1
0,2022,coronary heart disease,total,90,1
0,2022,lung cancer,0-5,0,0
0,2022,lung cancer,06-17,0,0
0,2022,lung cancer,18-64,10,0
0,2022,lung cancer,65+,21,0
0,2022,lung cancer,total,31,0
0,2022,stroke,0-5,1,0
0,2022,stroke,06-17,2,0
0,2022,stroke,18-64,21,0
0,2022,stroke,65+,37,0
0,2022,stroke,total,61,0
0,2022,total,total,1091,3
0,2023,childhood asthma,0-5,142,1
0,2023,childhood asthma,06-17,233,1
0,2023,childhood asthma,18-64,0,0
0,2023,childhood asthma,65+,0,0
0,2023,childhood asthma,total,375,1
0,2023,chronic obstructive pulmonary disease,0-5,0,0
0,2023,chronic obstructive pulmonary disease,06-17,0,0
0,2023,chronic obstructive pulmonary disease,18-64,48,1
0,2023,chronic obstructive pulmonary disease,65+,19,0
0,2023,chronic obstructive pulmonary disease,total,67,1
0,2023,diabetes,0-5,10,0
0,2023,diabetes,06-17,18,0
0,2023,diabetes,18-64,236,1
0,2023,diabetes,65+,69,1
0,2023,diabetes,total,333,1
0,2023,low birth weight,0-5,0,0
0,2023,low birth weight,06-17,1,0
0,2023,low birth weight,18-64,130,1
0,2023,low birth weight,65+,0,0
0,2023,low birth weight,total,131,1
0,2023,coronary heart disease,0-5,0,0
0,2023,coronary heart disease,06-17,0,0
0,2023,coronary heart disease,18-64,43,0
0,2023,coronary heart disease,65+,48,1
0,2023,coronary heart disease,total,91,1
0,2023,lung cancer,0-5,0,0
0,2023,lung cancer,06-17,0,0
0,2023,lung cancer,18-64,10,0
0,2023,lung cancer,65+,21,0
0,2023,lung cancer,total,31,0
0,2023,stroke,0-5,1,0
0,2023,stroke,06-17,2,0
0,2023,stroke,18-64,21,0
0,2023,stroke,65+,38,0
0,2023,stroke,total,62,0
0,2023,total,total,1090,3
0,2024,childhood asthma,0-5,138,1
0,2024,childhood asthma,06-17,233,1
0,2024,childhood asthma,18-64,0,0
0,2024,childhood asthma,65+,0,0
0,2024,childhood asthma,total,371,1
0,2024,chronic obstructive pulmonary disease,0-5,0,0
0,2024,chronic obstructive pulmonary disease,06-17,0,0
0,2024,chronic obstructive pulmonary disease,18-64,48,1
0,2024,chronic obstructive pulmonary disease,65+,19,0
0,2024,chronic obstructive pulmonary disease,total,67,1
0,2024,diabetes,0-5,10,0
0,2024,diabetes,06-17,18,0
0,2024,diabetes,18-64,237,1
0,2024,diabetes,65+,69,1
0,2024,diabetes,total,334,1
0,2024,low birth weight,0-5,0,0
0,2024,low birth weight,06-17,1,0
0,2024,low birth weight,18-64,128,1
0,2024,low birth weight,65+,0,0
0,2024,low birth weight,total,129,1
0,2024,coronary heart disease,0-5,0,0
0,2024,coronary heart disease,06-17,0,0
0,2024,coronary heart disease,18-64,43,0
0,2024,coronary heart disease,65+,48,1
0,2024,coronary heart disease,total,91,1
0,2024,lung cancer,0-5,0,0
0,2024,lung cancer,06-17,0,0
0,2024,lung cancer,18-64,10,0
0,2024,lung cancer,65+,22,0
0,2024,lung cancer,total,32,0
0,2024,stroke,0-5,1,0
0,2024,stroke,06-17,2,0
0,2024,stroke,18-64,21,0
0,2024,stroke,65+,37,0
0,2024,stroke,total,61,0
0,2024,total,total,1085,3
0,2025,childhood asthma,0-5,133,1
0,2025,childhood asthma,06-17,233,1
0,2025,childhood asthma,18-64,0,0
0,2025,childhood asthma,65+,0,0
0,2025,childhood asthma,total,366,1
0,2025,chronic obstructive pulmonary disease,0-5,0,0
0,2025,chronic obstructive pulmonary disease,06-17,0,0
0,2025,chronic obstructive pulmonary disease,18-64,50,1
0,2025,chronic obstructive pulmonary disease,65+,19,0
0,2025,chronic obstructive pulmonary disease,total,69,1
0,2025,diabetes,0-5,9,0
0,2025,diabetes,06-17,18,0
0,2025,diabetes,18-64,238,1
0,2025,diabetes,65+,71,1
0,2025,diabetes,total,336,1
0,2025,low birth weight,0-5,0,0
0,2025,low birth weight,06-17,1,0
0,2025,low birth weight,18-64,126,1
0,2025,low birth weight,65+,0,0
0,2025,low birth weight,total,127,1
0,2025,coronary heart disease,0-5,0,0
0,2025,coronary heart disease,06-17,0,0
0,2025,coronary heart disease,18-64,43,0
0,2025,coronary heart disease,65+,49,1
0,2025,coronary heart disease,total,92,1
0,2025,lung cancer,0-5,0,0
0,2025,lung cancer,06-17,0,0
0,2025,lung cancer,18-64,10,0
0,2025,lung cancer,65+,22,0
0,2025,lung cancer,total,32,0
0,2025,stroke,0-5,1,0
0,2025,stroke,06-17,2,0
0,2025,stroke,18-64,22,0
0,2025,stroke,65+,39,0
0,2025,stroke,total,64,0
0,2025,total,total,1086,3
0,2026,childhood asthma,0-5,128,1
0,2026,childhood asthma,06-17,233,1
0,2026,childhood asthma,18-64,0,0
0,2026,childhood asthma,65+,0,0
0,2026,childhood asthma,total,361,1
0,2026,chronic obstructive pulmonary disease,0-5,0,0
0,2026,chronic obstructive pulmonary disease,06-17,0,0
0,2026,chronic obstructive pulmonary disease,18-64,50,1
0,2026,chronic obstructive pulmonary disease,65+,20,0
0,2026,chronic obstructive pulmonary disease,total,70,1
0,2026,diabetes,0-5,9,0
0,2026,diabetes,06-17,18,0
0,2026,diabetes,18-64,240,1
0,2026,diabetes,65+,72,1
0,2026,diabetes,total,339,1
0,2026,low birth weight,0-5,0,0
0,2026,low birth weight,06-17,1,0
0,2026,low birth weight,18-64,125,1
0,2026,low birth weight,65+,0,0
0,2026,low birth weight,total,126,1
0,2026,coronary heart disease,0-5,0,0
0,2026,coronary heart disease,06-17,0,0
0,2026,coronary heart disease,18-64,44,0
0,2026,coronary heart disease,65+,49,1
0,2026,coronary heart disease,total,93,1
0,2026,lung cancer,0-5,0,0
0,2026,lung cancer,06-17,0,0
0,2026,lung cancer,18-64,10,0
0,2026,lung cancer,65+,22,0
0,2026,lung cancer,total,32,0
0,2026,stroke,0-5,1,0
0,2026,stroke,06-17,2,0
0,2026,stroke,18-64,22,0
0,2026,stroke,65+,39,0
0,2026,stroke,total,64,0
0,2026,total,total,1085,3
0,2027,childhood asthma,0-5,119,1
0,2027,childhood asthma,06-17,232,1
0,2027,childhood asthma,18-64,0,0
0,2027,childhood asthma,65+,0,0
0,2027,childhood asthma,total,351,1
0,2027,chronic obstructive pulmonary disease,0-5,0,0
0,2027,chronic obstructive pulmonary disease,06-17,0,0
0,2027,chronic obstructive pulmonary disease,18-64,50,1
0,2027,chronic obstructive pulmonary disease,65+,20,0
0,2027,chronic obstructive pulmonary disease,total,70,1
0,2027,diabetes,0-5,8,0
0,2027,diabetes,06-17,17,0
0,2027,diabetes,18-64,241,1
0,2027,diabetes,65+,72,1
0,2027,diabetes,total,338,1
0,2027,low birth weight,0-5,0,0
0,2027,low birth weight,06-17,1,0
0,2027,low birth weight,18-64,123,1
0,2027,low birth weight,65+,0,0
0,2027,low birth weight,total,124,1
0,2027,coronary heart disease,0-5,0,0
0,2027,coronary heart disease,06-17,0,0
0,2027,coronary heart disease,18-64,44,0
0,2027,coronary heart disease,65+,50,1
0,2027,coronary heart disease,total,94,1
0,2027,lung cancer,0-5,0,0
0,2027,lung cancer,06-17,0,0
0,2027,lung cancer,18-64,10,0
0,2027,lung cancer,65+,22,0
0,2027,lung cancer,total,32,0
0,2027,stroke,0-5,1,0
0,2027,stroke,06-17,2,0
0,2027,stroke,18-64,22,0
0,2027,stroke,65+,39,0
0,2027,stroke,total,64,0
0,2027,total,total,1073,3
0,2028,childhood asthma,0-5,111,1
0,2028,childhood asthma,06-17,230,1
0,2028,childhood asthma,18-64,0,0
0,2028,childhood asthma,65+,0,0
0,2028,childhood asthma,total,341,1
0,2028,chronic obstructive pulmonary disease,0-5,0,0
0,2028,chronic obstructive pulmonary disease,06-17,0,0
0,2028,chronic obstructive pulmonary disease,18-64,50,1
0,2028,chronic obstructive pulmonary disease,65+,20,0
0,2028,chronic obstructive pulmonary disease,total,70,1
0,2028,diabetes,0-5,8,0
0,2028,diabetes,06-17,18,0
0,2028,diabetes,18-64,241,1
0,2028,diabetes,65+,74,1
0,2028,diabetes,total,341,1
0,2028,low birth weight,0-5,0,0
0,2028,low birth weight,06-17,1,0
0,2028,low birth weight,18-64,121,1
0,2028,low birth weight,65+,0,0
0,2028,low birth weight,total,122,1
0,2028,coronary heart disease,0-5,0,0
0,2028,coronary heart disease,06-17,0,0
0,2028,coronary heart disease,18-64,44,0
0,2028,coronary heart disease,65+,50,1
0,2028,coronary heart disease,total,94,1
0,2028,lung cancer,0-5,0,0
0,2028,lung cancer,06-17,0,0
0,2028,lung cancer,18-64,11,0
0,2028,lung cancer,65+,23,0
0,2028,lung cancer,total,34,0
0,2028,stroke,0-5,1,0
0,2028,stroke,06-17,2,0
0,2028,stroke,18-64,22,0
0,2028,stroke,65+,40,0
0,2028,stroke,total,65,0
0,2028,total,total,1067,3
0,2029,childhood asthma,0-5,103,1
0,2029,childhood asthma,06-17,228,1
0,2029,childhood asthma,18-64,0,0
0,2029,childhood asthma,65+,0,0
0,2029,childhood asthma,total,331,1
0,2029,chronic obstructive pulmonary disease,0-5,0,0
0,2029,chronic obstructive pulmonary disease,06-17,0,0
0,2029,chronic obstructive pulmonary disease,18-64,51,1
0,2029,chronic obstructive pulmonary disease,65+,21,0
0,2029,chronic obstructive pulmonary disease,total,72,1
0,2029,diabetes,0-5,7,0
0,2029,diabetes,06-17,17,0
0,2029,diabetes,18-64,242,1
0,2029,diabetes,65+,75,1
0,2029,diabetes,total,341,1
0,2029,low birth weight,0-5,0,0
0,2029,low birth weight,06-17,1,0
0,2029,low birth weight,18-64,120,1
0,2029,low birth weight,65+,0,0
0,2029,low birth weight,total,121,1
0,2029,coronary heart disease,0-5,0,0
0,2029,coronary heart disease,06-17,0,0
0,2029,coronary heart disease,18-64,45,0
0,2029,coronary heart disease,65+,50,1
0,2029,coronary heart disease,total,95,1
0,2029,lung cancer,0-5,0,0
0,2029,lung cancer,06-17,0,0
0,2029,lung cancer,18-64,11,0
0,2029,lung cancer,65+,23,0
0,2029,lung cancer,total,34,0
0,2029,stroke,0-5,1,0
0,2029,stroke,06-17,2,0
0,2029,stroke,18-64,22,0
0,2029,stroke,65+,40,0
0,2029,stroke,total,65,0
0,2029,total,total,1059,3
0,2030,childhood asthma,0-5,94,1
0,2030,childhood asthma,06-17,225,1
0,2030,childhood asthma,18-64,0,0
0,2030,childhood asthma,65+,0,0
0,2030,childhood asthma,total,319,1
0,2030,chronic obstructive pulmonary disease,0-5,0,0
0,2030,chronic obstructive pulmonary disease,06-17,0,0
0,2030,chronic obstructive pulmonary disease,18-64,51,1
0,2030,chronic obstructive pulmonary disease,65+,21,0
0,2030,chronic obstructive pulmonary disease,total,72,1
0,2030,diabetes,0-5,7,0
0,2030,diabetes,06-17,17,0
0,2030,diabetes,18-64,244,1
0,2030,diabetes,65+,76,1
0,2030,diabetes,total,344,1
0,2030,low birth weight,0-5,0,0
0,2030,low birth weight,06-17,1,0
0,2030,low birth weight,18-64,120,1
0,2030,low birth weight,65+,0,0
0,2030,low birth weight,total,121,1
0,2030,coronary heart disease,0-5,0,0
0,2030,coronary heart disease,06-17,0,0
0,2030,coronary heart disease,18-64,44,0
0,2030,coronary heart disease,65+,51,1
0,2030,coronary heart disease,total,95,1
0,2030,lung cancer,0-5,0,0
0,2030,lung cancer,06-17,0,0
0,2030,lung cancer,18-64,11,0
0,2030,lung cancer,65+,23,0
0,2030,lung cancer,total,34,0
0,2030,stroke,0-5,1,0
0,2030,stroke,06-17,2,0
0,2030,stroke,18-64,23,0
0,2030,stroke,65+,41,0
0,2030,stroke,total,67,0
0,2030,total,total,1052,3
0,2031,childhood asthma,0-5,86,1
0,2031,childhood asthma,06-17,220,1
0,2031,childhood asthma,18-64,0,0
0,2031,childhood asthma,65+,0,0
0,2031,childhood asthma,total,306,1
0,2031,chronic obstructive pulmonary disease,0-5,0,0
0,2031,chronic obstructive pulmonary disease,06-17,0,0
0,2031,chronic obstructive pulmonary disease,18-64,51,1
0,2031,chronic obstructive pulmonary disease,65+,21,0
0,2031,chronic obstructive pulmonary disease,total,72,1
0,2031,diabetes,0-5,6,0
0,2031,diabetes,06-17,17,0
0,2031,diabetes,18-64,244,1
0,2031,diabetes,65+,77,1
0,2031,diabetes,total,344,1
0,2031,low birth weight,0-5,0,0
0,2031,low birth weight,06-17,1,0
0,2031,low birth weight,18-64,119,1
0,2031,low birth weight,65+,0,0
0,2031,low birth weight,total,120,1
0,2031,coronary heart disease,0-5,0,0
0,2031,coronary heart disease,06-17,0,0
0,2031,coronary heart disease,18-64,45,0
0,2031,coronary heart disease,65+,52,1
0,2031,coronary heart disease,total,97,1
0,2031,lung cancer,0-5,0,0
0,2031,lung cancer,06-17,0,0
0,2031,lung cancer,18-64,11,0
0,2031,lung cancer,65+,23,0
0,2031,lung cancer,total,34,0
0,2031,stroke,0-5,1,0
0,2031,stroke,06-17,2,0
0,2031,stroke,18-64,23,0
0,2031,stroke,65+,41,0
0,2031,stroke,total,67,0
0,2031,total,total,1040,3
0,2032,childhood asthma,0-5,79,1
0,2032,childhood asthma,06-17,214,1
0,2032,childhood asthma,18-64,0,0
0,2032,childhood asthma,65+,0,0
0,2032,childhood asthma,total,293,1
0,2032,chronic obstructive pulmonary disease,0-5,0,0
0,2032,chronic obstructive pulmonary disease,06-17,0,0
0,2032,chronic obstructive pulmonary disease,18-64,52,1
0,2032,chronic obstructive pulmonary disease,65+,22,0
0,2032,chronic obstructive pulmonary disease,total,74,1
0,2032,diabetes,0-5,6,0
0,2032,diabetes,06-17,17,0
0,2032,diabetes,18-64,245,1
0,2032,diabetes,65+,79,1
0,2032,diabetes,total,347,1
0,2032,low birth weight,0-5,0,0
0,2032,low birth weight,06-17,1,0
0,2032,low birth weight,18-64,118,1
0,2032,low birth weight,65+,0,0
0,2032,low birth weight,total,119,1
0,2032,coronary heart disease,0-5,0,0
0,2032,coronary heart disease,06-17,0,0
0,2032,coronary heart disease,18-64,44,0
0,2032,coronary heart disease,65+,53,1
0,2032,coronary heart disease,total,97,1
0,2032,lung cancer,0-5,0,0
0,2032,lung cancer,06-17,0,0
0,2032,lung cancer,18-64,11,0
0,2032,lung cancer,65+,24,0
0,2032,lung cancer,total,35,0
0,2032,stroke,0-5,1,0
0,2032,stroke,06-17,2,0
0,2032,stroke,18-64,23,0
0,2032,stroke,65+,42,0
0,2032,stroke,total,68,0
0,2032,total,total,1033,3
0,2033,childhood asthma,0-5,73,1
0,2033,childhood asthma,06-17,205,1
0,2033,childhood asthma,18-64,0,0
0,2033,childhood asthma,65+,0,0
0,2033,childhood asthma,total,278,1
0,2033,chronic obstructive pulmonary disease,0-5,0,0
0,2033,chronic obstructive pulmonary disease,06-17,0,0
0,2033,chronic obstructive pulmonary disease,18-64,52,1
0,2033,chronic obstructive pulmonary disease,65+,23,0
0,2033,chronic obstructive pulmonary disease,total,75,1
0,2033,diabetes,0-5,5,0
0,2033,diabetes,06-17,16,0
0,2033,diabetes,18-64,244,1
0,2033,diabetes,65+,80,1
0,2033,diabetes,total,345,1
0,2033,low birth weight,0-5,0,0
0,2033,low birth weight,06-17,1,0
0,2033,low birth weight,18-64,118,1
0,2033,low birth weight,65+,0,0
0,2033,low birth weight,total,119,1
0,2033,coronary heart disease,0-5,0,0
0,2033,coronary heart disease,06-17,0,0
0,2033,coronary heart disease,18-64,45,0
0,2033,coronary heart disease,65+,53,1
0,2033,coronary heart disease,total,98,1
0,2033,lung cancer,0-5,0,0
0,2033,lung cancer,06-17,0,0
0,2033,lung cancer,18-64,11,0
0,2033,lung cancer,65+,24,0
0,2033,lung cancer,total,35,0
0,2033,stroke,0-5,1,0
0,2033,stroke,06-17,2,0
0,2033,stroke,18-64,23,0
0,2033,stroke,65+,42,0
0,2033,stroke,total,68,0
0,2033,total,total,1018,3
0,2034,childhood asthma,0-5,68,1
0,2034,childhood asthma,06-17,195,1
0,2034,childhood asthma,18-64,0,0
0,2034,childhood asthma,65+,0,0
0,2034,childhood asthma,total,263,1
0,2034,chronic obstructive pulmonary disease,0-5,0,0
0,2034,chronic obstructive pulmonary disease,06-17,0,0
0,2034,chronic obstructive pulmonary disease,18-64,52,1
0,2034,chronic obstructive pulmonary disease,65+,23,0
0,2034,chronic obstructive pulmonary disease,total,75,1
0,2034,diabetes,0-5,5,0
0,2034,diabetes,06-17,16,0
0,2034,diabetes,18-64,245,1
0,2034,diabetes,65+,82,1
0,2034,diabetes,total,348,1
0,2034,low birth weight,0-5,0,0
0,2034,low birth weight,06-17,1,0
0,2034,low birth weight,18-64,117,1
0,2034,low birth weight,65+,0,0
0,2034,low birth weight,total,118,1
0,2034,coronary heart disease,0-5,0,0
0,2034,coronary heart disease,06-17,0,0
0,2034,coronary heart disease,18-64,45,0
0,2034,coronary heart disease,65+,55,1
0,2034,coronary heart disease,total,100,1
0,2034,lung cancer,0-5,0,0
0,2034,lung cancer,06-17,0,0
0,2034,lung cancer,18-64,11,0
0,2034,lung cancer,65+,25,0
0,2034,lung cancer,total,36,0
0,2034,stroke,0-5,1,0
0,2034,stroke,06-17,2,0
0,2034,stroke,18-64,23,0
0,2034,stroke,65+,44,0
0,2034,stroke,total,70,0
0,2034,total,total,1010,3
0,2035,childhood asthma,0-5,64,1
0,2035,childhood asthma,06-17,183,1
0,2035,childhood asthma,18-64,0,0
0,2035,childhood asthma,65+,0,0
0,2035,childhood asthma,total,247,1
0,2035,chronic obstructive pulmonary disease,0-5,0,0
0,2035,chronic obstructive pulmonary disease,06-17,0,0
0,2035,chronic obstructive pulmonary disease,18-64,53,1
0,2035,chronic obstructive pulmonary disease,65+,24,0
0,2035,chronic obstructive pulmonary disease,total,77,1
0,2035,diabetes,0-5,5,0
0,2035,diabetes,06-17,15,0
0,2035,diabetes,18-64,246,1
0,2035,diabetes,65+,83,1
0,2035,diabetes,total,349,1
0,2035,low birth weight,0-5,0,0
0,2035,low birth weight,06-17,1,0
0,2035,low birth weight,18-64,117,1
0,2035,low birth weight,65+,0,0
0,2035,low birth weight,total,118,1
0,2035,coronary heart disease,0-5,0,0
0,2035,coronary heart disease,06-17,0,0
0,2035,coronary heart disease,18-64,45,0
0,2035,coronary heart disease,65+,55,1
0,2035,coronary heart disease,total,100,1
0,2035,lung cancer,0-5,0,0
0,2035,lung cancer,06-17,0,0
0,2035,lung cancer,18-64,12,0
