Scenario,Year,Disease,AgeGroup,Incidence,95% CL
0,2021,adult asthma,06-17,0,0
0,2021,adult asthma,18-64,142,1
0,2021,adult asthma,65+,12,0
0,2021,adult asthma,total,154,1
0,2021,dementia,0-5,0,0
0,2021,dementia,06-17,0,0
0,2021,dementia,18-64,0,0
0,2021,dementia,65+,90,1
0,2021,dementia,total,90,1
0,2021,diabetes,0-5,10,0
0,2021,diabetes,06-17,18,0
0,2021,diabetes,18-64,244,1
0,2021,diabetes,65+,70,1
0,2021,diabetes,total,342,1
0,2021,low birth weight,0-5,0,0
0,2021,low birth weight,06-17,1,0
0,2021,low birth weight,18-64,125,1
0,2021,low birth weight,65+,0,0
0,2021,low birth weight,total,126,1
0,2021,lung cancer,0-5,0,0
0,2021,lung cancer,06-17,0,0
0,2021,lung cancer,18-64,10,0
0,2021,lung cancer,65+,21,0
0,2021,lung cancer,total,31,0
0,2021,total,total,1094,3
0,2022,childhood asthma,0-5,209,1
0,2022,childhood asthma,06-17,138,1
0,2022,childhood asthma,18-64,0,0
0,2022,childhood asthma,65+,0,0
0,2022,childhood asthma,total,347,1
0,2022,adult asthma,0-5,0,0
0,2022,adult asthma,06-17,0,0
0,2022,adult asthma,18-64,142,1
0,2022,adult asthma,65+,12,0
0,2022,adult asthma,total,154,1
0,2022,dementia,0-5,0,0
0,2022,dementia,06-17,0,0
0,2022,dementia,18-64,0,0
0,2022,dementia,65+,89,1
0,2022,dementia,total,89,1
0,2022,diabetes,0-5,10,0
0,2022,diabetes,06-17,17,0
0,2022,diabetes,18-64,245,1
0,2022,diabetes,65+,71,1
0,2022,diabetes,total,343,1
0,2022,low birth weight,0-5,0,0
0,2022,low birth weight,06-17,1,0
0,2022,low birth weight,18-64,123,1
0,2022,low birth weight,65+,0,0
0,2022,low birth weight,total,124,1
0,2022,lung cancer,0-5,0,0
0,2022,lung cancer,06-17,0,0
0,2022,lung cancer,18-64,10,0
0,2022,lung cancer,65+,21,0
0,2022,lung cancer,total,31,0
0,2022,total,total,1088,3
0,2023,childhood asthma,0-5,204,1
0,2023,childhood asthma,06-17,139,1
0,2023,childhood asthma,18-64,0,0
0,2023,childhood asthma,65+,0,0
0,2023,childhood asthma,total,343,1
0,2023,adult asthma,0-5,0,0
0,2023,adult asthma,06-17,0,0
0,2023,adult asthma,18-64,141,1
0,2023,adult asthma,65+,13,0
0,2023,adult asthma,total,154,1
0,2023,dementia,0-5,0,0
0,2023,dementia,06-17,0,0
0,2023,dementia,18-64,0,0
0,2023,dementia,65+,89,1
0,2023,dementia,total,89,1
0,2023,diabetes,0-5,10,0
0,2023,diabetes,06-17,18,0
0,2023,diabetes,18-64,246,1
0,2023,diabetes,65+,71,1
0,2023,diabetes,total,345,1
0,2023,low birth weight,0-5,0,0
0,2023,low birth weight,06-17,1,0
0,2023,low birth weight,18-64,120,1
0,2023,low birth weight,65+,0,0
0,2023,low birth weight,total,121,1
0,2023,lung cancer,0-5,0,0
0,2023,lung cancer,06-17,0,0
0,2023,lung cancer,18-64,10,0
0,2023,lung cancer,65+,21,0
0,2023,lung cancer,total,31,0
0,2023,total,total,1083,3
0,2024,childhood asthma,0-5,198,1
0,2024,childhood asthma,06-17,139,1
0,2024,childhood asthma,18-64,0,0
0,2024,childhood asthma,65+,0,0
0,2024,childhood asthma,total,337,1
0,2024,adult asthma,0-5,0,0
0,2024,adult asthma,06-17,0,0
0,2024,adult asthma,18-64,142,1
0,2024,adult asthma,65+,13,0
0,2024,adult asthma,total,155,1
0,2024,dementia,0-5,0,0
0,2024,dementia,06-17,0,0
0,2024,dementia,18-64,0,0
0,2024,dementia,65+,88,1
0,2024,dementia,total,88,1
0,2024,diabetes,0-5,10,0
0,2024,diabetes,06-17,18,0
0,2024,diabetes,18-64,247,1
0,2024,diabetes,65+,72,1
0,2024,diabetes,total,347,1
0,2024,low birth weight,0-5,0,0
0,2024,low birth weight,06-17,1,0
0,2024,low birth weight,18-64,118,1
0,2024,low birth weight,65+,0,0
0,2024,low birth weight,total,119,1
0,2024,lung cancer,0-5,0,0
0,2024,lung cancer,06-17,0,0
0,2024,lung cancer,18-64,10,0
0,2024,lung cancer,65+,21,0
0,2024,lung cancer,total,31,0
0,2024,total,total,1077,3
0,2025,childhood asthma,0-5,192,1
0,2025,childhood asthma,06-17,139,1
0,2025,childhood asthma,18-64,0,0
0,2025,childhood asthma,65+,0,0
0,2025,childhood asthma,total,331,1
0,2025,adult asthma,0-5,0,0
0,2025,adult asthma,06-17,0,0
0,2025,adult asthma,18-64,141,1
0,2025,adult asthma,65+,13,0
0,2025,adult asthma,total,154,1
0,2025,dementia,0-5,0,0
0,2025,dementia,06-17,0,0
0,2025,dementia,18-64,0,0
0,2025,dementia,65+,89,1
0,2025,dementia,total,89,1
0,2025,diabetes,0-5,9,0
0,2025,diabetes,06-17,17,0
0,2025,diabetes,18-64,248,1
0,2025,diabetes,65+,73,1
0,2025,diabetes,total,347,1
0,2025,low birth weight,0-5,0,0
0,2025,low birth weight,06-17,1,0
0,2025,low birth weight,18-64,117,1
0,2025,low birth weight,65+,0,0
0,2025,low birth weight,total,118,1
0,2025,lung cancer,0-5,0,0
0,2025,lung cancer,06-17,0,0
0,2025,lung cancer,18-64,10,0
0,2025,lung cancer,65+,21,0
0,2025,lung cancer,total,31,0
0,2025,total,total,1070,3
0,2026,childhood asthma,0-5,183,1
0,2026,childhood asthma,06-17,138,1
0,2026,childhood asthma,18-64,0,0
0,2026,childhood asthma,65+,0,0
0,2026,childhood asthma,total,321,1
0,2026,adult asthma,0-5,0,0
0,2026,adult asthma,06-17,0,0
0,2026,adult asthma,18-64,141,1
0,2026,adult asthma,65+,13,0
0,2026,adult asthma,total,154,1
0,2026,dementia,0-5,0,0
0,2026,dementia,06-17,0,0
0,2026,dementia,18-64,0,0
0,2026,dementia,65+,89,1
0,2026,dementia,total,89,1
0,2026,diabetes,0-5,9,0
0,2026,diabetes,06-17,18,0
0,2026,diabetes,18-64,249,1
0,2026,diabetes,65+,74,1
0,2026,diabetes,total,350,1
0,2026,low birth weight,0-5,0,0
0,2026,low birth weight,06-17,1,0
0,2026,low birth weight,18-64,114,1
0,2026,low birth weight,65+,0,0
0,2026,low birth weight,total,115,1
0,2026,lung cancer,0-5,0,0
0,2026,lung cancer,06-17,0,0
0,2026,lung cancer,18-64,10,0
0,2026,lung cancer,65+,22,0
0,2026,lung cancer,total,32,0
0,2026,total,total,1061,3
0,2027,childhood asthma,0-5,170,1
0,2027,childhood asthma,06-17,138,1
0,2027,childhood asthma,18-64,0,0
0,2027,childhood asthma,65+,0,0
0,2027,childhood asthma,total,308,1
0,2027,adult asthma,0-5,0,0
0,2027,adult asthma,06-17,0,0
0,2027,adult asthma,18-64,140,1
0,2027,adult asthma,65+,13,0
0,2027,adult asthma,total,153,1
0,2027,dementia,0-5,0,0
0,2027,dementia,06-17,0,0
0,2027,dementia,18-64,0,0
0,2027,dementia,65+,90,1
0,2027,dementia,total,90,1
0,2027,diabetes,0-5,8,0
0,2027,diabetes,06-17,17,0
0,2027,diabetes,18-64,250,1
0,2027,diabetes,65+,74,1
0,2027,diabetes,total,349,1
0,2027,low birth weight,0-5,0,0
0,2027,low birth weight,06-17,1,0
0,2027,low birth weight,18-64,113,1
0,2027,low birth weight,65+,0,0
0,2027,low birth weight,total,114,1
0,2027,lung cancer,0-5,0,0
0,2027,lung cancer,06-17,0,0
0,2027,lung cancer,18-64,11,0
0,2027,lung cancer,65+,22,0
0,2027,lung cancer,total,33,0
0,2027,total,total,1047,3
0,2028,childhood asthma,0-5,159,1
0,2028,childhood asthma,06-17,137,1
0,2028,childhood asthma,18-64,0,0
0,2028,childhood asthma,65+,0,0
0,2028,childhood asthma,total,296,1
0,2028,adult asthma,0-5,0,0
0,2028,adult asthma,06-17,0,0
0,2028,adult asthma,18-64,140,1
0,2028,adult asthma,65+,14,0
0,2028,adult asthma,total,154,1
0,2028,dementia,0-5,0,0
0,2028,dementia,06-17,0,0
0,2028,dementia,18-64,0,0
0,2028,dementia,65+,91,1
0,2028,dementia,total,91,1
0,2028,diabetes,0-5,8,0
0,2028,diabetes,06-17,18,0
0,2028,diabetes,18-64,252,1
0,2028,diabetes,65+,76,1
0,2028,diabetes,total,354,1
0,2028,low birth weight,0-5,0,0
0,2028,low birth weight,06-17,1,0
0,2028,low birth weight,18-64,112,1
0,2028,low birth weight,65+,0,0
0,2028,low birth weight,total,113,1
0,2028,lung cancer,0-5,0,0
0,2028,lung cancer,06-17,0,0
0,2028,lung cancer,18-64,11,0
0,2028,lung cancer,65+,22,0
0,2028,lung cancer,total,33,0
0,2028,total,total,1041,3
0,2029,childhood asthma,0-5,147,1
0,2029,childhood asthma,06-17,135,1
0,2029,childhood asthma,18-64,0,0
0,2029,childhood asthma,65+,0,0
0,2029,childhood asthma,total,282,1
0,2029,adult asthma,0-5,0,0
0,2029,adult asthma,06-17,0,0
0,2029,adult asthma,18-64,140,1
0,2029,adult asthma,65+,14,0
0,2029,adult asthma,total,154,1
0,2029,dementia,0-5,0,0
0,2029,dementia,06-17,0,0
0,2029,dementia,18-64,0,0
0,2029,dementia,65+,93,1
0,2029,dementia,total,93,1
0,2029,diabetes,0-5,7,0
0,2029,diabetes,06-17,17,0
0,2029,diabetes,18-64,253,1
0,2029,diabetes,65+,78,1
0,2029,diabetes,total,355,1
0,2029,low birth weight,0-5,0,0
0,2029,low birth weight,06-17,1,0
0,2029,low birth weight,18-64,111,1
0,2029,low birth weight,65+,0,0
0,2029,low birth weight,total,112,1
0,2029,lung cancer,0-5,0,0
0,2029,lung cancer,06-17,0,0
0,2029,lung cancer,18-64,11,0
0,2029,lung cancer,65+,23,0
0,2029,lung cancer,total,34,0
0,2029,total,total,1030,3
0,2030,childhood asthma,0-5,134,1
0,2030,childhood asthma,06-17,133,1
0,2030,childhood asthma,18-64,0,0
0,2030,childhood asthma,65+,0,0
0,2030,childhood asthma,total,267,1
0,2030,adult asthma,0-5,0,0
0,2030,adult asthma,06-17,0,0
0,2030,adult asthma,18-64,140,1
0,2030,adult asthma,65+,14,0
0,2030,adult asthma,total,154,1
0,2030,dementia,0-5,0,0
0,2030,dementia,06-17,0,0
0,2030,dementia,18-64,0,0
0,2030,dementia,65+,94,1
0,2030,dementia,total,94,1
0,2030,diabetes,0-5,7,0
0,2030,diabetes,06-17,17,0
0,2030,diabetes,18-64,254,1
0,2030,diabetes,65+,79,1
0,2030,diabetes,total,357,1
0,2030,low birth weight,0-5,0,0
0,2030,low birth weight,06-17,1,0
0,2030,low birth weight,18-64,111,1
0,2030,low birth weight,65+,0,0
0,2030,low birth weight,total,112,1
0,2030,lung cancer,0-5,0,0
0,2030,lung cancer,06-17,0,0
0,2030,lung cancer,18-64,11,0
0,2030,lung cancer,65+,23,0
0,2030,lung cancer,total,34,0
0,2030,total,total,1018,3
0,2031,childhood asthma,0-5,124,1
0,2031,childhood asthma,06-17,130,1
0,2031,childhood asthma,18-64,0,0
0,2031,childhood asthma,65+,0,0
0,2031,childhood asthma,total,254,1
0,2031,adult asthma,0-5,0,0
0,2031,adult asthma,06-17,0,0
0,2031,adult asthma,18-64,139,1
0,2031,adult asthma,65+,14,0
0,2031,adult asthma,total,153,1
0,2031,dementia,0-5,0,0
0,2031,dementia,06-17,0,0
0,2031,dementia,18-64,0,0
0,2031,dementia,65+,94,1
0,2031,dementia,total,94,1
0,2031,diabetes,0-5,6,0
0,2031,diabetes,06-17,17,0
0,2031,diabetes,18-64,255,1
0,2031,diabetes,65+,81,1
0,2031,diabetes,total,359,1
0,2031,low birth weight,0-5,0,0
0,2031,low birth weight,06-17,1,0
0,2031,low birth weight,18-64,109,1
0,2031,low birth weight,65+,0,0
0,2031,low birth weight,total,110,1
0,2031,lung cancer,0-5,0,0
0,2031,lung cancer,06-17,0,0
0,2031,lung cancer,18-64,11,0
0,2031,lung cancer,65+,23,0
0,2031,lung cancer,total,34,0
0,2031,total,total,1004,3
0,2032,childhood asthma,0-5,113,1
0,2032,childhood asthma,06-17,127,1
0,2032,childhood asthma,18-64,0,0
0,2032,childhood asthma,65+,0,0
0,2032,childhood asthma,total,240,1
0,2032,adult asthma,0-5,0,0
0,2032,adult asthma,06-17,0,0
0,2032,adult asthma,18-64,138,1
0,2032,adult asthma,65+,14,0
0,2032,adult asthma,total,152,1
0,2032,dementia,0-5,0,0
0,2032,dementia,06-17,0,0
0,2032,dementia,18-64,0,0
0,2032,dementia,65+,96,1
0,2032,dementia,total,96,1
0,2032,diabetes,0-5,6,0
0,2032,diabetes,06-17,17,0
0,2032,diabetes,18-64,256,1
0,2032,diabetes,65+,82,1
0,2032,diabetes,total,361,1
0,2032,low birth weight,0-5,0,0
0,2032,low birth weight,06-17,1,0
0,2032,low birth weight,18-64,109,1
0,2032,low birth weight,65+,0,0
0,2032,low birth weight,total,110,1
0,2032,lung cancer,0-5,0,0
0,2032,lung cancer,06-17,0,0
0,2032,lung cancer,18-64,11,0
0,2032,lung cancer,65+,24,0
0,2032,lung cancer,total,35,0
0,2032,total,total,994,3
0,2033,childhood asthma,0-5,104,1
0,2033,childhood asthma,06-17,122,1
0,2033,childhood asthma,18-64,0,0
0,2033,childhood asthma,65+,0,0
0,2033,childhood asthma,total,226,1
0,2033,adult asthma,0-5,0,0
0,2033,adult asthma,06-17,0,0
0,2033,adult asthma,18-64,137,1
0,2033,adult asthma,65+,14,0
0,2033,adult asthma,total,151,1
0,2033,dementia,0-5,0,0
0,2033,dementia,06-17,0,0
0,2033,dementia,18-64,0,0
0,2033,dementia,65+,97,1
0,2033,dementia,total,97,1
0,2033,diabetes,0-5,5,0
0,2033,diabetes,06-17,16,0
0,2033,diabetes,18-64,256,1
0,2033,diabetes,65+,84,1
0,2033,diabetes,total,361,1
0,2033,low birth weight,0-5,0,0
0,2033,low birth weight,06-17,1,0
0,2033,low birth weight,18-64,109,1
0,2033,low birth weight,65+,0,0
0,2033,low birth weight,total,110,1
0,2033,lung cancer,0-5,0,0
0,2033,lung cancer,06-17,0,0
0,2033,lung cancer,18-64,11,0
0,2033,lung cancer,65+,24,0
0,2033,lung cancer,total,35,0
0,2033,total,total,980,3
0,2034,childhood asthma,0-5,98,1
0,2034,childhood asthma,06-17,116,1
0,2034,childhood asthma,18-64,0,0
0,2034,childhood asthma,65+,0,0
0,2034,childhood asthma,total,214,1
0,2034,adult asthma,0-5,0,0
0,2034,adult asthma,06-17,0,0
0,2034,adult asthma,18-64,137,1
0,2034,adult asthma,65+,15,0
0,2034,adult asthma,total,152,1
0,2034,dementia,0-5,0,0
0,2034,dementia,06-17,0,0
0,2034,dementia,18-64,0,0
0,2034,dementia,65+,99,1
0,2034,dementia,total,99,1
0,2034,diabetes,0-5,5,0
0,2034,diabetes,06-17,16,0
0,2034,diabetes,18-64,254,1
0,2034,diabetes,65+,85,1
0,2034,diabetes,total,360,1
0,2034,low birth weight,0-5,0,0
0,2034,low birth weight,06-17,1,0
0,2034,low birth weight,18-64,108,1
0,2034,low birth weight,65+,0,0
0,2034,low birth weight,total,109,1
0,2034,lung cancer,0-5,0,0
0,2034,lung cancer,06-17,0,0
0,2034,lung cancer,18-64,11,0
0,2034,lung cancer,65+,25,0
0,2034,lung cancer,total,36,0
0,2034,total,total,970,3
0,2035,childhood asthma,0-5,93,1
0,2035,childhood asthma,06-17,109,1
0,2035,childhood asthma,18-64,0,0
0,2035,childhood asthma,65+,0,0
0,2035,childhood asthma,total,202,1
0,2035,adult asthma,0-5,0,0
0,2035,adult asthma,06-17,0,0
0,2035,adult asthma,18-64,137,1
0,2035,adult asthma,65+,15,0
0,2035,adult asthma,total,152,1
0,2035,dementia,0-5,0,0
0,2035,dementia,06-17,0,0
0,2035,dementia,18-64,0,0
0,2035,dementia,65+,100,1
0,2035,dementia,total,100,1
0,2035,diabetes,0-5,5,0
0,2035,diabetes,06-17,15,0
0,2035,diabetes,18-64,257,1
0,2035,diabetes,65+,86,1
0,2035,diabetes,total,363,1
0,2035,low birth weight,0-5,0,0
0,2035,low birth weight,06-17,1,0
0,2035,low birth weight,18-64,107,1
0,2035,low birth weight,65+,0,0
0,2035,low birth weight,total,108,1
0,2035,lung cancer,0-5,0,0
0,2035,lung cancer,06-17,0,0
0,2035,lung cancer,18-64,11,0
0,2035,lung cancer,65+,25,0
0,2035,lung cancer,total,36,0
0,2035,total,total,961,3
0,2036,childhood asthma,0-5,88,1
0,2036,childhood asthma,06-17,103,1
0,2036,childhood asthma,18-64,0,0
0,2036,childhood asthma,65+,0,0
0,2036,childhood asthma,total,191,1
0,2036,adult asthma,0-5,0,0
0,2036,adult asthma,06-17,0,0
0,2036,adult asthma,18-64,137,1
0,2036,adult asthma,65+,15,0
0,2036,adult asthma,total,152,1
0,2036,dementia,0-5,0,0
0,2036,dementia,06-17,0,0
0,2036,dementia,18-64,0,0
0,2036,dementia,65+,100,1
0,2036,dementia,total,100,1
0,2036,diabetes,0-5,4,0
0,2036,diabetes,06-17,15,0
0,2036,diabetes,18-64,257,1
0,2036,diabetes,65+,88,1
0,2036,diabetes,total,364,1
0,2036,low birth weight,0-5,0,0
0,2036,low birth weight,06-17,1,0
0,2036,low birth weight,18-64,107,1
0,2036,low birth weight,65+,0,0
0,2036,low birth weight,total,108,1
0,2036,lung cancer,0-5,0,0
0,2036,lung cancer,06-17,0,0
0,2036,lung cancer,18-64,12,0
0,2036,lung cancer,65+,25,0
0,2036,lung cancer,total,37,0
0,2036,total,total,952,3
0,2037,childhood asthma,0-5,85,1
0,2037,childhood asthma,06-17,96,1
0,2037,childhood asthma,18-64,0,0
0,2037,childhood asthma,65+,0,0
0,2037,childhood asthma,total,181,1
0,2037,adult asthma,0-5,0,0
0,2037,adult asthma,06-17,0,0
0,2037,adult asthma,18-64,137,1
0,2037,adult asthma,65+,16,0
0,2037,adult asthma,total,153,1
0,2037,dementia,0-5,0,0
0,2037,dementia,06-17,0,0
0,2037,dementia,18-64,0,0
0,2037,dementia,65+,102,1
0,2037,dementia,total,102,1
0,2037,diabetes,0-5,4,0
0,2037,diabetes,06-17,14,0
0,2037,diabetes,18-64,257,1
0,2037,diabetes,65+,89,1
0,2037,diabetes,total,364,1
0,2037,low birth weight,0-5,0,0
0,2037,low birth weight,06-17,1,0
0,2037,low birth weight,18-64,106,1
0,2037,low birth weight,65+,0,0
0,2037,low birth weight,total,107,1
0,2037,lung cancer,0-5,0,0
0,2037,lung cancer,06-17,0,0
0,2037,lung cancer,18-64,12,0
0,2037,lung cancer,65+,26,0
0,2037,lung cancer,total,38,0
0,2037,total,total,945,3
0,2038,childhood asthma,0-5,85,1
0,2038,childhood asthma,06-17,90,1
0,2038,childhood asthma,18-64,0,0
0,2038,childhood asthma,65+,0,0
0,2038,childhood asthma,total,175,1
0,2038,adult asthma,0-5,0,0
0,2038,adult asthma,06-17,0,0
0,2038,adult asthma,18-64,137,1
0,2038,adult asthma,65+,16,0
0,2038,adult asthma,total,153,1
0,2038,dementia,0-5,0,0
0,2038,dementia,06-17,0,0
0,2038,dementia,18-64,0,0
0,2038,dementia,65+,104,1
0,2038,dementia,total,104,1
0,2038,diabetes,0-5,4,0
0,2038,diabetes,06-17,13,0
0,2038,diabetes,18-64,257,1
0,2038,diabetes,65+,91,1
0,2038,diabetes,total,365,1
0,2038,low birth weight,0-5,0,0
0,2038,low birth weight,06-17,1,0
0,2038,low birth weight,18-64,107,1
0,2038,low birth weight,65+,0,0
0,2038,low birth weight,total,108,1
0,2038,lung cancer,0-5,0,0
0,2038,lung cancer,06-17,0,0
0,2038,lung cancer,18-64,12,0
0,2038,lung cancer,65+,26,0
0,2038,lung cancer,total,38,0
0,2038,total,total,943,3
0,2039,childhood asthma,0-5,84,1
0,2039,childhood asthma,06-17,83,1
0,2039,childhood asthma,18-64,0,0
0,2039,childhood asthma,65+,0,0
0,2039,childhood asthma,total,167,1
0,2039,adult asthma,0-5,0,0
0,2039,adult asthma,06-17,0,0
0,2039,adult asthma,18-64,137,1
0,2039,adult asthma,65+,16,0
0,2039,adult asthma,total,153,1
0,2039,dementia,0-5,0,0
0,2039,dementia,06-17,0,0
0,2039,dementia,18-64,0,0
0,2039,dementia,65+,105,1
0,2039,dementia,total,105,1
0,2039,diabetes,0-5,4,0
0,2039,diabetes,06-17,13,0
0,2039,diabetes,18-64,257,1
0,2039,diabetes,65+,92,1
0,2039,diabetes,total,366,1
0,2039,low birth weight,0-5,0,0
0,2039,low birth weight,06-17,1,0
0,2039,low birth weight,18-64,106,1
0,2039,low birth weight,65+,0,0
0,2039,low birth weight,total,107,1
0,2039,lung cancer,0-5,0,0
0,2039,lung cancer,06-17,0,0
0,2039,lung cancer,18-64,12,0
0,2039,lung cancer,65+,27,0
0,2039,lung cancer,total,39,0
0,2039,total,total,937,3
0,2040,childhood asthma,0-5,84,1
0,2040,childhood asthma,06-17,77,1
0,2040,childhood asthma,18-64,0,0
0,2040,childhood asthma,65+,0,0
0,2040,childhood asthma,total,161,1
0,2040,adult asthma,0-5,0,0
0,2040,adult asthma,06-17,0,0
0,2040,adult asthma,18-64,136,1
0,2040,adult asthma,65+,16,0
0,2040,adult asthma,total,152,1
0,2040,dementia,0-5,0,0
0,2040,dementia,06-17,0,0
0,2040,dementia,18-64,0,0
0,2040,dementia,65+,106,1
0,2040,dementia,total,106,1
0,2040,diabetes,0-5,4,0
0,2040,diabetes,06-17,12,0
0,2040,diabetes,18-64,257,1
0,2040,diabetes,65+,93,1
0,2040,diabetes,total,366,1
0,2040,low birth weight,0-5,0,0
0,2040,low birth weight,06-17,1,0
0,2040,low birth weight,18-64,107,1
0,2040,low birth weight,65+,0,0
0,2040,low birth weight,total,108,1
0,2040,lung cancer,0-5,0,0
0,2040,lung cancer,06-17,0,0
0,2040,lung cancer,18-64,12,0
0,2040,lung cancer,65+,27,0
0,2040,lung cancer,total,39,0
0,2040,total,total,932,3
0,2041,childhood asthma,0-5,84,1
0,2041,childhood asthma,06-17,72,1
